ts_code,stock_name,industry,trade_date,open,close,high,low,pre_close,change,pct_chg,vol,amount,amplitude,turnover_rate,adj_factor,price_type,source
000001.SZ,平安银行,银行,2019-01-18,8.035800385589317,8.105744489525781,8.152373892150091,7.9891709829650095,7.965856281652855,0.139888207872926,1.7560975609755891,738793.26,769973.637,2.0487804878048665,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-21,8.035800385589317,8.035800385589317,8.13683075794199,8.020257251381215,8.105744489525781,-0.06994410393646433,-0.8628954937679789,659355.76,684465.646,1.4381591562799743,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-22,8.035800385589317,7.9891709829650095,8.113516056629834,7.973627848756905,8.035800385589317,-0.04662940262430748,-0.5802707930367301,424413.57,438991.45,1.7408123791102577,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-23,7.996942550069059,8.04357195269337,8.13683075794199,7.996942550069059,7.9891709829650095,0.05440096972836006,0.6809338521400754,537876.63,559384.396,1.7509727626459426,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-24,8.082429788213627,8.175688593462246,8.199003294774402,8.059115086901471,8.04357195269337,0.13211664076887608,1.6425120772946888,679240.88,711495.718,1.7391304347826368,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-25,8.206774861878452,8.548723814456721,8.579810082872926,8.199003294774402,8.175688593462246,0.37303522099447584,4.562737642585568,2108361.85,2299718.224,4.657794676806062,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-28,8.579810082872926,8.502094411832411,8.657525753913445,8.455465009208103,8.548723814456721,-0.046629402624310146,-0.545454545454549,1035909.8,1141853.833,2.363636363636381,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-29,8.517637546040516,8.548723814456721,8.603124784185082,8.369977771063535,8.502094411832411,0.046629402624310146,0.5484460694698434,826631.1,904847.854,2.7422303473491803,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-30,8.509865978936464,8.509865978936464,8.688612022329648,8.439921875,8.548723814456721,-0.038857835520257566,-0.4545454545454519,712001.01,785204.571,2.9090909090908936,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-01-31,8.533180680248618,8.626439485497237,8.704155156537754,8.502094411832411,8.509865978936464,0.1165735065607727,1.3698630136986134,831622.75,922602.874,2.37442922374431,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-01,8.704155156537754,8.704155156537754,8.743012992058011,8.517637546040516,8.626439485497237,0.07771567104051691,0.9009009009009139,1014270.07,1127216.186,2.6126126126126037,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-11,8.610896351289135,8.711926723641804,8.711926723641804,8.525409113144567,8.704155156537754,0.007771567104050803,0.08928571428570287,801936.63,889951.528,2.1428571428571366,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-12,8.704155156537754,8.696383589433701,8.789642394682321,8.572038515768876,8.711926723641804,-0.015543134208103382,-0.1784121320249854,959936.9,1071873.084,2.4977698483497077,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-13,8.696383589433701,8.844043364410682,8.867358065722836,8.64198261970534,8.696383589433701,0.14765977497698124,1.6979445933869686,1137365.74,1280182.096,2.5915996425379917,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-14,8.781870827578269,8.743012992058011,8.805185528890423,8.696383589433701,8.844043364410682,-0.1010303723526711,-1.1423550087873546,869185.19,977818.097,1.230228471001757,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-15,8.727469857849908,8.509865978936464,8.727469857849908,8.471008143416206,8.743012992058011,-0.23314701312154718,-2.6666666666666727,1100127.46,1213914.428,2.93333333333333,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-18,8.58758164997698,8.828500230202577,8.828500230202577,8.579810082872926,8.509865978936464,0.3186342512661131,3.7442922374429033,1255522.21,1408279.68,2.92237442922375,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-19,8.828500230202577,8.758556126266113,9.03056097490792,8.735241424953959,8.828500230202577,-0.06994410393646433,-0.7922535211267623,1270882.04,1445281.382,3.3450704225352257,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-20,8.805185528890423,8.867358065722836,8.960616870971455,8.743012992058011,8.758556126266113,0.10880193945672367,1.242236024844745,832629.87,949430.819,2.484472049689441,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-21,8.844043364410682,8.828500230202577,8.976160005179558,8.766327693370165,8.867358065722836,-0.03885783552025934,-0.4382120946538337,754246.48,860591.07,2.366345311130595,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-22,8.820728663098526,8.968388438075506,8.99170313938766,8.665297321017494,8.828500230202577,0.13988820787292866,1.5845070422535246,1184047.79,1343020.336,3.697183098591549,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-25,9.092733511740331,9.753316715584715,9.82326081952118,8.99170313938766,8.968388438075506,0.7849282775092092,8.752166377816305,2824935.02,3415946.86,9.272097053726192,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-26,9.753316715584715,9.481311866942908,9.768859849792818,9.442454031422653,9.753316715584715,-0.2720048486418065,-2.788844621513964,2017544.93,2485673.356,3.3466135458167323,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-27,9.512398135359115,9.636743209023942,9.83880395372928,9.442454031422653,9.481311866942908,0.15543134208103382,1.639344262295106,1979013.88,2454404.411,4.1803278688524435,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-02-28,9.667829477440145,9.605656940607734,9.799946118209023,9.53571283667127,9.636743209023942,-0.03108626841620854,-0.3225806451613189,1113099.8,1383110.81,2.7419354838709746,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-01,9.698915745856354,9.916519624769798,9.9320627589779,9.481311866942908,9.605656940607734,0.3108626841620641,3.2362459546925626,1712679.16,2137669.556,4.69255663430421,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-04,9.869890222145488,10.095265668162984,10.398356785220995,9.807717685313074,9.916519624769798,0.17874604339318623,1.8025078369906078,2456830.39,3195011.702,5.956112852664601,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-05,10.03309313133057,10.149666637891345,10.32841268128453,9.97869216160221,10.095265668162984,0.05440096972836095,0.5388760585065544,1408422.22,1838251.656,3.4642032332563453,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-06,10.149666637891345,10.165209772099447,10.21961074182781,9.97869216160221,10.149666637891345,0.015543134208101606,0.15313935681469104,1245760.2,1614670.974,2.3736600306278834,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-07,10.149666637891345,9.900976490561694,10.149666637891345,9.753316715584715,10.165209772099447,-0.26423328153775216,-2.599388379204881,1782057.31,2274151.007,3.8990825688073416,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-08,9.706687312960405,9.559027537983425,9.869890222145488,9.520169702463168,9.900976490561694,-0.34194895257826907,-3.4536891679748827,1778162.1,2214572.416,3.532182103610669,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-11,9.559027537983425,9.574570672191529,9.706687312960405,9.364738360382136,9.559027537983425,0.015543134208103382,0.1626016260162677,1157650.77,1416000.379,3.5772357723577257,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-12,9.706687312960405,9.605656940607734,9.82326081952118,9.512398135359115,9.574570672191529,0.031086268416204987,0.32467532467530535,1411794.92,1757797.25,3.246753246753262,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-13,9.590113806399632,9.613428507711786,9.753316715584715,9.42691089721455,9.605656940607734,0.007771567104052579,0.08090614886733238,1269427.16,1568387.543,3.3980582524271843,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-14,9.58234223929558,9.660057910336096,9.807717685313074,9.53571283667127,9.613428507711786,0.046629402624310146,0.48504446240906773,1057467.9,1316372.926,2.8294260307194823,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-15,9.590113806399632,9.714458880064456,9.854347087937384,9.590113806399632,9.660057910336096,0.05440096972835917,0.5631536604987719,1045406.03,1311323.009,2.7353177795655563,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-18,9.73777358137661,10.03309313133057,10.056407832642725,9.574570672191529,9.714458880064456,0.3186342512661149,3.2800000000000162,1486454.8,1882483.633,4.959999999999989,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-19,10.040864698434621,9.939834326081952,10.056407832642725,9.799946118209023,10.03309313133057,-0.09325880524861851,-0.9295120061967421,957196.46,1221118.294,2.5561580170410507,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-20,9.854347087937384,9.908748057665745,10.009778430018416,9.807717685313074,9.939834326081952,-0.031086268416206764,-0.31274433150899617,929996.38,1185477.058,2.0328381548084593,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-21,9.924291191873849,9.862118655041435,9.947605893186003,9.776631416896869,9.908748057665745,-0.046629402624310146,-0.47058823529412264,860140.8,1092506.482,1.7254901960784237,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-22,9.862118655041435,9.78440298400092,9.900976490561694,9.714458880064456,9.862118655041435,-0.07771567104051513,-0.7880220646177993,713502.06,898629.416,1.891252955082755,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-25,9.636743209023942,9.411367763006444,9.636743209023942,9.403596195902393,9.78440298400092,-0.37303522099447584,-3.8125496425734817,1179883.26,1445560.16,2.38284352660844,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-26,9.504626568255064,9.403596195902393,9.551255970879373,9.33365209196593,9.411367763006444,-0.007771567104050803,-0.08257638315440907,935393.27,1136721.266,2.3121387283236805,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-27,9.512398135359115,9.621200074815837,9.691144178752301,9.465768732734807,9.403596195902393,0.2176038789134438,2.3140495867768562,922826.8,1138302.657,2.396694214876025,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-28,9.566799105087478,9.496855001151014,9.566799105087478,9.403596195902393,9.621200074815837,-0.1243450736648235,-1.2924071082390798,732467.44,892530.627,1.696284329563831,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-03-29,9.527941269567219,9.963149027394108,9.963149027394108,9.489083434046961,9.496855001151014,0.46629402624309435,4.909983633387882,1669506.47,2108295.393,4.991816693944369,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-01,9.970920594498157,10.242925443139963,10.530473425989872,9.970920594498157,9.963149027394108,0.27977641574585554,2.8081123244929618,1951401.19,2588268.668,5.616224648985979,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-02,10.320641114180477,10.38281365101289,10.47607245626151,10.281783278660221,10.242925443139963,0.13988820787292688,1.3657056145675028,1100384.04,1466040.987,1.8968133535660137,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-03,10.26624014445212,10.444986187845304,10.452757754949355,10.21961074182781,10.38281365101289,0.06217253683241353,0.5988023952095967,792915.79,1056166.231,2.245508982035913,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-04,10.437214620741251,10.77139200621547,10.880193945672191,10.437214620741251,10.444986187845304,0.3264058183701657,3.125,2034365.0,2796366.353,4.241071428571438,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-08,10.802478274631676,10.849107677255986,11.214371331146408,10.662590066758748,10.77139200621547,0.07771567104051691,0.721500721500723,1743176.2,2464536.241,5.1226551226551145,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-09,10.77916357331952,10.732534170695212,10.864650811464088,10.685904768070902,10.849107677255986,-0.11657350656077448,-1.074498567335258,781332.38,1080549.202,1.647564469914042,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-10,10.685904768070902,10.670361633862798,10.786935140423573,10.413899919429097,10.732534170695212,-0.06217253683241353,-0.5792903692976248,947135.06,1289475.602,3.4757422157856688,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-11,10.670361633862798,10.522701858885819,10.849107677255986,10.483844023365561,10.670361633862798,-0.14765977497697946,-1.38383102694829,655356.62,897382.236,3.4231609613984118,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-12,10.483844023365561,10.4294430536372,10.561559694406077,10.26624014445212,10.522701858885819,-0.09325880524861851,-0.8862629246676468,774324.64,1035139.673,2.806499261447541,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-15,10.662590066758748,10.639275365446593,10.950138049608654,10.61596066413444,10.4294430536372,0.209832311809393,2.0119225037257937,1533890.68,2134708.981,3.204172876303999,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-16,10.623732231238488,11.330944837707182,11.330944837707182,10.530473425989872,10.639275365446593,0.691669472260589,6.501095690284875,2379375.18,3379550.307,7.523739956172385,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-17,11.206599764042355,11.152198794313996,11.338716404811233,11.058939989065378,11.330944837707182,-0.17874604339318623,-1.577503429355287,1004109.87,1443493.493,2.4691358024691286,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-18,11.113340958793739,11.144427227209944,11.167741928522098,10.96568118381676,11.152198794313996,-0.007771567104052579,-0.06968641114983853,507045.3,721908.8,1.8118466898954517,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-19,11.229914465354511,11.447518344267955,11.501919313996318,11.113340958793739,11.144427227209944,0.3030911170580115,2.7196652719665426,1246036.09,1814875.936,3.486750348675044,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-22,11.346487971915284,10.996767452232964,11.533005582412523,10.942366482504605,11.447518344267955,-0.45075089203499097,-3.9375424304141204,1322273.9,1899850.004,5.159538357094355,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-23,10.957909616712707,10.934594915400552,11.035625287753222,10.856879244360037,10.996767452232964,-0.06217253683241175,-0.565371024734973,940687.34,1326465.625,1.6254416961130602,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-24,11.229914465354511,11.22214289825046,11.346487971915284,11.004539019337017,10.934594915400552,0.2875479828499081,2.6297085998578495,1949723.63,2811131.027,3.127221037668784,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-25,11.175513495626152,10.981224318024863,11.377574240331493,10.981224318024863,11.22214289825046,-0.24091858022559798,-2.146814404432129,1111476.37,1597895.217,3.531855955678672,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-26,10.942366482504605,10.716991036487107,11.074483123273481,10.647046932550642,10.981224318024863,-0.2642332815377557,-2.4062278839349083,1009421.24,1407987.365,3.8924274593064627,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-29,10.802478274631676,10.957909616712707,11.136655660105893,10.77139200621547,10.716991036487107,0.24091858022559975,2.2480058013053084,1030695.75,1450714.134,3.4082668600435073,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-04-30,10.87242237856814,10.763620439111417,10.91905178119245,10.561559694406077,10.957909616712707,-0.1942891776012896,-1.773049645390079,1116570.27,1542958.577,3.262411347517751,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-06,10.18075290630755,10.002006862914364,10.37504208390884,9.87766178924954,10.763620439111417,-0.7616135761970533,-7.075812274368232,2108667.84,2742409.411,4.620938628158838,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-07,10.126351936579189,10.064179399746775,10.1729813392035,9.885433356353591,10.002006862914364,0.06217253683241175,0.6216006216006154,1072658.41,1386247.078,2.8749028749028773,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-08,9.885433356353591,9.792174551104972,10.03309313133057,9.714458880064456,10.064179399746775,-0.27200484864180297,-2.702702702702686,975450.81,1236655.982,3.1660231660231735,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-09,9.730002014272559,9.450225598526703,9.776631416896869,9.364738360382136,9.792174551104972,-0.34194895257826907,-3.4920634920634908,1557151.61,1904905.488,4.206349206349211,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-10,9.590113806399632,9.854347087937384,9.908748057665745,9.403596195902393,9.450225598526703,0.4041214894106808,4.2763157894736725,1192399.08,1489975.624,5.345394736842107,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-13,9.58234223929558,9.559027537983425,9.745545148480662,9.504626568255064,9.854347087937384,-0.2953195499539589,-2.9968454258675004,741917.79,916213.719,2.4447949526813826,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-14,9.481311866942908,9.706687312960405,9.908748057665745,9.450225598526703,9.559027537983425,0.14765977497697946,1.5447154471544655,1182598.19,1477008.362,4.796747967479669,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-15,9.776631416896869,10.040864698434621,10.1885244734116,9.768859849792818,9.706687312960405,0.3341773854742165,3.4427542033626857,1103988.51,1417050.112,4.32345876701359,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-16,10.048636265538674,9.986463728706262,10.095265668162984,9.9320627589779,10.040864698434621,-0.05440096972835917,-0.541795665634659,634901.43,816740.932,1.6253869969040424,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-17,10.040864698434621,9.667829477440145,10.048636265538674,9.605656940607734,9.986463728706262,-0.31863425126611666,-3.1906614785992438,965000.85,1208569.909,4.435797665369659,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-20,9.597885373503683,9.621200074815837,9.745545148480662,9.520169702463168,9.667829477440145,-0.04662940262430837,-0.482315112540177,786435.18,971222.474,2.331189710610925,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-21,9.636743209023942,9.761088282688766,9.893204923457644,9.605656940607734,9.621200074815837,0.13988820787292866,1.4539579967689953,731210.51,919191.24,2.988691437802929,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-22,9.768859849792818,9.636743209023942,9.768859849792818,9.574570672191529,9.761088282688766,-0.1243450736648235,-1.27388535031846,506230.72,628437.47,1.9904458598726165,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-23,9.512398135359115,9.551255970879373,9.652286343232044,9.4346824643186,9.636743209023942,-0.08548723814456949,-0.8870967741935742,666855.43,817850.53,2.2580645161290316,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-24,9.597885373503683,9.597885373503683,9.675601044544198,9.566799105087478,9.551255970879373,0.046629402624310146,0.4882017900732283,495526.2,613106.248,1.139137510170852,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-27,9.489083434046961,9.613428507711786,9.652286343232044,9.271479555133517,9.597885373503683,0.015543134208103382,0.16194331983805377,1048425.98,1275632.724,3.967611336032388,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-28,9.566799105087478,9.706687312960405,9.753316715584715,9.527941269567219,9.613428507711786,0.09325880524861851,0.9700889248181133,880703.12,1094063.186,2.3443815683104385,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-29,9.605656940607734,9.636743209023942,9.78440298400092,9.527941269567219,9.706687312960405,-0.06994410393646255,-0.7205764611689203,666411.5,827828.661,2.642113690952759,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-30,9.574570672191529,9.496855001151014,9.621200074815837,9.411367763006444,9.636743209023942,-0.13988820787292866,-1.4516129032258074,646284.65,787801.007,2.177419354838717,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-05-31,9.450225598526703,9.465768732734807,9.636743209023942,9.411367763006444,9.496855001151014,-0.031086268416206764,-0.327332242225864,686794.39,839375.709,2.3731587561375083,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-03,9.496855001151014,9.248164853821363,9.58234223929558,9.18599231698895,9.465768732734807,-0.2176038789134438,-2.298850574712641,1512719.05,1816591.876,4.187192118226603,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-04,9.240393286717312,9.209307018301104,9.279251122237568,9.015017840699814,9.248164853821363,-0.03885783552025934,-0.42016806722691147,974655.34,1147709.578,2.8571428571428648,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-05,9.302565823549724,9.302565823549724,9.4346824643186,9.263707988029466,9.209307018301104,0.09325880524862029,1.0126582278481289,748892.31,899331.716,1.8565400843881772,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-06,9.302565823549724,9.263707988029466,9.380281494590239,9.240393286717312,9.302565823549724,-0.038857835520257566,-0.4177109440267279,433665.26,519425.127,1.5037593984962268,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-10,9.33365209196593,9.590113806399632,9.691144178752301,9.310337390653777,9.263707988029466,0.3264058183701657,3.523489932885915,1144668.82,1404223.62,4.110738255033537,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-11,9.590113806399632,9.83103238662523,9.885433356353591,9.559027537983425,9.590113806399632,0.24091858022559798,2.5121555915721183,1251087.51,1574105.212,3.4035656401944885,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-12,9.815489252417127,9.768859849792818,9.83880395372928,9.667829477440145,9.83103238662523,-0.06217253683241175,-0.6324110671936722,657310.18,825178.004,1.7391304347826189,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-13,9.745545148480662,9.78440298400092,9.854347087937384,9.660057910336096,9.768859849792818,0.015543134208101606,0.15910898965789677,530000.26,666277.695,1.9888623707239323,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-14,9.78440298400092,9.706687312960405,9.862118655041435,9.675601044544198,9.78440298400092,-0.07771567104051513,-0.7942811755361379,483191.73,606815.214,1.9062748212867302,,108.031,前复权,TuShare Pro: daily + adj_factor
000001.SZ,平安银行,银行,2019-06-17,9.698915745856354,9.846575520833333,9.939834326081952,9.698915745856354,9.706687312960405,0.13988820787292866,1.441152922337885,619815.88,786223.58,2.481985588470771,,108.031,前复权,TuShare Pro: daily + adj_factor
