ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor
300750.SZ,宁德时代,新能源汽车,2020-10-09,101.62,104.33,106.56,101.5,239672,5378128944.0,5.29,9.1,8.7,1.94,95.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-12,106.07,109.84,109.96,105.68,189418,4399327421.0,4.1,5.28,5.51,1.53,104.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-13,109.89,110.33,111.95,106.63,107490,2517359833.0,4.84,0.45,0.49,0.87,109.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-14,111.07,111.24,114.96,109.85,137715,3292181683.0,4.63,0.82,0.91,1.12,110.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-15,113.36,111.96,115.02,111.07,99560,2390680500.0,3.55,0.65,0.72,0.81,111.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-16,112.46,106.13,112.74,104.02,203041,4680601856.0,7.79,-5.21,-5.83,1.64,111.96,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-19,107.92,106.86,110.57,106.07,130025,3013473696.0,4.24,0.69,0.73,1.05,106.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-20,107.53,113.63,113.63,106.59,135966,3215157952.0,6.59,6.34,6.77,1.1,106.86,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-21,112.77,108.48,113.09,105.89,161679,3765707376.0,6.34,-4.53,-5.15,1.31,113.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-22,107.29,108.23,109.29,105.52,90552,2083319776.0,3.48,-0.23,-0.25,0.73,108.48,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-23,108.58,104.41,112.05,104.1,115938,2675565184.0,7.35,-3.53,-3.82,0.94,108.23,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-26,104.94,108.93,109.2,101.26,108028,2483444496.0,7.6,4.33,4.52,0.87,104.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-27,109.96,111.19,112.02,108.29,91015,2142729168.0,3.42,2.07,2.26,0.74,108.93,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-28,105.88,112.88,115.78,105.33,224158,5333295872.0,9.4,1.52,1.69,1.82,111.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-29,111.08,112.74,114.97,108.47,174352,4141992880.0,5.76,-0.12,-0.14,1.41,112.88,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-10-30,113.31,116.72,121.96,111.79,229587,5697363456.0,9.02,3.53,3.98,1.86,112.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-02,116.63,123.93,126.91,115.24,189461,4851443456.0,10.0,6.18,7.21,1.53,116.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-03,123.85,121.64,123.85,116.73,184567,4678655488.0,5.75,-1.85,-2.29,1.49,123.93,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-04,121.07,121.38,123.85,118.29,110617,2823450160.0,4.57,-0.21,-0.26,0.9,121.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-05,124.41,128.57,128.57,124.38,157959,4183384896.0,3.45,5.92,7.19,1.28,121.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-06,130.17,125.79,132.31,123.85,156584,4181642688.0,6.58,-2.16,-2.78,1.27,128.57,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-09,128.29,127.42,131.02,124.46,132286,3519918480.0,5.22,1.3,1.63,1.07,125.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-10,126.81,127.14,130.45,121.38,144175,3798315744.0,7.12,-0.22,-0.28,1.17,127.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-11,126.13,118.76,128.01,118.76,157584,4067832848.0,7.28,-6.59,-8.38,1.28,127.14,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-12,123.85,120.66,123.85,119.73,97169,2484194224.0,3.47,1.6,1.9,0.79,118.76,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-13,122.81,120.08,124.28,119.96,113777,2916695920.0,3.58,-0.48,-0.58,0.92,120.66,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-16,120.46,121.02,122.57,116.87,123121,3117461904.0,4.75,0.78,0.94,1.0,120.08,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-17,122.35,118.67,123.85,116.35,136749,3446644848.0,6.2,-1.94,-2.35,1.11,121.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-18,118.36,113.02,119.44,110.97,192833,4666572032.0,7.14,-4.76,-5.65,1.56,118.67,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-19,113.3,113.91,114.71,111.13,97580,2347767360.0,3.17,0.79,0.89,0.79,113.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-20,115.23,119.45,120.29,115.23,123035,3074188112.0,4.44,4.86,5.54,1.0,113.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-23,119.45,119.96,123.68,118.35,120913,3074248592.0,4.46,0.43,0.51,0.98,119.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-24,122.74,120.91,123.35,118.3,97920,2493964416.0,4.21,0.79,0.95,0.79,119.96,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-25,121.96,116.19,122.12,115.18,117099,2919290528.0,5.74,-3.9,-4.72,0.95,120.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-26,116.41,115.71,116.41,112.29,86295,2093179760.0,3.55,-0.41,-0.48,0.7,116.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-27,115.75,113.85,117.61,111.63,84332,2042276832.0,5.17,-1.61,-1.86,0.68,115.71,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-11-30,114.96,114.29,114.96,109.42,126662,3027343936.0,4.87,0.39,0.44,1.03,113.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-01,112.07,116.17,116.43,111.63,94920,2313881360.0,4.2,1.64,1.88,0.77,114.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-02,116.07,114.79,116.07,110.85,119653,2878299328.0,4.49,-1.19,-1.38,0.97,116.17,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-03,114.79,116.07,116.61,111.83,106886,2599398528.0,4.16,1.12,1.28,0.87,114.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-04,115.55,118.14,119.02,115.16,92338,2301628560.0,3.33,1.78,2.07,0.75,116.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-07,118.79,124.66,126.53,118.79,171130,4455396864.0,6.55,5.52,6.52,1.39,118.14,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-08,126.91,127.2,129.34,126.35,116362,3104188976.0,2.4,2.04,2.54,0.94,124.66,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-09,128.7,127.18,130.85,125.01,153636,4118082976.0,4.59,-0.02,-0.02,1.24,127.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-10,125.6,126.53,128.02,123.29,99857,2632528800.0,3.72,-0.51,-0.65,0.81,127.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-11,125.69,127.49,128.03,124.79,128937,3422455584.0,2.56,0.76,0.96,1.04,126.53,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-14,127.5,127.18,128.7,125.02,107241,2853628544.0,2.89,-0.24,-0.31,0.87,127.49,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-15,128.29,134.13,134.61,126.32,177813,4843901952.0,6.52,5.46,6.95,1.44,127.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-16,135.07,138.33,138.46,133.29,142888,4031211456.0,3.85,3.13,4.2,1.16,134.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-17,137.29,137.63,139.29,136.08,88123,2508931376.0,2.32,-0.51,-0.7,0.71,138.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-18,138.02,140.51,142.16,136.75,95126,2747669760.0,3.93,2.09,2.88,0.77,137.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-21,144.27,159.96,159.96,142.35,198104,6099782400.0,12.53,13.84,19.45,1.6,140.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-22,157.18,153.65,162.92,152.57,168744,5377597696.0,6.47,-3.94,-6.31,1.37,159.96,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-23,153.67,156.07,162.35,150.06,173903,5538718976.0,8.0,1.58,2.42,1.41,153.65,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-24,155.52,152.18,156.44,150.79,94786,2959419424.0,3.62,-2.49,-3.89,0.77,156.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-25,151.07,153.18,154.52,149.41,95399,2967552608.0,3.36,0.66,1.0,0.77,152.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-28,154.52,155.39,157.18,152.18,119731,3782275232.0,3.26,1.44,2.21,0.97,153.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-29,155.4,150.52,156.52,147.95,121748,3759197904.0,5.52,-3.13,-4.87,0.99,155.39,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-30,157.18,168.29,172.71,157.18,228817,7648664832.0,10.32,11.81,17.77,1.85,150.52,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2020-12-31,171.06,174.47,176.02,169.24,152005,5283669760.0,4.03,3.67,6.18,1.23,168.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-04,178.35,203.91,207.8,178.35,224808,8687099136.0,16.88,16.87,29.44,1.82,174.47,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-05,198.85,202.74,203.74,193.86,227452,9014539776.0,4.85,-0.57,-1.17,1.84,203.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-06,206.07,205.39,210.52,196.63,186681,7476239872.0,6.85,1.31,2.65,1.51,202.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-07,202.18,208.98,209.96,199.89,173895,7064219648.0,4.9,1.75,3.59,1.41,205.39,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-08,212.18,204.13,215.51,200.18,210067,8534719488.0,7.34,-2.32,-4.85,1.7,208.98,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-11,207.12,196.07,207.12,193.85,230050,9098694912.0,6.5,-3.95,-8.06,1.86,204.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-12,193.57,202.28,204.07,190.52,165597,6519876608.0,6.91,3.17,6.21,1.34,196.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-13,201.63,193.29,207.46,186.62,272620,10634079232.0,10.3,-4.44,-8.99,2.21,202.28,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-14,187.85,184.41,192.74,183.86,196066,7315308800.0,4.59,-4.59,-8.88,1.59,193.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-15,183.84,190.82,192.73,182.18,198229,7439894528.0,5.72,3.48,6.41,1.61,184.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-18,188.71,192.68,197.07,188.17,142012,5471186944.0,4.66,0.97,1.86,1.15,190.82,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-19,192.74,182.8,193.85,181.93,162867,6085692672.0,6.19,-5.13,-9.88,1.32,192.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-20,187.07,196.85,197.95,185.47,213416,8254525696.0,6.83,7.69,14.05,1.73,182.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-21,194.41,196.79,201.07,190.52,174792,6831720448.0,5.36,-0.03,-0.06,1.42,196.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-22,196.91,206.07,207.34,196.91,190442,7637563904.0,5.3,4.72,9.28,1.54,196.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-25,205.13,199.93,211.82,197.37,217414,8762929152.0,7.01,-2.98,-6.14,1.76,206.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-26,199.86,193.57,199.86,192.61,151044,5853513728.0,3.63,-3.18,-6.36,1.22,199.93,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-27,197.18,196.36,197.85,186.07,148385,5705898496.0,6.09,1.44,2.79,1.2,193.57,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-28,190.52,184.91,192.19,183.85,181820,6792412672.0,4.25,-5.83,-11.45,1.47,196.36,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-01-29,188.3,176.13,188.85,169.72,276013,9896346112.0,10.35,-4.75,-8.78,2.24,184.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-01,175.52,174.03,177.68,171.74,175251,6170654208.0,3.37,-1.19,-2.1,1.42,176.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-02,174.97,183.74,184.96,166.83,250865,8919403776.0,10.42,5.58,9.71,2.03,174.03,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-03,189.96,191.06,194.72,187.77,211073,8082621696.0,3.78,3.98,7.32,1.71,183.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-04,193.24,195.24,198.18,190.24,216302,8354708736.0,4.16,2.19,4.18,1.59,191.06,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-05,198.85,186.88,199.96,186.54,184117,7036248064.0,6.87,-4.28,-8.36,1.36,195.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-08,187.74,203.85,204.29,186.63,244027,9586610944.0,9.45,9.08,16.97,1.8,186.88,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-09,207.85,207.29,209.96,202.07,162037,6632109568.0,3.87,1.69,3.44,1.19,203.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-10,209.4,208.66,210.85,204.96,162830,6704613888.0,2.84,0.66,1.37,1.2,207.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-18,213.85,199.96,213.85,194.34,238249,9491493888.0,9.35,-4.17,-8.7,1.76,208.66,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-19,196.07,194.68,199.41,187.29,186904,7159858432.0,6.06,-2.64,-5.28,1.38,199.96,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-22,194.68,187.74,199.29,187.68,167204,6411239424.0,5.96,-3.56,-6.94,1.23,194.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-23,184.96,188.59,188.59,179.89,136047,5027757824.0,4.63,0.45,0.85,1.0,187.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-24,187.74,172.18,189.41,167.96,302721,10682015744.0,11.37,-8.7,-16.41,2.23,188.59,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-25,175.99,166.68,175.99,165.52,245757,8445690112.0,6.08,-3.19,-5.5,1.81,172.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-02-26,158.85,158.42,164.41,155.96,229506,7449904896.0,5.07,-4.96,-8.26,1.69,166.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-01,163.58,170.85,171.42,161.78,205394,6964880640.0,6.09,7.85,12.43,1.51,158.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-02,175.52,173.63,175.63,168.88,152811,5308970496.0,3.95,1.63,2.78,1.13,170.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-03,171.66,173.64,173.64,168.49,104644,3617077584.0,2.97,0.01,0.01,0.77,173.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-04,171.07,160.28,171.07,158.8,181034,5984259584.0,7.07,-7.69,-13.36,1.33,173.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-05,153.3,157.18,161.01,150.7,173073,5511104256.0,6.43,-1.93,-3.1,1.28,160.28,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-08,158.85,148.85,165.36,146.56,212955,6751702272.0,11.96,-5.3,-8.33,1.57,157.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-09,146.07,146.07,151.91,139.96,273577,8235734784.0,8.03,-1.87,-2.78,2.02,148.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-10,154.96,154.13,158.45,153.29,237638,7542999040.0,3.53,5.52,8.06,1.75,146.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-11,154.96,163.45,164.67,152.35,209643,6829108480.0,7.99,6.05,9.32,1.54,154.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-12,166.58,169.11,171.07,163.46,189520,6424536320.0,4.66,3.46,5.66,1.4,163.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-15,168.29,152.91,168.29,149.96,230404,7361113600.0,10.84,-9.58,-16.2,1.7,169.11,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-16,155.52,158.85,159.96,153.57,137124,4384184064.0,4.18,3.88,5.94,1.01,152.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-17,156.01,164.41,166.18,153.35,146726,4829807872.0,8.08,3.5,5.56,1.08,158.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-18,164.96,165.96,170.02,164.69,113670,3840901088.0,3.24,0.94,1.55,0.84,164.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-19,159.96,155.24,164.4,152.18,189716,6051504896.0,7.36,-6.46,-10.72,1.4,165.96,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-22,156.63,150.41,157.74,145.46,231719,7137600256.0,7.91,-3.11,-4.83,1.71,155.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-23,148.85,148.24,151.98,146.14,151169,4603585024.0,3.88,-1.44,-2.17,1.11,150.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-24,148.85,139.84,148.91,137.74,252082,7334176768.0,7.54,-5.67,-8.4,1.86,148.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-25,135.24,141.38,142.38,134.99,184399,5281518848.0,5.28,1.1,1.54,1.36,139.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-26,143.29,153.64,153.88,142.18,237103,7292443392.0,8.28,8.67,12.26,1.75,141.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-29,153.57,152.52,157.06,148.86,155632,4871068416.0,5.34,-0.73,-1.12,1.15,153.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-30,152.52,156.62,157.73,150.52,126404,4003150832.0,4.73,2.69,4.1,0.93,152.52,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-03-31,156.57,158.39,160.61,153.29,160546,5133802496.0,4.67,1.13,1.77,1.18,156.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-01,159.29,162.73,165.79,159.02,113338,3741712768.0,4.27,2.74,4.34,0.84,158.39,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-02,164.38,164.07,166.17,161.01,92629,3074575824.0,3.17,0.82,1.34,0.68,162.73,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-06,165.52,160.41,167.18,156.68,104638,3421873648.0,6.4,-2.23,-3.66,0.77,164.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-07,164.36,157.18,164.36,152.82,133931,4245479568.0,7.19,-2.01,-3.23,0.99,160.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-08,153.85,157.1,158.11,152.18,78710,2507089328.0,3.77,-0.05,-0.08,0.58,157.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-09,159.41,152.74,159.41,151.63,93237,2918718128.0,4.95,-2.78,-4.36,0.69,157.1,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-12,156.22,154.41,159.98,153.35,140595,4483570176.0,4.34,1.09,1.67,1.04,152.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-13,153.46,159.83,164.41,153.35,140211,4558191616.0,7.16,3.51,5.42,1.03,154.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-14,163.44,171.63,172.46,162.01,185043,6295708672.0,6.54,7.38,11.8,1.36,159.83,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-15,168.27,166.63,169.13,164.5,124741,4202803200.0,2.7,-2.91,-5.0,0.92,171.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-16,168.29,164.87,168.52,159.74,115363,3834287104.0,5.27,-1.06,-1.76,0.85,166.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-19,165.52,181.63,181.91,163.49,205477,7250923520.0,11.17,10.17,16.76,1.51,164.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
300750.SZ,宁德时代,新能源汽车,2021-04-20,178.28,178.85,184.29,175.79,142834,5154523648.0,4.68,-1.53,-2.78,1.05,181.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
