ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor
600031.SH,三一重工,工程机械,2019-01-21,5.907,5.847,5.967,5.817,356611.99,308473.589,5.877,-0.02999999999999936,-0.510464522715659,2.5523226135783474,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-22,5.807,5.777,5.907,5.757,409628.53,352112.411,5.847,-0.07000000000000028,-1.1971951428082828,2.5654181631606012,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-23,5.857,5.947,5.957,5.837,411788.8,356445.464,5.777,0.16999999999999993,2.9427038255149807,2.0772027003635123,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-24,5.977,6.097,6.147,5.947,586850.08,517785.868,5.947,0.15000000000000036,2.5222801412476903,3.3630401883302534,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-25,6.157,6.307,6.317,6.097,649375.19,586447.859,6.097,0.20999999999999996,3.4443168771526977,3.6083319665409173,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-28,6.367,6.317,6.407,6.257,652926.3,594576.241,6.307,0.009999999999999787,0.15855398763278128,2.37830981449184,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-29,6.257,6.377,6.387,6.117,562628.88,508240.653,6.317,0.05999999999999961,0.9498179515592842,4.274180782016773,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-30,6.397,6.357,6.527,6.337,559388.98,515221.019,6.377,-0.019999999999999574,-0.3136270973812083,2.9794574251215367,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-01-31,6.517,6.357,6.577,6.257,591507.54,543289.746,6.357,0.0,0.0,5.033820984741235,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-01,6.447,6.717,6.717,6.437,805557.85,752440.895,6.357,0.35999999999999943,5.663048607833865,4.404593361648566,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-11,6.787,6.717,6.847,6.647,553230.52,526752.572,6.717,0.0,0.0,2.977519726068188,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-12,6.717,6.937,7.017,6.687,886461.47,852436.763,6.717,0.22000000000000064,3.2752716986750086,4.912907548012506,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-13,6.907,6.997,7.057,6.847,792460.38,770500.143,6.937,0.05999999999999961,0.864927201960497,3.027245206861755,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-14,6.987,6.987,7.057,6.917,577800.97,562581.39,6.997,-0.009999999999999787,-0.14291839359725778,2.000857510361592,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-15,6.987,6.697,6.987,6.677,553057.44,528330.505,6.987,-0.29000000000000004,-4.150565335623302,4.436811220838707,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-18,6.757,7.147,7.177,6.757,1031240.31,1013039.111,6.697,0.4500000000000002,6.719426608929369,6.271464835000745,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-19,7.157,6.847,7.157,6.807,862510.48,838260.313,7.147,-0.2999999999999998,-4.1975654120609995,4.8971596474045,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-20,6.877,6.927,7.117,6.837,639840.98,623172.466,6.847,0.07999999999999918,1.1683949174821073,4.0893822111873845,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-21,6.867,6.987,7.137,6.747,744239.91,725814.145,6.927,0.0600000000000005,0.8661758336942382,5.630142919012555,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-22,6.857,7.597,7.687,6.857,1303444.6,1312845.213,6.987,0.6100000000000003,8.7304994990697,11.879204236439103,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-25,7.697,8.157,8.397,7.687,1709542.1,1871658.284,7.597,0.5599999999999996,7.3713307884691215,9.345794392523365,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-26,8.107,8.037,8.337,7.987,1004765.39,1096107.36,8.157,-0.11999999999999922,-1.471129091577772,4.290793183768538,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-27,7.987,7.637,8.117,7.597,1142063.33,1216112.018,8.037,-0.40000000000000124,-4.976981460744079,6.4700758989672815,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-02-28,7.677,7.627,7.797,7.567,634736.5,663450.191,7.637,-0.009999999999999787,-0.13094146916328153,3.0116537907555263,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-01,7.807,7.957,7.987,7.597,1058140.39,1114867.88,7.627,0.33000000000000007,4.32673397141734,5.11341287531139,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-04,8.237,8.777,9.027,8.167,2681238.24,3085041.992,7.957,0.8199999999999994,10.305391479200686,10.808093502576341,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-05,8.777,8.717,8.957,8.517,1652955.38,1894897.281,8.777,-0.05999999999999872,-0.6836048763814384,5.013102426797326,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-06,8.717,8.807,8.867,8.537,1284546.39,1474803.623,8.717,0.08999999999999986,1.0324652976941628,3.7857060915452574,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-07,8.737,8.457,8.747,8.297,1272256.74,1433699.662,8.807,-0.34999999999999964,-3.9741115022141393,5.109571931418182,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-08,8.247,8.317,8.787,8.017,1635258.75,1829633.192,8.457,-0.14000000000000057,-1.6554333688069134,9.104883528437997,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-11,8.317,8.417,8.497,8.077,1214879.51,1344319.942,8.317,0.09999999999999964,1.2023566189731882,5.049897799687386,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-12,8.507,8.997,9.067,8.507,1937352.27,2251382.563,8.417,0.5800000000000001,6.890816205298811,6.65320185339195,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-13,8.987,8.747,9.147,8.677,1325661.17,1548483.133,8.997,-0.25,-2.778704012448596,5.223963543403364,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-14,8.647,8.897,9.187,8.587,1328666.91,1548735.105,8.747,0.15000000000000036,1.7148736709729162,6.859494683891616,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-15,8.937,9.617,9.787,8.937,1888559.05,2309580.276,8.897,0.7200000000000006,8.092615488366883,9.553782173766454,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-18,9.637,10.227,10.337,9.637,1936115.76,2480661.973,9.617,0.6099999999999994,6.34293438702298,7.278777165436198,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-19,10.097,10.037,10.327,9.947,1168809.92,1504974.065,10.227,-0.1899999999999995,-1.8578273198396333,3.715654639679288,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-20,9.997,10.337,10.707,9.897,1478106.89,1941215.934,10.037,0.29999999999999893,2.9889409186011573,8.070140480223179,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-21,10.457,10.357,10.727,10.147,1144473.37,1503243.024,10.337,0.019999999999999574,0.19347973299796983,5.610912256941086,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-22,10.567,10.107,10.627,9.917,1199345.22,1548186.825,10.357,-0.25,-2.4138263976054897,6.855266969199583,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-25,9.747,9.547,9.967,9.497,1686029.12,2100056.367,10.107,-0.5599999999999987,-5.540714356386656,4.650242406253099,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-26,9.617,9.327,9.697,9.117,1561568.85,1893605.773,9.547,-0.22000000000000064,-2.304388813239766,6.075206871268443,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-27,9.387,9.537,9.637,9.207,1266664.57,1540118.697,9.327,0.21000000000000085,2.2515278224509494,4.610271255494798,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-28,9.337,9.297,9.497,9.247,1015229.35,1229071.077,9.537,-0.2400000000000002,-2.516514627241273,2.6213694033763235,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-03-29,9.447,10.017,10.067,9.237,1786310.98,2231495.785,9.297,0.7199999999999989,7.744433688286523,8.927611057330322,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-01,10.257,10.187,10.517,10.037,2072637.24,2692930.977,10.017,0.16999999999999993,1.697114904662067,4.791853848457609,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-02,10.277,9.867,10.377,9.757,1700821.19,2168032.957,10.187,-0.3199999999999985,-3.1412584666731913,6.086188279179356,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-03,9.887,10.157,10.207,9.797,1354616.2,1737892.571,9.867,0.28999999999999915,2.939089895611624,4.155265024830243,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-04,10.207,10.597,10.877,10.207,1875518.92,2507569.629,10.157,0.4399999999999995,4.331987791670766,6.59643595549867,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-08,10.937,11.037,11.117,10.607,1898043.6,2589587.809,10.597,0.4400000000000013,4.152118524110615,4.812682834764571,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-09,10.937,10.797,10.987,10.617,1256957.93,1701395.996,11.037,-0.2400000000000002,-2.174503941288397,3.352360242819599,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-10,10.637,11.237,11.297,10.437,1558236.69,2134745.951,10.797,0.4399999999999995,4.0752060757617725,7.965175511716229,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-11,11.137,10.417,11.187,10.397,1888655.77,2534756.361,11.237,-0.8200000000000003,-7.297321349114538,7.030346177805456,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-12,10.387,10.217,10.547,10.037,1182322.58,1537494.847,10.417,-0.1999999999999993,-1.9199385619660059,4.8958433330133415,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-15,10.887,10.107,11.037,10.027,1758210.35,2335657.278,10.217,-0.11000000000000121,-1.076636977586387,9.885484976020372,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-16,10.117,10.457,10.477,9.957,1496223.44,1944568.668,10.107,0.3500000000000014,3.462946472741679,5.144949045216183,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-17,10.507,10.347,10.507,10.217,1168938.28,1534523.228,10.457,-0.11000000000000121,-1.0519269388926222,2.773261929807776,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-18,10.367,10.397,10.637,10.217,935327.42,1233684.939,10.347,0.05000000000000071,0.48323185464387297,4.059147579008408,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-19,10.407,10.367,10.457,10.047,814771.27,1060751.307,10.397,-0.02999999999999936,-0.2885447725305301,3.9434452245840155,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-22,10.387,9.427,10.387,9.357,2532828.55,3165272.249,10.367,-0.9400000000000013,-9.06723256486931,9.935371852995091,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-23,9.467,9.527,9.687,9.417,1003225.85,1234332.041,9.427,0.09999999999999964,1.0607828577490208,2.864113715922346,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-24,9.537,9.567,9.667,9.257,1050953.13,1283084.952,9.527,0.040000000000000924,0.41985934711872286,4.303558307966833,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-25,9.577,9.117,9.577,9.087,1158559.45,1398535.439,9.567,-0.4499999999999993,-4.70366886171213,5.121772760530994,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-26,9.117,9.157,9.297,9.077,1026499.92,1226682.114,9.117,0.03999999999999915,0.4387408138641913,2.4130744762531604,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-29,9.277,9.537,9.717,9.267,1510435.56,1854151.559,9.157,0.3800000000000008,4.149830730588633,4.9142732335918,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-04-30,9.587,9.487,9.767,9.307,972678.81,1191861.771,9.537,-0.05000000000000071,-0.5242738806752745,4.823319702212426,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-06,9.037,8.637,9.107,8.407,1456315.11,1677292.112,9.487,-0.8499999999999996,-8.959628965953403,7.3785179719616245,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-07,8.937,9.357,9.367,8.897,1493366.73,1777822.722,8.637,0.7199999999999989,8.336227856894741,5.441704295472973,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-08,9.057,9.087,9.447,9.017,1054659.76,1264440.21,9.357,-0.2699999999999996,-2.885540237255524,4.595490007481027,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-09,9.027,9.097,9.257,8.847,745991.07,883092.446,9.087,0.009999999999999787,0.11004732034773923,4.511940134257732,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-10,9.257,9.687,9.687,8.957,1648127.75,2017114.69,9.097,0.5899999999999999,6.485654611410352,8.024623502253474,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-13,9.517,9.447,9.597,9.327,838981.86,1023129.849,9.687,-0.2400000000000002,-2.477547228244037,2.787240631774539,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-14,9.287,9.197,9.437,9.107,916532.4,1101961.822,9.447,-0.25,-2.6463427543135354,3.493172435693872,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-15,9.337,9.377,9.477,9.127,1151726.55,1388675.906,9.197,0.1800000000000015,1.9571599434598408,3.8055887789496543,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-16,9.367,9.387,9.427,9.277,848443.44,1027957.025,9.377,0.009999999999999787,0.10664391596459932,1.599658739468917,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-17,9.347,8.937,9.387,8.887,1169603.04,1380827.219,9.387,-0.45000000000000107,-4.793863854266545,5.326515393629487,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-20,8.917,8.827,8.937,8.667,657571.38,759301.632,8.937,-0.10999999999999943,-1.2308380888441217,3.0211480362537717,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-21,8.817,9.127,9.247,8.817,816409.58,968410.533,8.827,0.3000000000000007,3.3986631924776356,4.87141724255126,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-22,9.157,9.187,9.297,9.107,642850.56,769016.529,9.127,0.05999999999999872,0.657390161060567,2.0817355100252137,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-23,9.147,9.137,9.317,9.057,618225.33,738863.542,9.187,-0.049999999999998934,-0.5442473059758202,2.830085991074342,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-24,9.107,9.267,9.327,9.107,678712.42,814611.883,9.137,0.129999999999999,1.4227864725839812,2.4077924920652363,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-27,9.317,9.547,9.607,9.207,858326.55,1047531.065,9.267,0.28000000000000114,3.021474047696149,4.316391496708737,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-28,9.597,9.887,10.077,9.547,1398097.37,1762988.744,9.547,0.33999999999999986,3.561328165915989,5.55148214098669,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-29,9.887,9.817,9.937,9.697,564954.69,710877.467,9.887,-0.07000000000000028,-0.7080004045716626,2.427429958531407,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-30,9.737,9.587,9.797,9.397,818713.72,1005235.935,9.817,-0.23000000000000043,-2.342874605276568,4.074564530915762,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-05-31,9.477,9.307,9.507,9.137,841492.92,1016602.545,9.587,-0.27999999999999936,-2.920621675185142,3.859392927923221,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-03,9.347,9.197,9.417,9.137,658703.49,790915.566,9.307,-0.11000000000000121,-1.1819060921886893,3.0084882346620754,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-04,9.257,9.207,9.267,8.887,921178.18,1091588.713,9.197,0.010000000000001563,0.10873110797000596,4.131782102859618,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-05,9.327,9.327,9.467,9.277,748010.89,907318.774,9.207,0.11999999999999922,1.3033561420658035,2.0636472249375615,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-06,9.337,9.187,9.427,9.187,629756.44,758997.239,9.327,-0.14000000000000057,-1.5010185483006366,2.5731746542296583,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-10,9.237,9.447,9.567,9.217,655195.14,798260.896,9.187,0.2599999999999998,2.830085991074349,3.8097311418308446,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-11,9.607,10.157,10.167,9.607,1501633.18,1909579.723,9.447,0.7100000000000009,7.515613422250467,5.927807769662333,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-12,10.107,10.137,10.417,10.047,1121926.6,1455305.008,10.157,-0.019999999999999574,-0.19690853598502978,3.642807915723139,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-13,10.117,10.187,10.317,9.997,727298.23,940336.254,10.137,0.049999999999998934,0.49324257669920435,3.1567524908750153,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-14,10.187,10.027,10.287,9.977,915998.78,1181292.546,10.187,-0.16000000000000014,-1.5706292333366068,3.043094139589678,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-17,9.987,9.987,10.187,9.847,580586.06,742522.34,10.027,-0.03999999999999915,-0.3989229081479917,3.3908447192580025,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-18,10.027,10.117,10.187,9.957,555716.88,712882.356,9.987,0.13000000000000078,1.3016921998598274,2.302993892059664,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-19,10.517,10.137,10.527,10.087,1003639.44,1306935.763,10.117,0.019999999999999574,0.1976870613818349,4.349115350400311,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-20,10.077,10.417,10.497,10.057,1104807.54,1447280.064,10.137,0.27999999999999936,2.7621584295156376,4.340534674953137,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-21,10.467,10.367,10.477,10.237,922975.9,1209351.287,10.417,-0.049999999999998934,-0.47998464049149314,2.3039262743592226,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-24,10.377,10.417,10.477,10.247,559951.62,734752.258,10.367,0.049999999999998934,0.48229960451431353,2.2185781807658955,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-25,10.407,10.287,10.437,9.967,753865.27,977584.567,10.417,-0.129999999999999,-1.2479600652778977,4.511855620620129,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-26,10.157,10.187,10.287,10.047,377657.69,489119.283,10.287,-0.10000000000000142,-0.9721007096335277,2.333041703120445,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-27,10.337,10.187,10.427,10.127,788699.32,1027474.886,10.187,0.0,0.0,2.9449298125061247,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-06-28,10.217,10.317,10.347,10.127,590788.46,768316.577,10.187,0.13000000000000078,1.276136252086002,2.1596151958378216,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-01,10.537,10.637,10.657,10.417,1170127.5,1558061.982,10.317,0.3200000000000003,3.1016768440438103,2.3262576330328604,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-02,10.567,10.427,10.587,10.357,747889.06,988017.023,10.637,-0.21000000000000085,-1.9742408573846126,2.1622637961831384,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-03,10.407,10.157,10.407,10.087,755684.24,979454.997,10.427,-0.2699999999999996,-2.5894312841660994,3.0689555960487223,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-04,10.167,10.097,10.277,10.037,510292.58,659401.347,10.157,-0.0600000000000005,-0.5907256079551115,2.362902431820404,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-05,10.127,10.107,10.177,10.007,472956.33,607638.106,10.097,0.009999999999999787,0.099039318609484,1.6836684163612947,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-08,10.097,9.937,10.097,9.607,693939.54,875333.18,10.107,-0.16999999999999993,-1.682002572474517,4.848125061838332,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-09,9.887,9.907,9.977,9.797,313572.57,397103.61,9.937,-0.02999999999999936,-0.3019019824896829,1.8114118949381073,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-10,9.917,9.717,9.977,9.647,446155.54,558453.499,9.907,-0.1899999999999995,-1.917835873624707,3.330978096295549,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-11,9.837,10.057,10.127,9.827,705879.57,900697.735,9.717,0.33999999999999986,3.4990223319954605,3.087372645878365,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-12,10.017,10.367,10.387,10.017,740015.68,966126.756,10.057,0.3100000000000005,3.082430148155524,3.6790295316694936,,前复权,TuShare Pro daily + TuShare legacy qfq,
600031.SH,三一重工,工程机械,2019-07-15,10.387,10.667,10.787,10.237,1042684.52,1389227.339,10.367,0.29999999999999893,2.8937976270859256,5.305295649657574,,前复权,TuShare Pro daily + TuShare legacy qfq,
