ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor
002371.SZ,北方华创,半导体,2019-01-02,25.228,25.605,25.82,25.043,43782.82,167339.707,,,,,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-03,25.413,25.494,25.954,25.383,40771.57,156600.313,25.605,-0.11100000000000065,-0.4335090802577657,2.230033196641287,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-04,25.08,26.272,26.605,25.005,58633.66,227148.716,25.494,0.7779999999999987,3.0516984388483603,6.275986506629017,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-07,26.894,28.405,28.931,26.894,125152.25,520324.578,26.272,2.1330000000000027,8.118909866017066,7.753501827040204,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-08,28.376,28.383,29.057,28.191,81157.17,343557.626,28.405,-0.022000000000002018,-0.07745115296603489,3.0487590212990656,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-09,28.472,28.613,29.672,28.154,94645.35,403429.077,28.383,0.23000000000000043,0.8103442201317756,5.3482718528696775,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-10,28.413,28.013,28.768,27.968,52598.82,220660.742,28.613,-0.5999999999999979,-2.0969489392933194,2.7959319190577734,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-11,28.109,27.961,28.554,27.694,44171.01,183991.011,28.013,-0.052000000000003155,-0.18562810123872175,3.0700032127940577,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-14,28.109,27.376,28.109,27.094,39869.97,162223.659,27.961,-0.5849999999999973,-2.0921998497907657,3.6300561496369967,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-15,27.287,28.191,28.191,27.139,54856.43,225515.096,27.376,0.8149999999999977,2.9770601987141987,3.8427819988310916,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-16,27.991,27.894,29.139,27.887,63589.34,268047.259,28.191,-0.2970000000000006,-1.0535277216132788,4.441133695150931,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-17,27.754,27.198,28.154,27.124,50777.49,207261.909,27.894,-0.695999999999998,-2.4951602495160152,3.692550369255041,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-18,27.154,27.517,28.072,26.954,42253.49,172251.612,27.198,0.31899999999999906,1.1728803588499037,4.110596367379949,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-21,27.517,28.746,28.857,27.317,99783.43,420693.13,27.517,1.2289999999999992,4.466329905149546,5.596540320529124,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-22,28.709,28.65,28.835,28.198,54961.76,231911.099,28.746,-0.09600000000000009,-0.33395950740973124,2.2159604814582914,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-23,28.413,28.42,28.702,28.005,32720.8,137761.663,28.65,-0.22999999999999687,-0.8027923211169186,2.432809773123919,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-24,28.443,31.154,31.539,28.443,180392.7,811233.901,28.42,2.733999999999998,9.619985925404627,10.893736805066855,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-25,31.161,31.117,31.968,30.924,114239.13,527069.81,31.154,-0.036999999999999034,-0.11876484560570111,3.351094562495989,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-28,31.45,31.131,32.228,31.131,81697.97,378860.724,31.117,0.013999999999999346,0.044991483754852624,3.525404119934445,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-29,30.865,31.205,31.628,30.487,62723.53,286778.347,31.131,0.07399999999999807,0.23770518133050533,3.6651569175420056,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-30,30.909,30.65,31.665,30.613,42224.52,192812.445,31.205,-0.5549999999999997,-1.7785611280243585,3.371254606633551,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-01-31,30.82,31.05,31.783,30.82,54548.68,250790.48,30.65,0.40000000000000213,1.3050570962479746,3.1419249592169693,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-01,31.309,32.42,32.635,31.005,68686.47,322246.74,31.05,1.370000000000001,4.412238325281814,5.249597423510464,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-11,32.502,33.45,34.154,32.502,61064.4,298520.531,32.42,1.0300000000000011,3.1770512029611453,5.09561998766194,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-12,33.22,32.894,33.591,32.561,64771.08,313185.01,33.45,-0.5560000000000045,-1.6621823617339437,3.079222720478329,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-13,32.894,32.991,34.235,32.643,106021.3,515192.948,32.894,0.09700000000000131,0.29488660545997636,4.839788411260408,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-14,32.62,33.331,33.517,32.191,74968.77,361250.465,32.991,0.3400000000000034,1.0305840986935877,4.019277984904976,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-15,33.139,32.857,33.42,32.768,49093.17,236995.563,33.331,-0.47400000000000375,-1.4220995469683029,1.956136929585074,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-18,32.968,33.828,34.057,32.324,115185.86,561139.042,32.857,0.9710000000000036,2.95523024013149,5.274370758133744,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-19,33.635,32.672,34.391,31.902,140248.06,678834.886,33.828,-1.156000000000006,-3.4172874541799847,7.357810098143541,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-20,32.487,32.176,32.531,31.672,88598.57,416989.234,32.672,-0.4959999999999951,-1.5181194906953799,2.6291625857002883,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-21,32.25,31.628,33.146,31.457,107658.71,511361.316,32.176,-0.5480000000000018,-1.7031327697662912,5.249254102436598,,前复权,TuShare Pro daily + TuShare legacy qfq,
002371.SZ,北方华创,半导体,2019-02-22,31.591,33.894,33.939,31.591,133367.53,645070.806,31.628,2.2659999999999982,7.164537751359545,7.423801694700895,,前复权,TuShare Pro daily + TuShare legacy qfq,
