ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor
000858.SZ,五粮液,食品饮料,2019-01-21,28.37,29.72,30.09,28.34,549112,3061837200.0,6.34,7.68,2.12,1.45,27.6,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-22,29.72,28.93,29.72,28.37,335692,1848120928.0,4.54,-2.66,-0.79,0.88,29.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-23,28.6,28.79,29.27,28.32,202242,1112986464.0,3.28,-0.48,-0.14,0.53,28.93,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-24,29.02,28.92,29.47,28.22,193598,1067519360.0,4.34,0.45,0.13,0.51,28.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-25,29.27,28.97,29.57,28.44,241740,1341239760.0,3.91,0.17,0.05,0.64,28.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-28,29.72,31.19,32.27,29.22,592375,3412999040.0,10.53,7.66,2.22,1.56,28.97,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-29,31.32,32.3,32.3,30.42,317132,1837922048.0,6.03,3.56,1.11,0.84,31.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-30,32.11,31.0,32.89,30.92,286802,1664437440.0,6.1,-4.02,-1.3,0.76,32.3,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-01-31,31.43,34.02,34.38,30.33,527324,3103402256.0,13.06,9.74,3.02,1.39,31.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-01,34.52,34.9,35.08,33.94,390354,2375429264.0,3.35,2.59,0.88,1.03,34.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-11,35.59,38.42,38.95,34.32,433982,2753822288.0,13.27,10.09,3.52,1.14,34.9,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-12,38.57,38.47,40.49,38.02,437642,2856721808.0,6.43,0.13,0.05,1.15,38.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-13,39.2,39.79,39.96,38.2,374356,2448957568.0,4.57,3.43,1.32,0.99,38.47,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-14,39.67,41.68,42.02,39.31,446146,3004589296.0,6.81,4.75,1.89,1.18,39.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-15,41.72,40.12,41.92,39.79,311272,2082676224.0,5.11,-3.74,-1.56,0.82,41.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-18,40.82,43.59,43.62,40.82,439770,3023099200.0,6.98,8.65,3.47,1.16,40.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-19,43.4,43.39,44.19,42.33,339649,2359916160.0,4.27,-0.46,-0.2,0.89,43.59,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-20,43.22,42.73,44.2,41.52,296281,2047537232.0,6.18,-1.52,-0.66,0.78,43.39,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-21,42.68,41.77,42.96,41.28,283498,1939785168.0,3.93,-2.25,-0.96,0.75,42.73,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-22,41.11,42.22,42.22,40.52,238045,1612149504.0,4.07,1.08,0.45,0.63,41.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-25,42.38,44.98,45.57,41.21,593506,4126012688.0,10.33,6.54,2.76,1.56,42.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-26,44.68,42.64,44.72,42.52,450654,3137917040.0,4.89,-5.2,-2.34,1.19,44.98,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-27,43.27,43.78,46.2,42.87,488307,3448272496.0,7.81,2.67,1.14,1.29,42.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-02-28,43.52,45.22,46.32,42.23,394478,2804495424.0,9.34,3.29,1.44,1.04,43.78,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-01,45.82,49.62,49.84,45.42,493190,3648644752.0,9.77,9.73,4.4,1.3,45.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-04,50.31,50.97,53.22,49.23,612471,4731317504.0,8.04,2.72,1.35,1.61,49.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-05,50.96,51.49,52.28,50.49,332859,2577911824.0,3.51,1.02,0.52,0.88,50.97,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-06,50.97,50.71,51.12,49.72,341851,2619984240.0,2.72,-1.51,-0.78,0.9,51.49,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-07,49.8,47.69,49.8,46.92,464177,3452843504.0,5.68,-5.96,-3.02,1.22,50.71,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-08,45.46,45.16,48.1,44.73,421401,3053064896.0,7.07,-5.31,-2.53,1.11,47.69,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-11,45.32,49.72,50.23,45.32,453330,3365404176.0,10.87,10.1,4.56,1.19,45.16,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-12,49.6,49.02,50.87,48.49,345975,2617867824.0,4.79,-1.41,-0.7,0.91,49.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-13,48.72,50.22,50.88,48.37,320983,2441832256.0,5.12,2.45,1.2,0.85,49.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-14,50.62,50.87,52.71,49.44,438313,3412067632.0,6.51,1.29,0.65,1.15,50.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-15,50.59,52.5,53.31,48.73,407667,3195204176.0,9.0,3.2,1.63,1.07,50.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-18,52.4,60.38,60.38,52.22,785029,6597656064.0,15.54,15.01,7.88,2.07,52.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-19,58.65,59.72,62.33,58.02,614713,5293626368.0,7.14,-1.09,-0.66,1.62,60.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-20,58.72,59.42,61.9,58.12,404123,3473591312.0,6.33,-0.5,-0.3,1.06,59.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-21,59.44,58.62,59.72,58.25,218635,1857556464.0,2.47,-1.35,-0.8,0.58,59.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-22,58.27,59.77,60.34,57.73,287228,2459037968.0,4.45,1.96,1.15,0.76,58.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-25,58.22,56.53,59.22,56.02,333485,2793616224.0,5.35,-5.42,-3.24,0.88,59.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-26,56.92,58.19,59.39,56.89,323213,2724755664.0,4.42,2.94,1.66,0.85,56.53,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-27,59.1,61.7,63.67,58.27,494443,4308324608.0,9.28,6.03,3.51,1.3,58.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-28,63.52,64.02,65.61,61.73,607346,5493378560.0,6.29,3.76,2.32,1.6,61.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-03-29,65.22,68.72,71.8,64.86,574996,5426052608.0,10.84,7.34,4.7,1.51,64.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-01,68.72,70.29,71.18,67.72,548711,5244031744.0,5.03,2.28,1.57,1.45,68.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-02,69.72,69.78,70.2,68.0,356990,3399871600.0,3.13,-0.73,-0.51,0.94,70.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-03,68.33,69.12,70.73,68.33,247438,2369519376.0,3.44,-0.95,-0.66,0.65,69.78,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-04,68.38,73.95,75.25,67.91,516298,5094805504.0,10.62,6.99,4.83,1.36,69.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-08,78.37,75.72,79.11,73.73,535741,5478418944.0,7.28,2.39,1.77,1.41,73.95,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-09,73.88,83.74,83.85,73.83,473137,4884426240.0,13.23,10.59,8.02,1.25,75.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-10,79.72,80.72,83.75,76.72,673144,7185973760.0,8.4,-3.61,-3.02,1.77,83.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-11,79.62,73.52,80.62,71.29,676208,6875381504.0,11.56,-8.92,-7.2,1.78,80.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-12,71.62,73.34,74.02,70.72,410825,4052939504.0,4.49,-0.24,-0.18,1.08,73.52,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-15,75.72,74.32,78.66,73.72,464503,4759979008.0,6.74,1.34,0.98,1.22,73.34,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-16,72.32,75.93,75.95,70.78,474714,4751005696.0,6.96,2.17,1.61,1.25,74.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-17,74.7,77.34,79.2,74.02,423137,4356259328.0,6.82,1.86,1.41,1.11,75.93,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-18,77.04,76.06,78.22,75.52,278663,2862113040.0,3.49,-1.66,-1.28,0.73,77.34,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-19,76.06,75.38,76.14,73.58,302351,3052000832.0,3.37,-0.89,-0.68,0.8,76.06,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-22,74.72,74.85,77.62,74.22,350744,3571766320.0,4.51,-0.7,-0.53,0.92,75.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-23,74.32,78.03,80.22,74.22,521794,5401052672.0,8.02,4.25,3.18,1.37,74.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-24,78.72,77.22,80.22,74.72,362607,3738473488.0,7.05,-1.04,-0.81,0.96,78.03,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-25,76.52,74.32,77.72,74.32,324523,3310704576.0,4.4,-3.76,-2.9,0.85,77.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-26,73.62,75.99,77.22,73.62,410707,4170490848.0,4.84,2.25,1.67,1.08,74.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-29,74.72,76.01,78.83,72.52,578443,5918159104.0,8.3,0.03,0.02,1.52,75.99,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-04-30,75.72,76.08,78.22,74.72,299197,3066006976.0,4.6,0.09,0.07,0.79,76.01,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-06,72.06,65.84,72.35,65.84,716993,6811943424.0,8.56,-13.46,-10.24,1.89,76.08,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-07,67.02,69.68,70.69,67.02,517243,4939402496.0,5.57,5.83,3.84,1.36,65.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-08,66.89,69.6,71.38,66.74,333316,3192877616.0,6.66,-0.11,-0.08,0.88,69.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-09,68.62,65.53,69.6,63.74,525058,4852605184.0,8.42,-5.85,-4.07,1.38,69.6,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-10,68.31,72.92,73.2,67.33,597127,5777245696.0,8.96,11.28,7.39,1.57,65.53,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-13,72.72,77.32,78.02,70.72,521618,5335656448.0,10.01,6.03,4.4,1.37,72.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-14,74.72,76.2,78.71,74.72,431034,4441800192.0,5.16,-1.45,-1.12,1.14,77.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-15,77.92,83.62,84.22,76.88,647521,6923929600.0,9.63,9.74,7.42,1.71,76.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-16,82.48,83.7,85.71,81.52,426503,4675545600.0,5.01,0.1,0.08,1.12,83.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-17,82.74,80.18,84.7,78.71,501195,5378725888.0,7.16,-4.21,-3.52,1.32,83.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-20,79.52,77.72,79.65,75.32,398480,4127376688.0,5.4,-3.07,-2.46,1.05,80.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-21,77.73,77.92,79.9,75.62,418030,4339949568.0,5.51,0.26,0.2,1.1,77.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-22,77.02,77.03,78.85,74.72,281542,2903441872.0,5.3,-1.14,-0.89,0.74,77.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-23,75.94,73.55,76.72,73.05,428035,4314285824.0,4.76,-4.52,-3.48,1.13,77.03,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-24,73.83,74.74,76.6,73.52,324838,3284967744.0,4.19,1.62,1.19,0.86,73.55,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-27,75.22,75.72,76.37,72.22,351185,3534292352.0,5.55,1.31,0.98,0.93,74.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-28,75.32,76.82,77.92,75.02,427841,4399951104.0,3.83,1.45,1.1,1.13,75.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-29,75.7,78.27,78.94,75.32,431698,4487115520.0,4.71,1.89,1.45,1.14,76.82,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-30,77.52,76.85,78.92,75.71,249276,2571306208.0,4.1,-1.81,-1.42,0.66,78.27,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-05-31,77.12,74.97,77.12,74.75,288484,2938475712.0,3.08,-2.45,-1.88,0.76,76.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-03,75.02,75.18,77.27,73.78,261336,2653955616.0,4.66,0.28,0.21,0.69,74.97,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-04,76.1,72.91,76.22,72.35,320981,3192822288.0,5.15,-3.02,-2.27,0.85,75.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-05,74.27,72.77,74.33,72.6,235420,2346988272.0,2.37,-0.19,-0.14,0.62,72.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-06,73.4,72.71,74.19,72.08,217204,2118748144.0,2.9,-0.08,-0.06,0.57,72.77,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-10,72.72,75.86,76.55,71.42,345857,3428090384.0,7.06,4.33,3.15,0.91,72.71,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-11,76.58,84.37,84.94,76.1,641527,6792227840.0,11.65,11.22,8.51,1.69,75.86,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-12,84.53,83.03,85.22,81.83,384593,4155736704.0,4.02,-1.59,-1.34,1.01,84.37,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-13,83.44,82.22,83.57,80.57,274693,2924978256.0,3.61,-0.98,-0.81,0.72,83.03,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-14,82.2,80.38,84.12,80.11,348243,3709509520.0,4.88,-2.24,-1.84,0.92,82.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-17,80.38,79.12,81.66,77.53,300609,3129573472.0,5.14,-1.57,-1.26,0.79,80.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-18,78.88,79.5,80.55,77.62,232709,2416587888.0,3.7,0.48,0.38,0.61,79.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-19,83.2,81.32,83.62,81.28,378260,4049045248.0,2.94,2.29,1.82,1.0,79.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-20,80.88,88.39,88.52,80.75,631133,6984596736.0,9.55,8.69,7.07,1.66,81.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-21,87.48,88.4,89.3,86.62,428986,4826930176.0,3.03,0.01,0.01,1.13,88.39,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-24,88.4,90.48,92.82,87.43,428014,4920809728.0,6.1,2.35,2.08,1.13,88.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-25,90.48,90.32,91.99,87.42,387597,4414668544.0,5.05,-0.18,-0.16,1.02,90.48,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-26,89.66,89.24,90.26,88.61,203149,2313679184.0,1.83,-1.2,-1.08,0.54,90.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-27,89.93,92.72,93.89,89.93,446929,5219625984.0,4.44,3.9,3.48,1.18,89.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-06-28,93.0,93.37,93.76,91.3,270361,3173238384.0,2.65,0.7,0.65,0.71,92.72,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-01,96.6,101.42,101.42,96.47,479809,5957481728.0,5.3,8.62,8.05,1.26,93.37,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-02,100.13,103.42,103.42,100.03,382939,4819052288.0,3.34,1.97,2.0,1.01,101.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-03,102.42,99.33,105.71,97.56,714434,9012422912.0,7.88,-3.95,-4.09,1.88,103.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-04,99.31,98.51,100.28,95.7,483135,5912603648.0,4.61,-0.83,-0.82,1.27,99.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-05,98.92,105.23,105.6,98.42,562843,7145349888.0,7.29,6.82,6.72,1.48,98.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-08,105.2,102.45,105.22,99.92,466162,5915433728.0,5.04,-2.64,-2.78,1.23,105.23,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-09,102.14,101.42,104.22,99.92,367636,4648786944.0,4.2,-1.01,-1.03,0.97,102.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-10,102.3,101.85,102.86,100.82,246400,3115224800.0,2.01,0.42,0.43,0.65,101.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-11,102.87,98.92,103.34,98.25,421004,5284580608.0,5.0,-2.88,-2.93,1.11,101.85,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-12,99.15,101.0,101.95,98.32,334533,4185378160.0,3.67,2.1,2.08,0.88,98.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-15,99.44,100.51,100.88,96.92,294387,3649762384.0,3.92,-0.49,-0.49,0.78,101.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-16,100.52,99.0,101.42,98.61,229800,2852294240.0,2.8,-1.5,-1.51,0.61,100.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-17,98.92,99.02,100.16,97.92,198449,2452457680.0,2.26,0.02,0.02,0.52,99.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-18,98.93,96.42,99.67,96.42,279618,3420457856.0,3.28,-2.63,-2.6,0.74,99.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
000858.SZ,五粮液,食品饮料,2019-07-19,97.42,97.56,99.3,96.52,238433,2923077632.0,2.88,1.18,1.14,0.63,96.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,
