ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
600519.SH,贵州茅台,食品饮料,2019-01-16,384.2,387.3,391.85,379.8,42084,2775103936.0,3.12,0.29,1.12,0.34,386.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,366.266,,0,HOLD,0,HOLD,0.002900201978352168,0.0,0.0,0.0,0.0,100000.0,119103.26588351068,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-17,389.2,385.45,395.9,382.0,30285,2004454112.0,3.59,-0.48,-1.85,0.24,387.3,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,374.36199999999997,,0,HOLD,0,HOLD,-0.004776658920733312,-0.0,0.0,0.0,-0.0,100000.0,118534.35020603973,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-18,391.2,409.81,416.4,387.7,68609,4647515904.0,7.45,6.32,24.36,0.55,385.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,383.908,,0,HOLD,0,HOLD,0.06319885847710482,0.0,0.0,0.0,0.0,100000.0,126025.58582938681,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-21,416.2,413.18,425.08,408.08,47052,3242615728.0,4.15,0.82,3.37,0.37,409.81,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,396.384,,0,HOLD,0,HOLD,0.008223323003343053,0.0,0.0,0.0,0.0,100000.0,127061.93492834739,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-22,412.2,397.2,412.2,391.42,42122,2834735024.0,5.03,-3.87,-15.98,0.34,413.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,398.588,360.77000000000004,1,BUY,0,HOLD,-0.03867563773657978,-0.0,0.0,0.0,-0.0,100000.0,122147.73356294974,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-23,393.42,391.86,400.7,389.33,33625,2247371216.0,2.86,-1.34,-5.34,0.27,397.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,399.5,365.2153333333333,1,HOLD,1,BUY,-0.013444108761329288,-0.013444108761329288,1.0,0.001,-0.014444108761329288,98555.58912386707,120505.56614797958,-0.014444108761329288,5,15
600519.SH,贵州茅台,食品饮料,2019-01-24,396.5,398.7,404.03,390.88,29155,1960227056.0,3.36,1.75,6.84,0.23,391.86,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,402.15,370.7153333333333,1,HOLD,1,HOLD,0.017455213596692554,0.017455213596692554,0.0,0.0,0.017455213596692554,100275.89798317205,122609.01654468292,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-25,402.08,405.9,411.1,396.13,28986,1966232096.0,3.75,1.81,7.2,0.23,398.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,401.368,375.8953333333333,1,HOLD,1,HOLD,0.018058690744920947,0.018058690744920947,0.0,0.0,0.018058690744920947,102086.74941401939,124823.17485700225,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-28,410.2,403.2,420.18,402.23,36103,2476277968.0,4.42,-0.67,-2.7,0.29,405.9,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,399.37199999999996,380.66266666666667,1,HOLD,1,HOLD,-0.006651884700665134,-0.006651884700665134,0.0,0.0,-0.006651884700665134,101407.68012745163,123992.8654898825,-0.006651884700665134,5,15
600519.SH,贵州茅台,食品饮料,2019-01-29,403.7,411.2,414.2,394.2,30343,2069407520.0,4.96,1.98,8.0,0.24,403.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,402.172,386.01,1,HOLD,1,HOLD,0.01984126984126977,0.01984126984126977,0.0,0.0,0.01984126984126977,103419.73727283758,126453.04139245955,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-01-30,411.19,402.2,412.42,402.2,22700,1545353568.0,2.49,-2.19,-9.0,0.18,411.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,404.23999999999995,390.002,1,HOLD,1,HOLD,-0.021887159533073963,-0.021887159533073963,0.0,0.0,-0.021887159533073963,101156.1729842784,123685.34350206038,-0.021887159533073852,5,15
600519.SH,贵州茅台,食品饮料,2019-01-31,406.2,415.8,415.8,403.76,36697,2515374976.0,2.99,3.38,13.6,0.29,402.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,407.66,394.724,1,HOLD,1,HOLD,0.03381402287419211,0.03381402287419211,0.0,0.0,0.03381402287419211,104576.67013143453,127867.64253644136,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-01,423.24,418.87,425.2,415.81,30521,2121326144.0,2.26,0.74,3.07,0.24,415.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,410.254,398.51,1,HOLD,1,HOLD,0.00738335738335727,0.00738335738335727,0.0,0.0,0.00738335738335727,105348.79706097637,128811.73503905527,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-11,421.2,451.5,455.7,414.38,58141,4143849808.0,9.86,7.79,32.63,0.46,418.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,419.91399999999993,405.2233333333333,1,HOLD,1,HOLD,0.0779000644591401,0.0779000644591401,0.0,0.0,0.0779000644591401,113555.47514271931,138846.17750169136,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-12,449.2,444.12,451.69,441.4,35091,2521840128.0,2.28,-1.63,-7.38,0.28,451.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,426.49800000000005,409.086,1,HOLD,1,HOLD,-0.016345514950166118,-0.016345514950166118,0.0,0.0,-0.016345514950166118,111699.35242610078,136576.66523156405,-0.016345514950166007,5,15
600519.SH,贵州茅台,食品饮料,2019-02-13,449.2,461.45,462.36,443.42,35677,2589623536.0,4.26,3.9,17.33,0.28,444.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,438.34800000000007,414.02933333333334,1,HOLD,1,HOLD,0.03902098531928311,0.03902098531928311,0.0,0.0,0.03902098531928311,116057.97121729309,141906.02128052156,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-14,457.4,463.36,469.86,456.34,32258,2375987072.0,2.93,0.41,1.91,0.26,461.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,447.85999999999996,419.22333333333336,1,HOLD,1,HOLD,0.004139126665944293,0.004139126665944293,0.0,0.0,0.004139126665944293,116538.34986075398,142493.3882772618,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-15,461.08,450.98,461.08,449.22,23238,1691515520.0,2.56,-2.67,-12.38,0.18,463.36,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,454.282,421.96799999999996,1,HOLD,1,HOLD,-0.026717886740331487,-0.026717886740331487,0.0,0.0,-0.026717886740331487,113424.69142826923,138686.26606802386,-0.026717886740331487,5,15
600519.SH,贵州茅台,食品饮料,2019-02-18,457.2,466.2,471.15,457.2,37746,2787522992.0,3.09,3.37,15.22,0.3,450.98,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,457.22200000000004,425.50266666666664,1,HOLD,1,HOLD,0.033748724998891255,0.033748724998891255,0.0,0.0,0.033748724998891255,117252.63014736598,143366.75072267666,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-19,467.16,456.96,468.7,452.86,29502,2164408784.0,3.4,-1.98,-9.24,0.23,466.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,459.7900000000001,429.4866666666667,1,HOLD,1,HOLD,-0.01981981981981984,-0.01981981981981984,0.0,0.0,-0.01981981981981984,114928.7041444452,140525.24755520019,-0.01981981981981995,5,15
600519.SH,贵州茅台,食品饮料,2019-02-20,461.2,448.2,461.2,442.26,37882,2742919648.0,4.14,-1.92,-8.76,0.3,456.96,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,457.14,433.2426666666667,1,HOLD,1,HOLD,-0.019170168067226823,-0.019170168067226823,0.0,0.0,-0.019170168067226823,112725.50157024761,137831.35494187835,-0.038610038610038644,5,15
600519.SH,贵州茅台,食品饮料,2019-02-21,446.2,446.45,456.68,443.2,29850,2163554336.0,3.01,-0.39,-1.75,0.24,448.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,453.758,436.42600000000004,1,HOLD,1,HOLD,-0.003904506916555084,-0.003904506916555084,0.0,0.0,-0.003904506916555084,112285.36406969442,137293.19146318964,-0.04236379236379251,5,15
600519.SH,贵州茅台,食品饮料,2019-02-22,443.2,452.21,454.69,440.3,25909,1867253936.0,3.22,1.29,5.76,0.21,446.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,454.004,439.5133333333333,1,HOLD,1,HOLD,0.012901780714525746,0.012901780714525746,0.0,0.0,0.012901780714525746,113734.04521437231,139064.5181130451,-0.030008580008580088,5,15
600519.SH,贵州茅台,食品饮料,2019-02-25,456.95,468.53,470.64,444.19,82623,6034261248.0,5.85,3.61,16.32,0.66,452.21,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,454.46999999999997,443.8686666666666,1,HOLD,1,HOLD,0.03608942747838384,0.03608942747838384,0.0,0.0,0.03608942747838384,117838.64179095963,144083.27695430224,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-02-26,474.0,453.55,475.38,452.2,57965,4265279120.0,4.95,-3.2,-14.98,0.46,468.53,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,453.788,446.692,1,HOLD,1,HOLD,-0.03197233901777896,-0.03197233901777896,0.0,0.0,-0.03197233901777896,114071.06478622447,139476.59757672675,-0.03197233901777885,5,15
600519.SH,贵州茅台,食品饮料,2019-02-27,459.2,466.9,484.22,457.2,65942,4908445184.0,5.96,2.94,13.35,0.52,453.55,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,457.52799999999996,451.00533333333334,1,HOLD,1,HOLD,0.029434461470620565,0.029434461470620565,0.0,0.0,0.029434461470620565,117428.68514758724,143582.01611415215,-0.003478966128102834,5,15
600519.SH,贵州茅台,食品饮料,2019-02-28,464.1,481.21,489.62,463.15,56986,4289145216.0,5.67,3.06,14.31,0.45,466.9,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,464.4799999999999,455.366,1,HOLD,1,HOLD,0.030648961233668892,0.030648961233668892,0.0,0.0,0.030648961233668892,121027.75236639635,147982.65575988684,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-03-01,487.7,515.5,516.2,487.2,63840,4952509184.0,6.03,7.13,34.29,0.51,481.21,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,477.1379999999999,461.808,1,HOLD,1,HOLD,0.0712578707840652,0.0712578707840652,0.0,0.0,0.0712578707840652,129651.93230580687,158527.58472230763,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-03-04,521.2,508.06,524.53,503.42,84586,6661386496.0,4.1,-1.44,-7.44,0.67,515.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,485.04400000000004,465.57866666666666,1,HOLD,1,HOLD,-0.014432589718719635,-0.014432589718719635,0.0,0.0,-0.014432589718719635,127780.71916059795,156239.621132911,-0.014432589718719635,5,15
600519.SH,贵州茅台,食品饮料,2019-03-05,511.2,505.98,515.75,502.08,44831,3501155936.0,2.69,-0.41,-2.08,0.36,508.06,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,495.53000000000003,469.7026666666667,1,HOLD,1,HOLD,-0.0040940046451206635,-0.0040940046451206635,0.0,0.0,-0.0040940046451206635,127257.5843027976,155599.975398241,-0.018467507274490758,5,15
600519.SH,贵州茅台,食品饮料,2019-03-06,501.2,494.2,505.7,492.08,46731,3602140480.0,2.69,-2.33,-11.78,0.37,505.98,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,500.98999999999995,471.8859999999999,1,HOLD,1,HOLD,-0.02328155263053877,-0.02328155263053877,0.0,0.0,-0.02328155263053877,124294.83015621679,151977.3663816963,-0.041319107662463606,5,15
600519.SH,贵州茅台,食品饮料,2019-03-07,488.42,474.8,488.42,471.76,60181,4526351872.0,3.37,-3.93,-19.4,0.48,494.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,499.70799999999997,472.64866666666666,1,HOLD,1,HOLD,-0.0392553622015378,-0.0392553622015378,0.0,0.0,-0.0392553622015378,119415.59157865586,146011.439817947,-0.07895247332686717,5,15
600519.SH,贵州茅台,食品饮料,2019-03-08,464.1,463.7,473.03,459.85,52275,3868415488.0,2.78,-2.34,-11.1,0.42,474.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,489.34799999999996,473.4966666666667,1,HOLD,1,HOLD,-0.023378264532434745,-0.023378264532434745,0.0,0.0,-0.023378264532434745,116623.86228943287,142597.94575312134,-0.10048496605237633,5,15
600519.SH,贵州茅台,食品饮料,2019-03-11,466.24,484.74,493.15,466.24,53057,4001728736.0,5.8,4.54,21.04,0.42,463.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,484.684,474.73266666666666,1,HOLD,1,HOLD,0.04537416433038599,0.04537416433038599,0.0,0.0,0.04537416433038599,121915.57258179791,149068.20837689893,-0.05967022308438408,5,15
600519.SH,贵州茅台,食品饮料,2019-03-12,490.02,471.21,490.03,465.2,52510,3946382128.0,5.12,-2.79,-13.53,0.42,484.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,477.73,475.68266666666665,1,HOLD,1,HOLD,-0.027911870280975415,-0.027911870280975415,0.0,0.0,-0.027911870280975415,118512.68093466392,144907.43588166553,-0.08591658583899131,5,15
600519.SH,贵州茅台,食品饮料,2019-03-13,471.7,480.2,486.95,471.7,40561,3058080912.0,3.24,1.91,8.99,0.32,471.21,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,474.93,477.816,0,SELL,1,HOLD,0.019078542475754023,0.019078542475754023,0.0,0.0,0.019078542475754023,120773.73015179139,147672.05855218647,-0.06847720659553824,5,15
600519.SH,贵州茅台,食品饮料,2019-03-14,483.2,504.2,511.2,480.2,62173,4808607744.0,6.46,5.0,24.0,0.49,480.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,480.81000000000006,481.666,0,HOLD,0,SELL,0.04997917534360674,0.0,1.0,0.001,-0.001,120652.95642163958,155052.5862599176,-0.06940872938894282,5,15
600519.SH,贵州茅台,食品饮料,2019-03-15,502.2,503.5,513.7,491.05,52401,4084798336.0,4.49,-0.14,-0.7,0.42,504.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,488.77,485.0853333333333,1,BUY,0,HOLD,-0.0013883379611264735,-0.0,0.0,0.0,-0.0,120652.95642163958,154837.3208684421,-0.06940872938894282,5,15
600519.SH,贵州茅台,食品饮料,2019-03-18,505.0,536.29,540.73,503.2,81319,6499567104.0,7.45,6.51,32.79,0.65,503.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,499.0799999999999,489.60266666666666,1,HOLD,1,BUY,0.06512413108242288,0.06512413108242288,1.0,0.001,0.06412413108242287,128389.72241470263,164920.9668491297,-0.009735372768121198,5,15
600519.SH,贵州茅台,食品饮料,2019-03-19,529.2,518.81,534.12,518.5,40635,3244967392.0,2.91,-3.26,-17.48,0.32,536.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,508.6,493.95333333333326,1,HOLD,1,HOLD,-0.032594305319882944,-0.032594305319882944,0.0,0.0,-0.032594305319882944,124204.9486023828,159545.4825019989,-0.04201236037559697,5,15
600519.SH,贵州茅台,食品饮料,2019-03-20,516.2,519.0,528.5,511.2,31118,2470811136.0,3.33,0.04,0.19,0.25,518.81,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,516.36,497.4266666666666,1,HOLD,1,HOLD,0.0003662227019527453,0.0003662227019527453,0.0,0.0,0.0003662227019527453,124250.43527425588,159603.91167968512,-0.04166152355377628,5,15
600519.SH,贵州茅台,食品饮料,2019-03-21,514.2,511.95,519.0,507.7,32573,2558222912.0,2.18,-1.36,-7.05,0.26,519.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,517.91,499.476,1,HOLD,1,HOLD,-0.013583815028901713,-0.013583815028901713,0.0,0.0,-0.013583815028901713,122562.64034422986,157435.8816655391,-0.054679416152901394,5,15
600519.SH,贵州茅台,食品饮料,2019-03-22,514.42,520.2,526.18,511.2,30518,2420497824.0,2.93,1.61,8.25,0.24,511.95,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,521.25,499.78933333333333,1,HOLD,1,HOLD,0.016114854966305492,0.016114854966305492,0.0,0.0,0.016114854966305492,124537.71951766459,159972.9380650717,-0.0394457120475421,5,15
600519.SH,贵州茅台,食品饮料,2019-03-25,512.2,501.8,514.2,499.5,37270,2903744160.0,2.83,-3.54,-18.4,0.3,520.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,514.352,499.372,1,HOLD,1,HOLD,-0.035371011149557874,-0.035371011149557874,0.0,0.0,-0.035371011149557874,120132.69445206475,154314.53348914452,-0.07342148847646424,5,15
600519.SH,贵州茅台,食品饮料,2019-03-26,506.2,499.2,512.14,490.3,37596,2914112992.0,4.35,-0.52,-2.6,0.3,501.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,510.42999999999995,498.92,1,HOLD,1,HOLD,-0.005181347150259086,-0.005181347150259086,0.0,0.0,-0.005181347150259086,119510.24525801261,153514.97632080698,-0.07822241340663794,5,15
600519.SH,贵州茅台,食品饮料,2019-03-27,507.2,514.7,520.08,501.2,42807,3366132240.0,3.78,3.1,15.5,0.34,499.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,509.57000000000005,500.2866666666667,1,HOLD,1,HOLD,0.031049679487179516,0.031049679487179516,0.0,0.0,0.031049679487179516,123221.00006870813,158281.56713204997,-0.049601514784448075,5,15
600519.SH,贵州茅台,食品饮料,2019-03-28,519.63,533.0,540.68,511.88,57567,4615969792.0,5.6,3.56,18.3,0.46,514.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,513.78,504.1666666666667,1,HOLD,1,HOLD,0.03555469205362338,0.03555469205362338,0.0,0.0,0.03555469205362338,127602.08478069055,163909.21950919493,-0.015810389314378948,5,15
600519.SH,贵州茅台,食品饮料,2019-03-29,561.2,580.19,592.88,556.37,90934,7702154752.0,6.85,8.85,47.19,0.72,533.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,525.778,511.93266666666665,1,HOLD,1,HOLD,0.08853658536585374,0.08853658536585374,0.0,0.0,0.08853658536585374,138899.53765273705,178421.18211452122,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-01,586.2,585.2,595.15,577.2,60935,5228521984.0,3.09,0.86,5.01,0.49,580.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,542.458,518.63,1,HOLD,1,HOLD,0.008635102294076047,0.008635102294076047,0.0,0.0,0.008635102294076047,140098.94936896831,179961.86727351008,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-02,586.19,576.2,586.19,562.26,53227,4496538880.0,4.09,-1.54,-9.0,0.42,585.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,557.8580000000001,525.6293333333333,1,HOLD,1,HOLD,-0.015379357484620604,-0.015379357484620604,0.0,0.0,-0.015379357484620604,137944.3175434032,177194.16938311092,-0.015379357484620604,5,15
600519.SH,贵州茅台,食品饮料,2019-04-03,566.32,570.7,577.94,560.41,43057,3629854320.0,3.04,-0.95,-5.5,0.34,576.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,569.058,531.6626666666667,1,HOLD,1,HOLD,-0.009545296771954148,-0.009545296771954148,0.0,0.0,-0.009545296771954148,136627.59809444673,175502.79845008923,-0.02477785372522201,5,15
600519.SH,贵州茅台,食品饮料,2019-04-04,566.2,591.2,592.0,562.4,55772,4763897856.0,5.19,3.59,20.5,0.44,570.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,580.6980000000001,537.4626666666667,1,HOLD,1,HOLD,0.035920799018748895,0.035920799018748895,0.0,0.0,0.035920799018748895,141535.37058601176,181806.99920044286,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-08,626.2,626.4,634.2,616.32,66252,5944780544.0,3.02,5.95,35.2,0.53,591.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,589.94,545.6560000000001,1,HOLD,1,HOLD,0.0595399188092014,0.0595399188092014,0.0,0.0,0.0595399188092014,149962.3750593331,192631.7731717818,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-09,629.2,631.2,634.4,618.71,47990,4308645632.0,2.5,0.77,4.8,0.38,626.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,599.14,551.9833333333333,1,HOLD,1,HOLD,0.00766283524904221,0.00766283524904221,0.0,0.0,0.00766283524904221,151111.51203296788,194107.878713328,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-10,629.2,674.19,678.1,626.2,67814,6331858688.0,8.22,6.81,42.99,0.54,631.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,618.738,562.3420000000001,1,HOLD,1,HOLD,0.06810836501901152,0.06810836501901152,0.0,0.0,0.06810836501901152,161403.470053084,207328.2489698014,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-11,674.2,651.4,676.2,631.75,61103,5643817472.0,6.59,-3.38,-22.79,0.49,674.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,634.8779999999999,571.1686666666667,1,HOLD,1,HOLD,-0.03380352719559776,-0.03380352719559776,0.0,0.0,-0.03380352719559776,155947.4634636807,200319.82286733508,-0.03380352719559787,5,15
600519.SH,贵州茅台,食品饮料,2019-04-12,635.2,640.2,646.19,626.21,48612,4419350016.0,3.07,-1.72,-11.2,0.39,651.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,644.6780000000001,579.7186666666668,1,HOLD,1,HOLD,-0.017193736567393203,-0.017193736567393203,0.0,0.0,-0.017193736567393203,153266.143858533,196875.57660372724,-0.05041605482134126,5,15
600519.SH,贵州茅台,食品饮料,2019-04-15,657.2,633.2,665.2,633.2,45523,4205548304.0,5.0,-1.09,-7.0,0.36,640.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,646.038,587.2520000000001,1,HOLD,1,HOLD,-0.010934083099031544,-0.010934083099031544,0.0,0.0,-0.010934083099031544,151590.3191053157,194722.92268897235,-0.06079888458743077,5,15
600519.SH,贵州茅台,食品饮料,2019-04-16,631.1,666.1,666.1,627.42,46423,4297385216.0,6.11,5.2,32.9,0.37,633.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,653.018,598.2053333333334,1,HOLD,1,HOLD,0.051958307012002436,0.051958307012002436,0.0,0.0,0.051958307012002436,159466.6954454371,204840.3960883204,-0.011999584686809395,5,15
600519.SH,贵州茅台,食品饮料,2019-04-17,664.2,678.2,681.71,651.2,40761,3848216560.0,4.58,1.82,12.1,0.32,666.1,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,653.82,610.1386666666666,1,HOLD,1,HOLD,0.01816544062453085,0.01816544062453085,0.0,0.0,0.01816544062453085,162363.47823314133,208561.4121409682,0.0,5,15
600519.SH,贵州茅台,食品饮料,2019-04-18,671.61,671.7,680.88,662.42,19599,1853076080.0,2.72,-0.96,-6.5,0.16,678.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,657.88,620.6053333333333,1,HOLD,1,HOLD,-0.009584193453258671,-0.009584193453258671,0.0,0.0,-0.009584193453258671,160807.35524801095,206562.51922012438,-0.009584193453258671,5,15
600519.SH,贵州茅台,食品饮料,2019-04-19,670.16,678.76,687.15,657.51,32380,3064971040.0,4.41,1.05,7.06,0.26,671.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,665.592,630.3226666666667,1,HOLD,1,HOLD,0.010510644633020538,0.010510644633020538,0.0,0.0,0.010510644633020538,162497.54421339868,208733.62445414858,0.0,5,15
