ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
300750.SZ,宁德时代,新能源汽车,2019-01-16,21.93,21.8,22.09,21.65,25739,197749843.0,1.98,-1.76,-0.39,1.18,22.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.613999999999997,,0,HOLD,0,HOLD,-0.017575484452456047,-0.0,0.0,0.0,-0.0,100000.0,108296.07550919034,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-17,21.95,21.79,22.37,21.65,37188,286721584.0,3.3,-0.05,-0.01,1.71,21.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.656,,0,HOLD,0,HOLD,-0.0004587155963303724,-0.0,0.0,0.0,-0.0,100000.0,108246.3984103329,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-18,22.07,21.09,22.07,20.32,65039,488797280.0,8.03,-3.21,-0.7,2.99,21.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.668,,0,HOLD,0,HOLD,-0.03212482790270765,-0.0,0.0,0.0,-0.0,100000.0,104769.00149031304,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-21,20.89,21.0,21.22,20.46,52412,392168960.0,3.6,-0.43,-0.09,2.41,21.09,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.574,,0,HOLD,0,HOLD,-0.004267425320056861,-0.0,0.0,0.0,-0.0,100000.0,104321.90760059618,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-22,20.87,20.47,21.24,20.33,42589,318440032.0,4.33,-2.52,-0.53,1.96,21.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.23,21.517333333333333,0,HOLD,0,HOLD,-0.02523809523809528,-0.0,0.0,0.0,-0.0,100000.0,101689.02136115257,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-23,20.46,21.12,21.24,20.32,48848,367089072.0,4.49,3.18,0.65,2.25,20.47,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.094,21.583333333333332,0,HOLD,0,HOLD,0.03175378602833434,0.0,0.0,0.0,0.0,100000.0,104918.03278688532,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-24,20.87,20.97,21.35,20.7,37984,286305024.0,3.08,-0.71,-0.15,1.75,21.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,20.93,21.633333333333333,0,HOLD,0,HOLD,-0.007102272727272818,-0.0,0.0,0.0,-0.0,100000.0,104172.8763040239,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-25,21.23,22.23,22.98,20.97,91190,707431984.0,9.59,6.01,1.26,4.2,20.97,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.158,21.651333333333334,0,HOLD,0,HOLD,0.06008583690987135,0.0,0.0,0.0,0.0,100000.0,110432.19076005968,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-28,22.59,21.47,22.68,21.44,46289,355879568.0,5.58,-3.42,-0.76,2.13,22.23,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.252,21.601333333333336,0,HOLD,0,HOLD,-0.03418803418803429,-0.0,0.0,0.0,-0.0,100000.0,106656.73124689523,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-29,21.57,21.8,22.2,20.37,52363,395374224.0,8.52,1.54,0.33,2.41,21.47,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.517999999999997,21.502666666666666,1,BUY,0,HOLD,0.015370284117373068,0.0,0.0,0.0,0.0,100000.0,108296.07550919031,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-30,20.5,21.54,22.18,20.1,77078,583430176.0,9.54,-1.19,-0.26,3.55,21.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.602,21.436666666666667,1,HOLD,1,BUY,-0.01192660550458724,-0.01192660550458724,1.0,0.001,-0.01292660550458724,98707.33944954128,107004.4709388972,-0.01292660550458724,5,15
300750.SZ,宁德时代,新能源汽车,2019-01-31,21.58,21.49,22.41,21.45,44128,339614000.0,4.46,-0.23,-0.05,2.03,21.54,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.706,21.430666666666664,1,HOLD,1,HOLD,-0.00232126276694522,-0.00232126276694522,0.0,0.0,-0.00232126276694522,98478.21377765284,106756.08544461006,-0.015217862223471657,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-01,21.8,22.76,23.19,21.54,62144,483480064.0,7.68,5.91,1.27,2.86,21.49,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,21.812,21.546,1,HOLD,1,HOLD,0.059097254536994104,0.059097254536994104,0.0,0.0,0.059097254536994104,104298.0058436193,113065.07699950328,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-11,23.09,24.2,24.42,23.08,83433,670709808.0,5.89,6.33,1.44,3.84,22.76,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,22.357999999999997,21.727999999999998,1,HOLD,1,HOLD,0.06326889279437609,0.06326889279437609,0.0,0.0,0.06326889279437609,110896.82519400645,120218.57923497273,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-12,23.93,24.2,24.54,23.67,49891,402647824.0,3.6,0.0,0.0,2.3,24.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,22.838,21.862000000000002,1,HOLD,1,HOLD,0.0,0.0,0.0,0.0,0.0,110896.82519400645,120218.57923497273,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-13,24.09,24.59,25.63,23.85,78772,647619280.0,7.36,1.61,0.39,3.63,24.2,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,23.448,22.048,1,HOLD,1,HOLD,0.0161157024793388,0.0161157024793388,0.0,0.0,0.0161157024793388,112684.00543473632,122155.98609041236,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-14,24.48,26.27,28.58,24.4,127233,1084873168.0,17.0,6.83,1.68,5.86,24.59,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,24.404,22.346666666666668,1,HOLD,1,HOLD,0.06832045546970322,0.06832045546970322,0.0,0.0,0.06832045546970322,120382.62801018803,130501.73869846007,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-15,26.09,24.99,26.98,24.98,105153,880799440.0,7.61,-4.87,-1.28,4.84,26.27,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,24.85,22.606666666666666,1,HOLD,1,HOLD,-0.04872478111914735,-0.04872478111914735,0.0,0.0,-0.04872478111914735,114517.01080984386,124143.07004470944,-0.048724781119147464,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-18,25.4,26.13,26.36,25.07,87787,735318288.0,5.16,4.56,1.14,4.04,24.99,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.236,22.948666666666664,1,HOLD,1,HOLD,0.0456182472989195,0.0456182472989195,0.0,0.0,0.0456182472989195,119741.07612890037,129806.25931445608,-0.005329272934906815,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-19,26.24,24.92,26.3,24.65,94258,782086064.0,6.31,-4.63,-1.21,4.34,26.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.380000000000003,23.245333333333335,1,HOLD,1,HOLD,-0.04630692690394178,-0.04630692690394178,0.0,0.0,-0.04630692690394178,114196.23486920005,123795.33035270745,-0.05138941758660076,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-20,25.2,25.41,26.15,24.82,60674,506750848.0,5.34,1.97,0.49,2.79,24.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.544,23.531333333333336,1,HOLD,1,HOLD,0.0196629213483146,0.0196629213483146,0.0,0.0,0.0196629213483146,116441.6664537068,126229.50819672136,-0.03273696231442713,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-21,25.15,25.5,26.35,24.93,82288,690870560.0,5.59,0.35,0.09,3.79,25.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.39,23.833333333333332,1,HOLD,1,HOLD,0.0035419126328217754,0.0035419126328217754,0.0,0.0,0.0035419126328217754,116854.092663106,126676.6020864382,-0.029311001141987036,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-22,25.32,26.08,26.59,24.82,89600,752183504.0,6.94,2.27,0.58,4.12,25.5,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.608000000000004,24.09,1,HOLD,1,HOLD,0.02274509803921565,0.02274509803921565,0.0,0.0,0.02274509803921565,119511.95045701193,129557.87382016894,-0.007232584697373534,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-25,26.85,29.94,30.13,26.85,154113,1380347008.0,12.58,14.8,3.86,7.09,26.08,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.369999999999997,24.654666666666667,1,HOLD,1,HOLD,0.14800613496932535,0.14800613496932535,0.0,0.0,0.14800613496932535,137200.45232679977,148733.2339791357,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-26,29.2,28.37,29.65,27.92,113242,1009210800.0,5.78,-5.24,-1.57,5.21,29.94,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.060000000000002,25.092666666666666,1,HOLD,1,HOLD,-0.05243820975283897,-0.05243820975283897,0.0,0.0,-0.05243820975283897,130005.90622950265,140933.9294585197,-0.05243820975283908,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-27,27.93,27.01,28.87,26.59,91038,795251088.0,8.04,-4.79,-1.36,4.19,28.37,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.380000000000003,25.457333333333334,1,HOLD,1,HOLD,-0.047937962636587894,-0.047937962636587894,0.0,0.0,-0.047937962636587894,123773.68795413701,134177.84401390966,-0.09786239144956566,5,15
300750.SZ,宁德时代,新能源汽车,2019-02-28,26.99,27.93,28.75,26.99,72399,637896400.0,6.52,3.41,0.92,3.33,27.01,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.866000000000003,25.886666666666667,1,HOLD,1,HOLD,0.03406145871899291,0.03406145871899291,0.0,0.0,0.03406145871899291,127989.60031688436,138748.13710879293,-0.06713426853707416,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-01,29.82,29.22,30.8,28.87,96193,873963504.0,6.91,4.62,1.29,4.43,27.93,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.494,26.317333333333334,1,HOLD,1,HOLD,0.04618689581095592,0.04618689581095592,0.0,0.0,0.04618689581095592,133901.04265160617,145156.48286140096,-0.024048096192384905,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-04,30.04,30.53,32.07,29.61,140369,1306102144.0,8.42,4.48,1.31,6.46,29.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.612000000000002,26.739333333333335,1,HOLD,1,HOLD,0.044832306639288166,0.044832306639288166,0.0,0.0,0.044832306639288166,139904.1352550834,151664.18281172388,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-05,30.53,30.65,30.86,29.87,86157,793012160.0,3.24,0.39,0.12,3.97,30.53,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,29.068,27.16933333333333,1,HOLD,1,HOLD,0.003930560104814962,0.003930560104814962,0.0,0.0,0.003930560104814962,140454.03686761568,152260.307998013,0.0,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-06,30.94,29.87,31.32,28.86,104329,949501264.0,8.03,-2.54,-0.78,4.8,30.65,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,29.639999999999997,27.521333333333335,1,HOLD,1,HOLD,-0.025448613376835127,-0.025448613376835127,0.0,0.0,-0.025448613376835127,136879.676386156,148385.4942871337,-0.025448613376835016,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-07,29.68,28.03,29.68,27.36,137071,1210805136.0,7.77,-6.16,-1.84,6.31,29.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,29.660000000000004,27.63866666666667,1,HOLD,1,HOLD,-0.061600267827251365,-0.061600267827251365,0.0,0.0,-0.061600267827251365,128447.85166066128,139244.9080973672,-0.08548123980424127,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-08,26.98,26.41,28.26,26.27,110697,951944816.0,7.1,-5.78,-1.62,5.1,28.03,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,29.098000000000003,27.733333333333334,1,HOLD,1,HOLD,-0.05779521940777743,-0.05779521940777743,0.0,0.0,-0.05779521940777743,121024.17989147571,131197.21808246404,-0.13833605220228373,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-11,26.28,28.05,28.19,26.18,93547,813096544.0,7.61,6.21,1.64,4.31,26.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.601999999999997,27.861333333333334,1,HOLD,1,HOLD,0.06209769026883749,0.06209769026883749,0.0,0.0,0.06209769026883749,128539.50192941663,139344.26229508204,-0.08482871125611746,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-12,30.09,29.8,31.34,28.77,147634,1352038768.0,9.16,6.24,1.75,6.8,28.05,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.432,28.186666666666667,1,HOLD,1,HOLD,0.06238859180035661,0.06238859180035661,0.0,0.0,0.06238859180035661,136558.90044551215,148037.75459513173,-0.027732463295269127,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-13,29.75,28.14,29.75,27.93,75777,674377760.0,6.11,-5.57,-1.66,3.49,29.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.086000000000002,28.368666666666666,0,SELL,1,HOLD,-0.05570469798657718,-0.05570469798657718,0.0,0.0,-0.05570469798657718,128951.92813881584,139791.3561847989,-0.08189233278955943,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-14,28.08,28.62,29.47,27.72,79826,710913728.0,6.22,1.71,0.48,3.67,28.14,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.203999999999997,28.576666666666664,0,HOLD,0,SELL,0.017057569296375252,0.0,1.0,0.001,-0.001,128822.97621067702,142175.8569299554,-0.08281044045676988,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-15,29.21,29.11,29.98,28.63,78215,707054560.0,4.72,1.71,0.49,3.6,28.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.744,28.778666666666666,0,HOLD,0,HOLD,0.01712089447938503,0.0,0.0,0.0,0.0,128822.97621067702,144610.0347739693,-0.08281044045676988,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-18,29.14,28.8,29.2,28.04,72758,646068128.0,3.98,-1.06,-0.31,3.35,29.11,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.894,28.70266666666667,1,BUY,0,HOLD,-0.010649261422191691,-0.0,0.0,0.0,-0.0,128822.97621067702,143070.04470938907,-0.08281044045676988,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-19,28.73,28.43,30.25,28.09,68170,611077104.0,7.5,-1.28,-0.37,3.14,28.8,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.619999999999997,28.706666666666663,0,SELL,1,BUY,-0.012847222222222232,-0.012847222222222232,1.0,0.001,-0.013847222222222233,127039.13583175972,141231.99205166427,-0.09551096810766724,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-20,28.37,27.63,28.37,26.88,88141,764749344.0,5.24,-2.81,-0.8,4.06,28.43,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.518,28.748,0,HOLD,0,SELL,-0.028139289482940533,-0.0,1.0,0.001,-0.001,126912.09669592796,137257.82414307015,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-21,27.54,27.6,28.32,26.95,81360,707343504.0,4.96,-0.11,-0.03,3.75,27.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,28.314,28.726,0,HOLD,0,HOLD,-0.0010857763300758938,-0.0,0.0,0.0,-0.0,126912.09669592796,137108.79284649788,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-22,27.6,27.3,27.6,26.54,60190,518360064.0,3.84,-1.09,-0.3,2.77,27.6,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.951999999999998,28.598000000000003,0,HOLD,0,HOLD,-0.010869565217391353,-0.0,0.0,0.0,-0.0,126912.09669592796,135618.47988077506,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-25,28.08,28.65,29.53,27.55,129906,1158349088.0,7.25,4.95,1.35,5.98,27.3,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.922000000000004,28.472666666666665,0,HOLD,0,HOLD,0.049450549450549275,0.0,0.0,0.0,0.0,126912.09669592796,142324.88822652763,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-26,28.1,26.59,28.37,26.37,97198,836361952.0,6.98,-7.19,-2.06,4.47,28.65,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.553999999999995,28.202,0,HOLD,0,HOLD,-0.07190226876090744,-0.0,0.0,0.0,-0.0,126912.09669592796,132091.40586189774,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-27,26.7,25.54,27.28,24.93,94921,795590928.0,8.84,-3.95,-1.05,4.37,26.59,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,27.136000000000003,27.913333333333334,0,HOLD,0,HOLD,-0.039488529522376914,-0.0,0.0,0.0,-0.0,126912.09669592796,126875.31048186791,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-28,25.5,25.43,26.07,24.82,58572,487897664.0,4.89,-0.43,-0.11,2.7,25.54,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.701999999999998,27.74,0,HOLD,0,HOLD,-0.004306969459671128,-0.0,0.0,0.0,-0.0,126912.09669592796,126328.86239443622,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-03-29,25.55,26.43,26.43,25.12,71241,598855280.0,5.15,3.93,1.0,3.28,25.43,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.528,27.741333333333333,0,HOLD,0,HOLD,0.03932363350373569,0.0,0.0,0.0,0.0,126912.09669592796,131296.5722801789,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-01,26.52,27.18,27.52,26.43,92391,794157520.0,4.12,2.84,0.75,4.25,26.43,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.234,27.683333333333334,0,HOLD,0,HOLD,0.028376844494892195,0.0,0.0,0.0,0.0,126912.09669592796,135022.3546944859,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-02,27.18,26.42,27.22,26.05,102413,869961312.0,4.3,-2.8,-0.76,4.71,27.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.2,27.458000000000002,0,HOLD,0,HOLD,-0.027961736571007978,-0.0,0.0,0.0,-0.0,126912.09669592796,131246.89518132145,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-03,26.32,26.14,26.54,25.8,71840,605819184.0,2.8,-1.06,-0.28,3.31,26.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.320000000000004,27.324666666666666,0,HOLD,0,HOLD,-0.010598031794095464,-0.0,0.0,0.0,-0.0,126912.09669592796,129855.9364133135,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-04,26.22,25.97,26.52,25.87,66796,564517872.0,2.49,-0.65,-0.17,3.07,26.14,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.427999999999997,27.148000000000003,0,HOLD,0,HOLD,-0.0065034429992349985,-0.0,0.0,0.0,-0.0,126912.09669592796,129011.42573273723,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-08,26.27,24.92,26.37,24.26,113770,941060720.0,8.12,-4.04,-1.05,5.24,25.97,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,26.125999999999998,26.868666666666666,0,HOLD,0,HOLD,-0.040431266846361114,-0.0,0.0,0.0,-0.0,126912.09669592796,123795.33035270742,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-09,26.29,25.82,26.57,25.26,119423,1003599920.0,5.26,3.61,0.9,5.5,24.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.854000000000003,26.669999999999998,0,HOLD,0,HOLD,0.036115569823435,0.0,0.0,0.0,0.0,126912.09669592796,128266.26924987583,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-10,25.77,24.89,25.77,24.59,108408,890277776.0,4.57,-3.6,-0.93,4.99,25.82,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.548000000000002,26.434000000000005,0,HOLD,0,HOLD,-0.03601859024012388,-0.0,0.0,0.0,-0.0,126912.09669592796,123646.29905613516,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-11,24.9,24.05,25.09,23.97,89538,728469344.0,4.5,-3.37,-0.84,4.12,24.89,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.130000000000003,26.19533333333333,0,HOLD,0,HOLD,-0.033748493370831634,-0.0,0.0,0.0,-0.0,126912.09669592796,119473.4227521113,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-12,24.16,24.75,25.1,24.15,59357,486028528.0,3.95,2.91,0.7,2.73,24.05,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,24.886000000000003,26.005333333333333,0,HOLD,0,HOLD,0.029106029106028997,0.0,0.0,0.0,0.0,126912.09669592796,122950.81967213115,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-15,25.2,24.19,25.32,24.18,59951,491053136.0,4.61,-2.26,-0.56,2.76,24.75,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,24.740000000000002,25.798000000000002,0,HOLD,0,HOLD,-0.02262626262626255,-0.0,0.0,0.0,-0.0,126912.09669592796,120168.90213611527,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-16,23.93,24.91,24.91,23.85,57187,464852032.0,4.38,2.98,0.72,2.63,24.19,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,24.558,25.54866666666667,0,HOLD,0,HOLD,0.029764365440264617,0.0,0.0,0.0,0.0,126912.09669592796,123745.65325384999,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-17,25.59,27.04,27.14,25.59,205005,1752514960.0,6.22,8.55,2.13,9.44,24.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,24.988000000000003,25.578666666666667,0,HOLD,0,HOLD,0.0855078281814532,0.0,0.0,0.0,0.0,126912.09669592796,134326.87531048188,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-18,27.05,26.23,27.15,26.1,70618,601487600.0,3.88,-3.0,-0.81,3.25,27.04,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.424,25.624666666666666,0,HOLD,0,HOLD,-0.029955621301775093,-0.0,0.0,0.0,-0.0,126912.09669592796,130303.0303030303,-0.09641545713955957,5,15
300750.SZ,宁德时代,新能源汽车,2019-04-19,26.16,25.43,26.42,25.26,62968,524874432.0,4.42,-3.05,-0.8,2.9,26.23,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,25.56,25.624666666666666,0,HOLD,0,HOLD,-0.030499428135722484,-0.0,0.0,0.0,-0.0,126912.09669592796,126328.86239443615,-0.09641545713955957,5,15
