ts_code,stock_name,industry,trade_date,open,close,high,low,pre_close,change,pct_chg,vol,amount,amplitude,turnover_rate,adj_factor,price_type,source,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000001.SZ,平安银行,银行,2019-03-08,9.706687312960405,9.559027537983424,9.869890222145488,9.520169702463168,9.900976490561694,-0.341948952578269,-3.4536891679748827,1778162.1,2214572.416,3.532182103610669,,108.031,前复权,TuShare Pro: daily + adj_factor,9.97402922133978,9.500999836939839,1,HOLD,1,HOLD,-0.03453689167974905,-0.03453689167974905,0.0,0.0,-0.03453689167974905,119530.96486776069,133841.13166485302,-0.05963302752293609,5,15
000001.SZ,平安银行,银行,2019-03-11,9.559027537983424,9.574570672191529,9.706687312960405,9.364738360382136,9.559027537983424,0.0155431342081033,0.1626016260162677,1157650.77,1416000.379,3.5772357723577257,,108.031,前复权,TuShare Pro: daily + adj_factor,9.869890222145488,9.55073786640577,1,HOLD,1,HOLD,0.0016260162601628991,0.0016260162601628991,0.0,0.0,0.0016260162601628991,119725.32416022863,134058.7595212187,-0.05810397553516822,5,15
000001.SZ,平安银行,银行,2019-03-12,9.706687312960405,9.605656940607734,9.82326081952118,9.512398135359115,9.574570672191529,0.0310862684162049,0.3246753246753053,1411794.92,1757797.25,3.246753246753262,,108.031,前复权,TuShare Pro: daily + adj_factor,9.761088282688766,9.607211254028545,1,HOLD,1,HOLD,0.0032467532467530535,0.0032467532467530535,0.0,0.0,0.0032467532467530535,120114.04274516442,134494.01523394987,-0.05504587155963314,5,15
000001.SZ,平安银行,银行,2019-03-13,9.590113806399632,9.613428507711786,9.753316715584717,9.42691089721455,9.605656940607734,0.0077715671040525,0.0809061488673323,1269427.16,1568387.543,3.3980582524271843,,108.031,前复权,TuShare Pro: daily + adj_factor,9.650732029811234,9.656949283494475,0,SELL,1,HOLD,0.0008090614886733238,0.0008090614886733238,0.0,0.0,0.0008090614886733238,120211.22239139839,134602.82916213272,-0.05428134556574926,5,15
000001.SZ,平安银行,银行,2019-03-14,9.58234223929558,9.660057910336096,9.807717685313074,9.53571283667127,9.613428507711786,0.0466294026243101,0.4850444624090677,1057467.9,1316372.926,2.8294260307194823,,108.031,前复权,TuShare Pro: daily + adj_factor,9.602548313766114,9.712386462170043,0,HOLD,0,SELL,0.004850444624090677,0.0,1.0,0.001,-0.001,120091.01116900698,135255.71273122955,-0.05522706422018364,5,15
000001.SZ,平安银行,银行,2019-03-15,9.590113806399632,9.714458880064456,9.854347087937384,9.590113806399632,9.660057910336096,0.0544009697283591,0.5631536604987719,1045406.03,1311323.009,2.7353177795655563,,108.031,前复权,TuShare Pro: daily + adj_factor,9.63363458218232,9.762124491635973,0,HOLD,0,HOLD,0.005631536604987719,0.0,0.0,0.0,0.0,120091.01116900698,136017.41022850916,-0.05522706422018364,5,15
000001.SZ,平安银行,银行,2019-03-18,9.73777358137661,10.03309313133057,10.056407832642725,9.574570672191529,9.714458880064456,0.3186342512661149,3.280000000000016,1486454.8,1882483.633,4.959999999999989,,108.031,前复权,TuShare Pro: daily + adj_factor,9.725339074010128,9.780776252685696,0,HOLD,0,HOLD,0.03280000000000016,0.0,0.0,0.0,0.0,120091.01116900698,140478.7812840043,-0.05522706422018364,5,15
000001.SZ,平安银行,银行,2019-03-19,10.04086469843462,9.939834326081952,10.056407832642725,9.799946118209023,10.03309313133057,-0.0932588052486185,-0.929512006196742,957196.46,1221118.294,2.5561580170410507,,108.031,前复权,TuShare Pro: daily + adj_factor,9.792174551104972,9.811344416628298,0,HOLD,0,HOLD,-0.009295120061967421,-0.0,0.0,0.0,-0.0,120091.01116900698,139173.01414581062,-0.05522706422018364,5,15
000001.SZ,平安银行,银行,2019-03-20,9.854347087937384,9.908748057665743,10.009778430018416,9.807717685313074,9.939834326081952,-0.0310862684162067,-0.3127443315089961,929996.38,1185477.058,2.0328381548084598,,108.031,前复权,TuShare Pro: daily + adj_factor,9.851238461095763,9.82947807320442,1,BUY,0,HOLD,-0.0031274433150901837,-0.0,0.0,0.0,-0.0,120091.01116900698,138737.75843307935,-0.05522706422018364,5,15
000001.SZ,平安银行,银行,2019-03-21,9.924291191873849,9.862118655041437,9.947605893186005,9.776631416896867,9.908748057665743,-0.0466294026243101,-0.4705882352941226,860140.8,1092506.482,1.7254901960784237,,108.031,前复权,TuShare Pro: daily + adj_factor,9.89165061003683,9.846575520833333,1,HOLD,1,BUY,-0.004705882352940893,-0.004705882352940893,1.0,0.001,-0.005705882352940893,119405.78598763092,138084.87486398255,-0.06061782744198574,5,15
000001.SZ,平安银行,银行,2019-03-22,9.862118655041437,9.78440298400092,9.900976490561694,9.714458880064456,9.862118655041437,-0.0777156710405151,-0.7880220646177993,713502.06,898629.416,1.891252955082755,,108.031,前复权,TuShare Pro: daily + adj_factor,9.905639430824124,9.837767744782074,1,HOLD,1,HOLD,-0.007880220646178215,-0.007880220646178215,0.0,0.0,-0.007880220646178215,118464.84204761805,136996.73558215445,-0.06802036623282925,5,15
000001.SZ,平安银行,银行,2019-03-25,9.636743209023942,9.411367763006444,9.636743209023942,9.403596195902391,9.78440298400092,-0.3730352209944758,-3.8125496425734817,1179883.26,1445560.16,2.38284352660844,,108.031,前复权,TuShare Pro: daily + adj_factor,9.781294357159299,9.792174551104972,0,SELL,1,HOLD,-0.03812549642573482,-0.03812549642573482,0.0,0.0,-0.03812549642573482,113948.31113555635,131773.6670293797,-0.10355255242887718,5,15
000001.SZ,平安银行,银行,2019-03-26,9.504626568255064,9.403596195902391,9.551255970879373,9.33365209196593,9.411367763006444,-0.0077715671040508,-0.082576383154409,935393.27,1136721.266,2.3121387283236805,,108.031,前复权,TuShare Pro: daily + adj_factor,9.674046731123386,9.742436521639041,0,HOLD,0,SELL,-0.0008257638315443128,-0.0,1.0,0.001,-0.001,113834.3628244208,131664.85310119687,-0.10444899987644818,5,15
000001.SZ,平安银行,银行,2019-03-27,9.512398135359115,9.621200074815835,9.6911441787523,9.465768732734809,9.403596195902391,0.2176038789134438,2.314049586776856,922826.8,1138302.657,2.396694214876025,,108.031,前复权,TuShare Pro: daily + adj_factor,9.616537134553406,9.706169208486802,0,HOLD,0,HOLD,0.023140495867768562,0.0,0.0,0.0,0.0,113834.3628244208,134711.64309031548,-0.10444899987644818,5,15
000001.SZ,平安银行,银行,2019-03-28,9.566799105087478,9.496855001151014,9.566799105087478,9.403596195902391,9.621200074815835,-0.1243450736648235,-1.2924071082390798,732467.44,892530.627,1.696284329563831,,108.031,前复权,TuShare Pro: daily + adj_factor,9.54348440377532,9.679227775859422,0,HOLD,0,HOLD,-0.012924071082390576,-0.0,0.0,0.0,-0.0,113834.3628244208,132970.6202393906,-0.10444899987644818,5,15
000001.SZ,平安银行,银行,2019-03-29,9.52794126956722,9.963149027394108,9.963149027394108,9.48908343404696,9.496855001151014,0.4662940262430943,4.909983633387882,1669506.47,2108295.393,4.991816693944369,,108.031,前复权,TuShare Pro: daily + adj_factor,9.579233612453958,9.706169208486802,0,HOLD,0,HOLD,0.04909983633387882,0.0,0.0,0.0,0.0,113834.3628244208,139499.45593035905,-0.10444899987644818,5,15
000001.SZ,平安银行,银行,2019-04-01,9.970920594498155,10.242925443139963,10.530473425989872,9.970920594498155,9.963149027394108,0.2797764157458555,2.8081123244929618,1951401.19,2588268.668,5.616224648985979,,108.031,前复权,TuShare Pro: daily + adj_factor,9.745545148480662,9.750726193216698,0,HOLD,0,HOLD,0.028081123244929618,0.0,0.0,0.0,0.0,113834.3628244208,143416.7573449401,-0.10444899987644818,5,15
000001.SZ,平安银行,银行,2019-04-02,10.320641114180477,10.38281365101289,10.47607245626151,10.28178327866022,10.242925443139963,0.1398882078729268,1.3657056145675028,1100384.04,1466040.987,1.8968133535660137,,108.031,前复权,TuShare Pro: daily + adj_factor,9.941388639502762,9.802536640577042,1,BUY,0,HOLD,0.013657056145675028,0.0,0.0,0.0,0.0,113834.3628244208,145375.40805223057,-0.10444899987644818,5,15
000001.SZ,平安银行,银行,2019-04-03,10.26624014445212,10.444986187845304,10.452757754949356,10.21961074182781,10.38281365101289,0.0621725368324135,0.5988023952095967,792915.79,1056166.231,2.245508982035913,,108.031,前复权,TuShare Pro: daily + adj_factor,10.106145862108656,9.857973819252608,1,HOLD,1,BUY,0.005988023952095967,0.005988023952095967,1.0,0.001,0.004988023952095967,114402.17135276059,146245.91947769307,-0.09998197003750842,5,15
000001.SZ,平安银行,银行,2019-04-04,10.437214620741251,10.77139200621547,10.880193945672191,10.437214620741251,10.444986187845304,0.3264058183701657,3.125,2034365.0,2796366.353,4.241071428571438,,108.031,前复权,TuShare Pro: daily + adj_factor,10.361053263121546,9.9320627589779,1,HOLD,1,HOLD,0.03125,0.03125,0.0,0.0,0.03125,117977.23920753435,150816.10446137097,-0.07185640660118064,5,15
000001.SZ,平安银行,银行,2019-04-08,10.802478274631676,10.849107677255986,11.214371331146408,10.662590066758748,10.77139200621547,0.0777156710405169,0.721500721500723,1743176.2,2464536.241,5.1226551226551145,,108.031,前复权,TuShare Pro: daily + adj_factor,10.538244993093922,10.007706012124002,1,HOLD,1,HOLD,0.00721500721500723,0.00721500721500723,0.0,0.0,0.00721500721500723,118828.44583962335,151904.24374319904,-0.06515984387824536,5,15
000001.SZ,平安银行,银行,2019-04-09,10.77916357331952,10.732534170695212,10.864650811464088,10.685904768070902,10.849107677255986,-0.1165735065607744,-1.074498567335258,781332.38,1080549.202,1.647564469914042,,108.031,前复权,TuShare Pro: daily + adj_factor,10.636166738604972,10.054335414748312,1,HOLD,1,HOLD,-0.01074498567335258,-0.01074498567335258,0.0,0.0,-0.01074498567335258,117551.63589148984,150272.0348204569,-0.07520468796264834,5,15
