ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
600031.SH,三一重工,工程机械,2019-01-02,5.547,5.287,5.547,5.187,526282.89,424326.953,,,,,,前复权,TuShare Pro daily + TuShare legacy qfq,,,,0,HOLD,0,HOLD,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-03,5.227,5.167,5.347,5.117,378704.36,302152.864,5.287,-0.1200000000000001,-2.2697181766597296,4.35029317193116,,前复权,TuShare Pro daily + TuShare legacy qfq,,,,0,HOLD,0,HOLD,-0.022697181766597296,-0.0,0.0,0.0,-0.0,100000.0,97730.28182334026,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-04,5.107,5.307,5.307,5.007,381295.59,303885.421,5.167,0.1400000000000005,2.709502612734682,5.806077027288576,,前复权,TuShare Pro daily + TuShare legacy qfq,,,,0,HOLD,0,HOLD,0.027095026127346822,0.0,0.0,0.0,0.0,100000.0,100378.28636277663,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-07,5.357,5.377,5.407,5.267,466807.85,378787.476,5.307,0.0699999999999994,1.3190126248351142,2.6380252496702403,,前复权,TuShare Pro daily + TuShare legacy qfq,,,,0,HOLD,0,HOLD,0.013190126248351142,0.0,0.0,0.0,0.0,100000.0,101702.28863249479,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-08,5.367,5.337,5.397,5.297,248089.61,201023.368,5.377,-0.04,-0.7439092430723493,1.8597731076808728,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.295,,0,HOLD,0,HOLD,-0.007439092430723493,-0.0,0.0,0.0,-0.0,100000.0,100945.71590694155,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-09,5.337,5.347,5.487,5.307,429590.33,350740.018,5.337,0.0100000000000006,0.1873711823121793,3.372681281618882,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.307,,0,HOLD,0,HOLD,0.001873711823121793,0.0,0.0,0.0,0.0,100000.0,101134.85908832989,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-10,5.337,5.277,5.347,5.257,294989.9,237813.607,5.347,-0.0700000000000002,-1.3091453151299892,1.6831868337385587,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.329,,0,HOLD,0,HOLD,-0.013091453151299892,-0.0,0.0,0.0,-0.0,100000.0,99810.8568186117,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-11,5.387,5.427,5.437,5.297,420420.69,341991.653,5.277,0.1499999999999994,2.842524161455362,2.653022550691692,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.353,,0,HOLD,0,HOLD,0.02842524161455362,0.0,0.0,0.0,0.0,100000.0,102648.00453943637,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-14,5.457,5.617,5.617,5.387,482642.99,400129.685,5.427,0.1900000000000004,3.5010134512622137,4.238068914685838,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.401,,0,HOLD,0,HOLD,0.03501013451262214,0.0,0.0,0.0,0.0,100000.0,106241.72498581427,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-15,5.587,5.667,5.787,5.517,643648.19,540781.005,5.617,0.0499999999999998,0.8901548869503229,4.806836389531771,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.467,,0,HOLD,0,HOLD,0.008901548869503229,0.0,0.0,0.0,0.0,100000.0,107187.44089275583,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-16,5.717,5.707,5.757,5.617,436623.83,369839.106,5.667,0.04,0.7058408328921795,2.4704429151226344,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.539,,0,HOLD,0,HOLD,0.007058408328921795,0.0,0.0,0.0,0.0,100000.0,107944.01361830908,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-17,5.717,5.767,5.837,5.687,392015.31,334405.221,5.707,0.0600000000000005,1.051340459085348,2.628351147713325,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.637,,0,HOLD,0,HOLD,0.010513404590853481,0.0,0.0,0.0,0.0,100000.0,109078.87270663897,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-18,5.797,5.877,5.927,5.747,507654.88,437447.651,5.767,0.1099999999999994,1.9074041962892307,3.1212068666551014,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.726999999999999,,0,HOLD,0,HOLD,0.019074041962892307,0.0,0.0,0.0,0.0,100000.0,111159.44770191038,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-21,5.907,5.847,5.967,5.817,356611.99,308473.589,5.877,-0.0299999999999993,-0.510464522715659,2.5523226135783474,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.773,,0,HOLD,0,HOLD,-0.00510464522715659,-0.0,0.0,0.0,-0.0,100000.0,110592.01815774546,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-22,5.807,5.777,5.907,5.757,409628.53,352112.411,5.847,-0.0700000000000002,-1.1971951428082828,2.565418163160601,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.795,5.519,1,BUY,0,HOLD,-0.011971951428082828,-0.0,0.0,0.0,-0.0,100000.0,109268.01588802728,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-23,5.857,5.947,5.957,5.837,411788.8,356445.464,5.777,0.1699999999999999,2.9427038255149807,2.0772027003635123,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.843,5.563,1,HOLD,1,BUY,0.029427038255149807,0.029427038255149807,1.0,0.001,0.028427038255149806,102842.703825515,112483.44997162858,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-24,5.977,6.097,6.147,5.947,586850.08,517785.868,5.947,0.1500000000000003,2.5222801412476903,3.3630401883302534,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.909000000000001,5.625,1,HOLD,1,HOLD,0.025222801412476903,0.025222801412476903,0.0,0.0,0.025222801412476903,105436.68492082813,115320.59769245324,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-25,6.157,6.307,6.317,6.097,649375.19,586447.859,6.097,0.2099999999999999,3.4443168771526977,3.608331966540917,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.995,5.691666666666666,1,HOLD,1,HOLD,0.03444316877152698,0.03444316877152698,0.0,0.0,0.03444316877152698,109068.25845426653,119292.60450160777,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-28,6.367,6.317,6.407,6.257,652926.3,594576.241,6.307,0.0099999999999997,0.1585539876327812,2.37830981449184,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.089,5.754333333333333,1,HOLD,1,HOLD,0.0015855398763278128,0.0015855398763278128,0.0,0.0,0.0015855398763278128,109241.1905272874,119481.74768299607,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-29,6.257,6.377,6.387,6.117,562628.88,508240.653,6.317,0.0599999999999996,0.9498179515592842,4.274180782016773,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.2090000000000005,5.823666666666667,1,HOLD,1,HOLD,0.009498179515592842,0.009498179515592842,0.0,0.0,0.009498179515592842,110278.78296541265,120616.60677132593,0.0,5,15
600031.SH,三一重工,工程机械,2019-01-30,6.397,6.357,6.527,6.337,559388.98,515221.019,6.377,-0.0199999999999995,-0.3136270973812083,2.9794574251215367,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.291,5.891,1,HOLD,1,HOLD,-0.003136270973812083,-0.003136270973812083,0.0,0.0,-0.003136270973812083,109932.91881937091,120238.32040854932,-0.003136270973812083,5,15
600031.SH,三一重工,工程机械,2019-01-31,6.517,6.357,6.577,6.257,591507.54,543289.746,6.357,0.0,0.0,5.033820984741235,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.343,5.962999999999999,1,HOLD,1,HOLD,0.0,0.0,0.0,0.0,0.0,109932.91881937091,120238.32040854932,-0.003136270973812083,5,15
600031.SH,三一重工,工程机械,2019-02-01,6.447,6.717,6.717,6.437,805557.85,752440.895,6.357,0.3599999999999994,5.663048607833865,4.404593361648566,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.425,6.049,1,HOLD,1,HOLD,0.05663048607833865,0.05663048607833865,0.0,0.0,0.05663048607833865,116158.47344812243,127047.47493852848,0.0,5,15
600031.SH,三一重工,工程机械,2019-02-11,6.787,6.717,6.847,6.647,553230.52,526752.572,6.717,0.0,0.0,2.977519726068188,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.505,6.122333333333333,1,HOLD,1,HOLD,0.0,0.0,0.0,0.0,0.0,116158.47344812243,127047.47493852848,0.0,5,15
600031.SH,三一重工,工程机械,2019-02-12,6.717,6.937,7.017,6.687,886461.47,852436.763,6.717,0.2200000000000006,3.275271698675009,4.912907548012506,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.617,6.207,1,HOLD,1,HOLD,0.032752716986750086,0.032752716986750086,0.0,0.0,0.032752716986750086,119962.97905458171,131208.62492907132,0.0,5,15
600031.SH,三一重工,工程机械,2019-02-13,6.907,6.997,7.057,6.847,792460.38,770500.143,6.937,0.0599999999999996,0.864927201960497,3.027245206861755,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.745,6.293000000000001,1,HOLD,1,HOLD,0.00864927201960497,0.00864927201960497,0.0,0.0,0.00864927201960497,121000.57149270695,132343.4840174012,0.0,5,15
600031.SH,三一重工,工程机械,2019-02-14,6.987,6.987,7.057,6.917,577800.97,562581.39,6.997,-0.0099999999999997,-0.1429183935972577,2.000857510361592,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.871,6.374333333333333,1,HOLD,1,HOLD,-0.0014291839359725778,-0.0014291839359725778,0.0,0.0,-0.0014291839359725778,120827.63941968608,132154.34083601288,-0.0014291839359724667,5,15
600031.SH,三一重工,工程机械,2019-02-15,6.987,6.697,6.987,6.677,553057.44,528330.505,6.987,-0.29,-4.150565335623302,4.436811220838707,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.867,6.429,1,HOLD,1,HOLD,-0.04150565335623302,-0.04150565335623302,0.0,0.0,-0.04150565335623302,115812.60930208069,126669.18857575185,-0.04287551807917667,5,15
600031.SH,三一重工,工程机械,2019-02-18,6.757,7.147,7.177,6.757,1031240.31,1013039.111,6.697,0.4500000000000002,6.719426608929369,6.271464835000745,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.953,6.515666666666666,1,HOLD,1,HOLD,0.06719426608929369,0.06719426608929369,0.0,0.0,0.06719426608929369,123594.5525880201,135180.63173822584,0.0,5,15
600031.SH,三一重工,工程机械,2019-02-19,7.157,6.847,7.157,6.807,862510.48,838260.313,7.147,-0.2999999999999998,-4.197565412061,4.8971596474045,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.9350000000000005,6.587000000000001,1,HOLD,1,HOLD,-0.041975654120609995,-0.041975654120609995,0.0,0.0,-0.041975654120609995,118406.59039739383,129506.33629657651,-0.041975654120609995,5,15
600031.SH,三一重工,工程机械,2019-02-20,6.877,6.927,7.117,6.837,639840.98,623172.466,6.847,0.0799999999999991,1.168394917482107,4.0893822111873845,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.921000000000001,6.652333333333333,1,HOLD,1,HOLD,0.011683949174821073,0.011683949174821073,0.0,0.0,0.011683949174821073,119790.04698156084,131019.48174768299,-0.030782146355114004,5,15
600031.SH,三一重工,工程机械,2019-02-21,6.867,6.987,7.137,6.747,744239.91,725814.145,6.927,0.0600000000000005,0.8661758336942382,5.630142919012555,,前复权,TuShare Pro daily + TuShare legacy qfq,,6.921000000000001,6.711666666666667,1,HOLD,1,HOLD,0.008661758336942382,0.008661758336942382,0.0,0.0,0.008661758336942382,120827.63941968608,132154.34083601285,-0.022387015530992094,5,15
