ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000425.SZ,徐工机械,工程机械,2019-01-18,2.116,2.156,2.156,2.116,421625.75,138789.559,2.116,0.04,1.8903591682419616,1.890359168241968,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.148,,0,HOLD,0,HOLD,0.018903591682419618,0.0,0.0,0.0,0.0,100000.0,104356.2439496612,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-01-21,2.156,2.156,2.166,2.146,447327.79,148023.483,2.156,0.0,0.0,0.9276437847866428,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.146,,0,HOLD,0,HOLD,0.0,0.0,0.0,0.0,0.0,100000.0,104356.2439496612,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-01-22,2.156,2.126,2.156,2.116,248587.16,81827.015,2.156,-0.0300000000000002,-1.3914656771799705,1.8552875695732851,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.136,2.122,1,BUY,0,HOLD,-0.013914656771799705,-0.0,0.0,0.0,-0.0,100000.0,102904.16263310747,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-01-23,2.116,2.116,2.136,2.106,198836.72,65092.183,2.126,-0.0099999999999997,-0.4703668861712029,1.4111006585136523,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.134,2.1253333333333333,1,HOLD,1,BUY,-0.004703668861712029,-0.004703668861712029,1.0,0.001,-0.005703668861712029,99429.6331138288,102420.13552758958,-0.00570366886171203,5,15
000425.SZ,徐工机械,工程机械,2019-01-24,2.116,2.086,2.116,2.076,476709.22,154844.96,2.116,-0.0300000000000002,-1.417769376181488,1.890359168241968,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.128,2.128,0,SELL,1,HOLD,-0.01417769376181488,-0.01417769376181488,0.0,0.0,-0.01417769376181488,98019.95022469132,100968.05421103584,-0.019800497753086788,5,15
000425.SZ,徐工机械,工程机械,2019-01-25,2.076,2.086,2.116,2.076,543806.95,176236.075,2.086,0.0,0.0,1.9175455417066172,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.114,2.1273333333333335,0,HOLD,0,SELL,0.0,0.0,1.0,0.001,-0.001,97921.93027446663,100968.05421103584,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-01-28,2.106,2.106,2.136,2.096,609121.92,199000.077,2.086,0.02,0.9587727708533,1.9175455417066172,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.104,2.126,0,HOLD,0,HOLD,0.009587727708533,0.0,0.0,0.0,0.0,97921.93027446663,101936.10842207163,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-01-29,2.096,2.106,2.106,2.046,631881.14,204852.772,2.106,0.0,0.0,2.849002849002852,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.1,2.126,0,HOLD,0,HOLD,0.0,0.0,0.0,0.0,0.0,97921.93027446663,101936.10842207163,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-01-30,2.096,2.146,2.186,2.086,819967.49,269926.017,2.106,0.04,1.899335232668564,4.748338081671419,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.106,2.1273333333333335,0,HOLD,0,HOLD,0.018993352326685642,0.0,0.0,0.0,0.0,97921.93027446663,103872.21684414327,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-01-31,2.146,2.106,2.186,2.086,855192.9,281222.851,2.146,-0.04,-1.8639328984156545,4.659832246039147,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.11,2.127333333333333,0,HOLD,0,HOLD,-0.018639328984156545,-0.0,0.0,0.0,-0.0,97921.93027446663,101936.10842207163,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-02-01,2.116,2.166,2.166,2.106,497555.67,164155.887,2.106,0.06,2.8490028490028463,2.849002849002852,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.126,2.1293333333333333,0,HOLD,0,HOLD,0.028490028490028463,0.0,0.0,0.0,0.0,97921.93027446663,104840.27105517908,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-02-11,2.166,2.306,2.316,2.166,1267565.98,429695.494,2.166,0.1400000000000001,6.463527239150513,6.925207756232683,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.166,2.1386666666666665,1,BUY,0,HOLD,0.06463527239150513,0.0,0.0,0.0,0.0,97921.93027446663,111616.65053242982,-0.020780697255333602,5,15
000425.SZ,徐工机械,工程机械,2019-02-12,2.286,2.366,2.376,2.266,1311884.33,456857.959,2.306,0.06,2.601908065915004,4.770164787510836,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.218,2.1513333333333335,1,HOLD,1,BUY,0.02601908065915004,0.02601908065915004,1.0,0.001,0.02501908065915004,100371.84694630317,114520.81316553726,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-02-13,2.376,2.386,2.406,2.346,1451753.46,512640.691,2.366,0.02,0.8453085376162406,2.535925612848692,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.266,2.1686666666666667,1,HOLD,1,HOLD,0.008453085376162406,0.008453085376162406,0.0,0.0,0.008453085376162406,101220.29873790337,115488.8673765731,0.0,5,15
