ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
002594.SZ,比亚迪,新能源汽车,2019-01-16,13.36,13.4,13.46,13.2,65924,321851888.0,1.95,0.3,0.04,0.58,13.36,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.384,,0,HOLD,0,HOLD,0.0029940119760478723,0.0,0.0,0.0,0.0,100000.0,99406.528189911,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-17,13.39,12.92,13.39,12.87,98744,471791920.0,3.88,-3.58,-0.48,0.86,13.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.294,,0,HOLD,0,HOLD,-0.035820895522388096,-0.0,0.0,0.0,-0.0,100000.0,95845.69732937687,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-18,12.92,12.7,12.92,12.44,125996,587354336.0,3.72,-1.7,-0.22,1.1,12.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.148,,0,HOLD,0,HOLD,-0.01702786377708987,-0.0,0.0,0.0,-0.0,100000.0,94213.64985163206,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-21,12.68,13.16,13.18,12.46,131233,623110352.0,5.67,3.62,0.46,1.15,12.7,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.107999999999999,,0,HOLD,0,HOLD,0.03622047244094495,0.0,0.0,0.0,0.0,100000.0,97626.11275964392,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-22,13.11,12.99,13.36,12.96,84094,405187152.0,3.04,-1.29,-0.17,0.74,13.16,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.034,13.473333333333333,0,HOLD,0,HOLD,-0.01291793313069911,-0.0,0.0,0.0,-0.0,100000.0,96364.98516320475,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-23,12.9,13.36,13.38,12.87,96620,468388880.0,3.93,2.85,0.37,0.85,12.99,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.026,13.465333333333335,0,HOLD,0,HOLD,0.028483448806774447,0.0,0.0,0.0,0.0,100000.0,99109.79228486647,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-24,13.4,13.26,13.41,12.98,71712,346868848.0,3.22,-0.75,-0.1,0.63,13.36,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.094,13.475333333333333,0,HOLD,0,HOLD,-0.007485029940119681,-0.0,0.0,0.0,-0.0,100000.0,98367.9525222552,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-25,13.27,13.48,13.64,13.15,100929,495909168.0,3.7,1.66,0.22,0.88,13.26,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.25,13.442666666666666,0,HOLD,0,HOLD,0.016591251885369473,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-28,13.49,13.24,13.71,13.18,86254,421062144.0,3.93,-1.78,-0.24,0.76,13.48,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.266,13.377333333333333,0,HOLD,0,HOLD,-0.017804154302670683,-0.0,0.0,0.0,-0.0,100000.0,98219.58456973294,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-29,13.24,13.09,13.24,12.77,61503,294079280.0,3.55,-1.13,-0.15,0.54,13.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.285999999999998,13.268666666666666,1,BUY,0,HOLD,-0.01132930513595165,-0.0,0.0,0.0,-0.0,100000.0,97106.82492581602,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-30,13.07,12.81,13.18,12.72,83426,395168912.0,3.51,-2.14,-0.28,0.73,13.09,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.175999999999998,13.195333333333334,0,SELL,1,BUY,-0.021390374331550777,-0.021390374331550777,1.0,0.001,-0.022390374331550777,97760.96256684492,95029.67359050445,-0.02239037433155089,5,15
002594.SZ,比亚迪,新能源汽车,2019-01-31,12.79,12.56,12.92,12.51,71885,336548864.0,3.2,-1.95,-0.25,0.63,12.81,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.036000000000001,13.141333333333334,0,HOLD,0,SELL,-0.01951600312256052,-0.0,1.0,0.001,-0.001,97663.20160427809,93175.07418397626,-0.023367983957219063,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-01,12.67,13.18,13.19,12.59,91780,437206880.0,4.78,4.94,0.62,0.8,12.56,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,12.975999999999999,13.124666666666666,0,HOLD,0,HOLD,0.0493630573248407,0.0,0.0,0.0,0.0,97663.20160427809,97774.48071216617,-0.023367983957219063,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-11,13.36,13.82,13.87,13.36,128871,643280480.0,3.87,4.86,0.64,1.13,13.18,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.092000000000002,13.155333333333335,0,HOLD,0,HOLD,0.04855842185128978,0.0,0.0,0.0,0.0,97663.20160427809,102522.25519287832,-0.023367983957219063,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-12,13.83,13.95,14.14,13.72,102992,520271536.0,3.04,0.94,0.13,0.9,13.82,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.264,13.194666666666667,1,BUY,0,HOLD,0.009406657018813158,0.0,0.0,0.0,0.0,97663.20160427809,103486.64688427297,-0.023367983957219063,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-13,13.95,14.28,14.45,13.86,122965,631189936.0,4.23,2.37,0.33,1.08,13.95,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,13.557999999999998,13.253333333333332,1,HOLD,1,BUY,0.023655913978494647,0.023655913978494647,1.0,0.001,0.022655913978494646,99875.85069868897,105934.71810089017,-0.001241493013110273,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-14,14.37,15.0,15.11,14.37,169124,900048080.0,5.18,5.04,0.72,1.48,14.28,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.046000000000001,13.392,1,HOLD,1,HOLD,0.050420168067226934,0.050420168067226934,0.0,0.0,0.050420168067226934,104911.60787677414,111275.96439169136,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-15,14.89,14.31,14.89,14.26,152916,798355776.0,4.2,-4.6,-0.69,1.34,15.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.272,13.499333333333334,1,HOLD,1,HOLD,-0.04599999999999993,-0.04599999999999993,0.0,0.0,-0.04599999999999993,100085.67391444254,106157.27002967357,-0.04599999999999993,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-18,14.4,14.57,14.69,14.3,168185,878505552.0,2.73,1.82,0.26,1.47,14.31,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.422,13.593333333333332,1,HOLD,1,HOLD,0.018169112508735097,0.018169112508735097,0.0,0.0,0.018169112508735097,101904.14178430663,108086.05341246286,-0.028666666666666507,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-19,14.59,14.34,14.64,14.09,144365,746470480.0,3.77,-1.58,-0.23,1.26,14.57,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.5,13.683333333333334,1,HOLD,1,HOLD,-0.015785861358956765,-0.015785861358956765,0.0,0.0,-0.015785861358956765,100295.49713019608,106379.82195845695,-0.04400000000000004,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-20,14.36,14.54,14.69,14.27,124999,653706176.0,2.93,1.39,0.2,1.09,14.34,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.551999999999998,13.761999999999999,1,HOLD,1,HOLD,0.013947001394700065,0.013947001394700065,0.0,0.0,0.013947001394700065,101694.31856855306,107863.50148367949,-0.03066666666666673,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-21,14.52,14.4,14.76,14.28,126056,659357728.0,3.3,-0.96,-0.14,1.1,14.54,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.431999999999999,13.838,1,HOLD,1,HOLD,-0.009628610729023324,-0.009628610729023324,0.0,0.0,-0.009628610729023324,100715.1435617032,106824.92581602372,-0.039999999999999813,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-22,14.36,14.38,14.38,14.06,119678,614630400.0,2.22,-0.14,-0.02,1.05,14.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.446000000000002,13.898,1,HOLD,1,HOLD,-0.001388888888888884,-0.001388888888888884,0.0,0.0,-0.001388888888888884,100575.2614178675,106676.55786350148,-0.04133333333333311,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-25,14.38,15.44,15.47,14.26,258382,1389428016.0,8.41,7.37,1.06,2.26,14.38,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.62,14.044666666666668,1,HOLD,1,HOLD,0.07371349095966617,0.07371349095966617,0.0,0.0,0.07371349095966617,107989.01504115954,114540.05934718098,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-26,16.16,16.0,16.65,15.9,291996,1676147792.0,4.86,3.63,0.56,2.56,15.44,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.951999999999998,14.238666666666665,1,HOLD,1,HOLD,0.0362694300518136,0.0362694300518136,0.0,0.0,0.0362694300518136,111905.71506855913,118694.36201780415,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-27,15.82,15.41,15.84,15.14,228543,1257964256.0,4.38,-3.69,-0.59,2.0,16.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.126,14.412,1,HOLD,1,HOLD,-0.03687499999999999,-0.03687499999999999,0.0,0.0,-0.03687499999999999,107779.191825406,114317.50741839761,-0.0368750000000001,5,15
002594.SZ,比亚迪,新能源汽车,2019-02-28,15.46,15.26,15.5,15.14,94237,515781616.0,2.34,-0.97,-0.15,0.83,15.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.297999999999998,14.592,1,HOLD,1,HOLD,-0.009733939000649006,-0.009733939000649006,0.0,0.0,-0.009733939000649006,106730.07574663826,113204.74777448068,-0.046250000000000124,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-01,15.38,15.02,15.42,14.72,174563,935733504.0,4.59,-1.57,-0.24,1.53,15.26,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.425999999999998,14.714666666666666,1,HOLD,1,HOLD,-0.01572739187418093,-0.01572739187418093,0.0,0.0,-0.01572739187418093,105051.49002060987,111424.3323442136,-0.06125000000000014,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-04,15.09,14.98,15.35,14.67,302258,1617182256.0,4.53,-0.27,-0.04,2.65,15.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.334,14.792,1,HOLD,1,HOLD,-0.0026631158455392434,-0.0026631158455392434,0.0,0.0,-0.0026631158455392434,104771.72573293847,111127.5964391691,-0.06375000000000008,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-05,14.98,15.12,15.17,14.76,196306,1054132208.0,2.74,0.93,0.14,1.72,14.98,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.157999999999998,14.870000000000001,1,HOLD,1,HOLD,0.009345794392523255,0.009345794392523255,0.0,0.0,0.009345794392523255,105750.90073978834,112166.17210682487,-0.05500000000000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-06,15.26,15.24,15.41,14.92,220522,1195892016.0,3.24,0.79,0.12,1.93,15.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.124,14.934,1,HOLD,1,HOLD,0.007936507936507908,0.007936507936507908,0.0,0.0,0.007936507936507908,106590.19360280252,113056.3798219584,-0.04750000000000043,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-07,15.12,14.88,15.12,14.76,182839,976603632.0,2.36,-2.36,-0.36,1.6,15.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.047999999999998,14.926,1,HOLD,1,HOLD,-0.023622047244094446,-0.023622047244094446,0.0,0.0,-0.023622047244094446,104072.31501375996,110385.75667655781,-0.07000000000000028,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-08,14.76,14.13,14.76,14.11,185282,962751248.0,4.37,-5.04,-0.75,1.62,14.88,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.870000000000001,14.914,0,SELL,1,HOLD,-0.050403225806451624,-0.050403225806451624,0.0,0.0,-0.050403225806451624,98826.73461992125,104821.95845697324,-0.11687500000000028,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-11,14.12,14.55,14.58,14.12,126197,654575664.0,3.26,2.97,0.42,1.1,14.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.784,14.912666666666667,0,HOLD,0,SELL,0.02972399150743099,0.0,1.0,0.001,-0.001,98727.90788530132,107937.6854599406,-0.11775812500000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-12,14.56,14.42,14.72,14.33,138615,725665664.0,2.68,-0.89,-0.13,1.21,14.55,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.644,14.918000000000001,0,HOLD,0,HOLD,-0.008934707903780148,-0.0,0.0,0.0,-0.0,98727.90788530132,106973.29376854595,-0.11775812500000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-13,14.35,14.42,14.68,14.19,127210,662997520.0,3.4,0.0,0.0,1.11,14.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.48,14.91,0,HOLD,0,HOLD,0.0,0.0,0.0,0.0,0.0,98727.90788530132,106973.29376854595,-0.11775812500000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-14,14.43,15.28,15.47,14.43,350367,1889955264.0,7.21,5.96,0.86,3.07,14.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.560000000000002,14.968666666666667,0,HOLD,0,HOLD,0.05963938973647709,0.0,0.0,0.0,0.0,98727.90788530132,113353.1157270029,-0.11775812500000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-15,15.44,15.55,15.82,15.13,255426,1416034160.0,4.52,1.77,0.27,2.24,15.28,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,14.844,15.046666666666669,0,HOLD,0,HOLD,0.017670157068062853,0.0,0.0,0.0,0.0,98727.90788530132,115356.08308605336,-0.11775812500000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-18,15.59,15.64,15.9,15.55,154589,863433536.0,2.25,0.58,0.09,1.35,15.55,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.062000000000001,15.059999999999999,1,BUY,0,HOLD,0.005787781350482302,0.0,0.0,0.0,0.0,98727.90788530132,116023.73887240351,-0.11775812500000038,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-19,15.81,15.75,15.98,15.59,124060,695763504.0,2.49,0.7,0.11,1.09,15.64,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.328,15.043333333333331,1,HOLD,1,BUY,0.007033248081841359,0.007033248081841359,1.0,0.001,0.006033248081841359,99323.55784617453,116839.76261127592,-0.11243534089993645,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-20,15.84,15.56,15.98,15.37,122723,685243136.0,3.87,-1.21,-0.19,1.07,15.75,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.556000000000001,15.053333333333333,1,HOLD,1,HOLD,-0.012063492063491998,-0.012063492063491998,0.0,0.0,-0.012063492063491998,98125.36889437943,115430.2670623145,-0.12314247012082602,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-21,15.56,15.44,15.75,15.3,109002,603820544.0,2.89,-0.77,-0.12,0.95,15.56,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.588,15.065333333333333,1,HOLD,1,HOLD,-0.007712082262210873,-0.007712082262210873,0.0,0.0,-0.007712082262210873,97368.61797745619,114540.05934718097,-0.12990486752349317,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-22,15.47,16.09,16.28,15.42,173033,982926480.0,5.57,4.21,0.65,1.51,15.44,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.696000000000002,15.136666666666665,1,HOLD,1,HOLD,0.04209844559585485,0.04209844559585485,0.0,0.0,0.04209844559585485,101467.6854441237,119362.01780415425,-0.09327521492571289,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-25,15.76,15.92,16.41,15.66,124562,709514800.0,4.66,-1.06,-0.17,1.09,16.09,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.752,15.199333333333334,1,HOLD,1,HOLD,-0.010565568676196402,-0.010565568676196402,0.0,0.0,-0.010565568676196402,100395.62164514912,118100.89020771509,-0.10285527791282456,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-26,16.09,15.51,16.27,15.45,105549,594394976.0,5.15,-2.58,-0.41,0.92,15.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.704000000000002,15.225333333333333,1,HOLD,1,HOLD,-0.025753768844221092,-0.025753768844221092,0.0,0.0,-0.025753768844221092,97810.05601232807,115059.34718100885,-0.12596013570527065,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-27,15.35,15.33,15.94,14.99,147450,804456208.0,6.13,-1.16,-0.18,1.29,15.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.658000000000001,15.231333333333335,1,HOLD,1,HOLD,-0.011605415860735047,-0.011605415860735047,0.0,0.0,-0.011605415860735047,96674.92963694321,113724.03560830855,-0.1361037318092715,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-28,15.64,14.68,15.64,14.59,167947,895034576.0,6.85,-4.24,-0.65,1.47,15.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.506,15.217999999999998,1,HOLD,1,HOLD,-0.0424005218525767,-0.0424005218525767,0.0,0.0,-0.0424005218525767,92575.8621702757,108902.07715133524,-0.17273338440705188,5,15
002594.SZ,比亚迪,新能源汽车,2019-03-29,14.71,14.92,14.94,14.48,128354,680888784.0,3.13,1.63,0.24,1.12,14.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.272,15.270666666666667,1,HOLD,1,HOLD,0.016348773841961872,0.016348773841961872,0.0,0.0,0.016348773841961872,94089.36400412217,110682.4925816023,-0.15920858960171747,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-01,14.94,15.24,15.35,14.86,160698,870253120.0,3.28,2.14,0.32,1.41,14.92,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.136,15.316666666666666,0,SELL,1,HOLD,0.02144772117962468,0.02144772117962468,0.0,0.0,0.02144772117962468,96107.3664492508,113056.37982195837,-0.1411755298612718,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-02,15.29,15.32,15.42,15.09,128437,697294560.0,2.17,0.52,0.08,1.12,15.24,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.097999999999999,15.376666666666667,0,HOLD,0,SELL,0.005249343832020914,0.0,1.0,0.001,-0.001,96011.25908280155,113649.8516320474,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-03,15.33,15.22,15.39,15.15,101703,554172128.0,1.57,-0.65,-0.1,0.89,15.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.075999999999999,15.430000000000001,0,HOLD,0,HOLD,-0.00652741514360311,-0.0,0.0,0.0,-0.0,96011.25908280155,112908.01186943613,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-04,15.27,15.49,15.64,15.23,147706,814495088.0,2.69,1.77,0.27,1.29,15.22,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.238,15.443999999999999,0,HOLD,0,HOLD,0.017739816031537403,0.0,0.0,0.0,0.0,96011.25908280155,114910.97922848657,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-08,15.58,14.9,15.63,14.72,165600,896323904.0,5.87,-3.81,-0.59,1.45,15.49,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.234,15.400666666666666,0,HOLD,0,HOLD,-0.03808908973531311,-0.0,0.0,0.0,-0.0,96011.25908280155,110534.12462908003,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-09,14.94,15.4,15.52,14.94,133049,724828848.0,3.89,3.36,0.5,1.16,14.9,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.266,15.384666666666668,0,HOLD,0,HOLD,0.033557046979865834,0.0,0.0,0.0,0.0,96011.25908280155,114243.32344213642,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-10,15.41,15.6,15.86,14.98,176455,976494640.0,5.71,1.3,0.2,1.54,15.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.322,15.374666666666666,0,HOLD,0,HOLD,0.01298701298701288,0.0,0.0,0.0,0.0,96011.25908280155,115727.00296735896,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-11,15.68,15.4,16.22,15.33,183873,1031866080.0,5.71,-1.28,-0.2,1.61,15.6,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.358,15.364,0,HOLD,0,HOLD,-0.012820512820512775,-0.0,0.0,0.0,-0.0,96011.25908280155,114243.32344213642,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-12,15.34,15.12,15.34,14.98,89460,484592128.0,2.34,-1.82,-0.28,0.78,15.4,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.284,15.342666666666668,0,HOLD,0,HOLD,-0.0181818181818183,-0.0,0.0,0.0,-0.0,96011.25908280155,112166.17210682483,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-15,15.24,14.94,15.5,14.87,100201,544377824.0,4.17,-1.19,-0.18,0.88,15.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.291999999999998,15.266,1,BUY,0,HOLD,-0.011904761904761862,-0.0,0.0,0.0,-0.0,96011.25908280155,110830.86053412454,-0.14203435433141043,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-16,14.94,16.0,16.11,14.86,210096,1165362384.0,8.37,7.1,1.06,1.84,14.94,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.412,15.271333333333333,1,HOLD,1,BUY,0.07095046854082998,0.07095046854082998,1.0,0.001,0.06995046854082998,102727.29164083854,118694.36201780406,-0.08201925542495692,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-17,16.46,17.89,17.89,16.46,491714,2999382080.0,8.94,11.81,1.89,4.3,16.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,15.87,15.43,1,HOLD,1,HOLD,0.11812500000000004,0.11812500000000004,0.0,0.0,0.11812500000000004,114861.9529659126,132715.13353115716,0.0,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-18,17.86,16.86,17.86,16.72,314697,1902702640.0,6.37,-5.76,-1.03,2.76,17.89,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,16.162,15.532,1,HOLD,1,HOLD,-0.0575740637227502,-0.0575740637227502,0.0,0.0,-0.0575740637227502,108248.88356653362,125074.18397626102,-0.05757406372275009,5,15
002594.SZ,比亚迪,新能源汽车,2019-04-19,16.76,17.13,17.69,16.59,174364,1050880592.0,6.52,1.6,0.27,1.53,16.86,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,16.564,15.695333333333334,1,HOLD,1,HOLD,0.016014234875444844,0.016014234875444844,0.0,0.0,0.016014234875444844,109982.40661297276,127077.15133531146,-0.04248183342649536,5,15
