trade_date,ts_code,open,close,high,low,volume,amount,amplitude_pct,pct_change,price_change,turnover_rate,stock_name
2015-01-05,600600,28.88000000,29.62000000,30.36000000,28.26000000,,80060.46000000,7.08980419,,,,青岛啤酒
2015-01-06,600600,29.18000000,29.90000000,30.16000000,28.91000000,,67774.91000000,4.18060201,0.94530722,0.28000000,,青岛啤酒
2015-01-07,600600,29.73000000,29.30000000,29.73000000,28.97000000,,31041.11000000,2.59385666,-2.00668896,-0.60000000,,青岛啤酒
2015-01-08,600600,29.26000000,29.10000000,29.44000000,28.70000000,,27833.22000000,2.54295533,-0.68259386,-0.20000000,,青岛啤酒
2015-01-09,600600,28.98000000,28.69000000,30.12000000,28.66000000,,51782.16000000,5.08888114,-1.40893471,-0.41000000,,青岛啤酒
2015-01-12,600600,28.66000000,28.21000000,28.66000000,27.78000000,,30512.86000000,3.11946118,-1.67305681,-0.48000000,,青岛啤酒
2015-01-13,600600,28.26000000,28.12000000,28.74000000,27.78000000,,36938.48000000,3.41394026,-0.31903580,-0.09000000,,青岛啤酒
2015-01-14,600600,28.13000000,28.65000000,29.15000000,27.97000000,,37035.88000000,4.11867365,1.88477952,0.53000000,,青岛啤酒
2015-01-15,600600,28.66000000,28.71000000,29.01000000,28.26000000,,21757.21000000,2.61233020,0.20942408,0.06000000,,青岛啤酒
2015-01-16,600600,28.72000000,28.87000000,29.01000000,28.33000000,,28608.68000000,2.35538621,0.55729711,0.16000000,,青岛啤酒
2015-01-19,600600,28.09000000,27.54000000,28.95000000,27.15000000,,35370.50000000,6.53594771,-4.60685833,-1.33000000,,青岛啤酒
2015-01-20,600600,27.41000000,27.87000000,28.43000000,27.41000000,,44396.67000000,3.65984930,1.19825708,0.33000000,,青岛啤酒
2015-01-21,600600,28.11000000,28.34000000,28.40000000,27.69000000,,52929.47000000,2.50529287,1.68640115,0.47000000,,青岛啤酒
2015-01-22,600600,28.35000000,28.48000000,28.61000000,28.23000000,,47172.61000000,1.33426966,0.49400141,0.14000000,,青岛啤酒
2015-01-23,600600,28.49000000,28.04000000,28.71000000,27.87000000,,38529.41000000,2.99572040,-1.54494382,-0.44000000,,青岛啤酒
2015-01-26,600600,28.15000000,28.36000000,28.49000000,27.88000000,,36774.10000000,2.15091678,1.14122682,0.32000000,,青岛啤酒
2015-01-27,600600,28.60000000,29.57000000,29.76000000,28.41000000,,97601.37000000,4.56543794,4.26657264,1.21000000,,青岛啤酒
2015-01-28,600600,29.59000000,29.05000000,29.59000000,28.86000000,,35351.95000000,2.51290878,-1.75853906,-0.52000000,,青岛啤酒
2015-01-29,600600,28.56000000,28.30000000,28.74000000,28.16000000,,33441.57000000,2.04946996,-2.58175559,-0.75000000,,青岛啤酒
2015-01-30,600600,28.41000000,28.43000000,28.84000000,28.27000000,,38139.04000000,2.00492438,0.45936396,0.13000000,,青岛啤酒
2015-02-02,600600,28.16000000,28.21000000,28.42000000,27.98000000,,25235.16000000,1.55973059,-0.77383046,-0.22000000,,青岛啤酒
2015-02-03,600600,28.35000000,28.03000000,28.61000000,27.71000000,,43162.05000000,3.21084552,-0.63807161,-0.18000000,,青岛啤酒
2015-02-04,600600,28.02000000,27.32000000,28.18000000,27.18000000,,38600.20000000,3.66032211,-2.53300036,-0.71000000,,青岛啤酒
2015-02-05,600600,27.52000000,26.96000000,27.61000000,26.86000000,,46536.20000000,2.78189911,-1.31771596,-0.36000000,,青岛啤酒
2015-02-06,600600,26.83000000,26.69000000,27.16000000,26.30000000,,28222.56000000,3.22218059,-1.00148368,-0.27000000,,青岛啤酒
2015-02-09,600600,26.82000000,26.75000000,27.05000000,26.46000000,,22071.19000000,2.20560748,0.22480330,0.06000000,,青岛啤酒
2015-02-10,600600,26.84000000,27.26000000,27.43000000,26.75000000,,26201.64000000,2.49449743,1.90654206,0.51000000,,青岛啤酒
2015-02-11,600600,27.25000000,27.32000000,27.43000000,27.10000000,,17585.28000000,1.20790630,0.22010271,0.06000000,,青岛啤酒
2015-02-12,600600,27.31000000,26.99000000,27.32000000,26.86000000,,22951.65000000,1.70433494,-1.20790630,-0.33000000,,青岛啤酒
2015-02-13,600600,27.05000000,27.17000000,27.52000000,27.05000000,,35253.92000000,1.72984910,0.66691367,0.18000000,,青岛啤酒
2015-02-16,600600,27.17000000,27.25000000,27.47000000,27.16000000,,31188.19000000,1.13761468,0.29444240,0.08000000,,青岛啤酒
2015-02-17,600600,27.28000000,27.13000000,27.48000000,27.09000000,,27499.65000000,1.43752304,-0.44036697,-0.12000000,,青岛啤酒
2015-02-25,600600,27.00000000,27.46000000,27.48000000,26.76000000,,42094.75000000,2.62199563,1.21636565,0.33000000,,青岛啤酒
2015-02-26,600600,27.41000000,27.46000000,27.48000000,27.03000000,,24862.02000000,1.63874727,0.00000000,0.00000000,,青岛啤酒
