ts_code,trade_date,date,adj_factor,vol,amount,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,qfq_change,qfq_pct_chg
688256.SH,2025-08-19,2025-08-19,1.0,105469.57,10074664.704,629.6942060085837,671.3385193133047,622.263948497854,626.3277896995708,637.0708154506437,-10.743025751072992,-1.6863157894736889
688256.SH,2025-08-20,2025-08-20,1.0,127059.5,12383503.093,617.0265557939914,688.7070815450643,603.5407725321888,679.318669527897,626.3277896995708,52.99087982832623,8.460566607422008
688256.SH,2025-08-21,2025-08-21,1.0,114027.97,11930000.15,684.0128755364807,724.369635193133,674.3361051502146,694.7424892703863,679.318669527897,15.423819742489286,2.270483711747288
688256.SH,2025-08-22,2025-08-22,1.0,141160.82,16488719.338,720.895922746781,833.6909871244635,720.895922746781,833.6909871244635,694.7424892703863,138.94849785407723,19.999999999999996
688256.SH,2025-08-25,2025-08-25,1.0,187639.05,24989985.4,885.8637339055794,932.8057939914163,848.9806866952789,928.7352467811158,833.6909871244635,95.04425965665234,11.400418275418273
688256.SH,2025-08-26,2025-08-26,1.0,118132.28,15643165.298,878.4871244635193,903.969957081545,864.4112124463519,891.2285407725321,928.7352467811158,-37.506706008583706,-4.038471258475159
688256.SH,2025-08-27,2025-08-27,1.0,178950.9,25003097.032,924.6781115879828,982.4168454935622,899.2891630901287,920.1314377682403,891.2285407725321,28.902896995708147,3.2430398796087276
688256.SH,2025-08-28,2025-08-28,1.0,178270.45,26023907.975,952.2532188841201,1070.1984978540772,932.8057939914163,1064.8538090128754,920.1314377682403,144.72237124463516,15.728445448582463
688256.SH,2025-08-29,2025-08-29,1.0,178637.73,26507283.491,992.4892703862661,1029.3521995708154,952.2532188841201,1000.8650751072961,1064.8538090128754,-63.98873390557935,-6.009156690240626
688256.SH,2025-09-01,2025-09-01,1.0,175381.16,25070934.112,979.077253218884,1011.6684549356222,911.1789163090128,971.2915772532189,1000.8650751072961,-29.57349785407723,-2.9547936669592407
688256.SH,2025-09-02,2025-09-02,1.0,173376.45,25731181.437,973.0418454935622,1032.725321888412,959.6298283261802,992.4892703862661,971.2915772532189,21.19769313304721,2.182423242358757
688256.SH,2025-09-03,2025-09-03,1.0,141492.06,19901150.24,951.582618025751,964.994635193133,919.3937768240343,942.1942060085836,992.4892703862661,-50.29506437768248,-5.0675675675675755
