ts_code,trade_date,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,qfq_change,qfq_pct_chg
688256.SH,2025-08-12,2025-08-12,702.5,848.88,696.06,848.88,707.4,141.48,20.0,191621.93,15126074.903,1.0,471.0971030042918,569.2596566523605,466.7784334763948,569.2596566523605,474.3830472103004,94.8766094420601,20.000000000000004
688256.SH,2025-08-13,2025-08-13,830.0,868.0,820.0,860.0,848.88,11.12,1.31,134683.86,11355310.256,1.0,556.5987124463519,582.0815450643777,549.8927038626609,576.7167381974249,569.2596566523605,7.457081545064398,1.3099613608519496
688256.SH,2025-08-14,2025-08-14,865.0,985.0,865.0,949.0,860.0,89.0,10.3488,150710.68,14035314.03,1.0,580.0697424892703,660.5418454935622,580.0697424892703,636.4002145922747,576.7167381974249,59.68347639484978,10.348837209302324
688256.SH,2025-08-15,2025-08-15,923.0,935.0,904.81,923.7,949.0,-25.3,-2.666,110398.69,10171678.36,1.0,618.9645922746781,627.0118025751073,606.7663626609441,619.4340128755365,636.4002145922747,-16.96620171673817,-2.6659641728134833
688256.SH,2025-08-18,2025-08-18,950.28,987.99,925.46,950.0,923.7,26.3,2.8472,115423.02,11085893.402,1.0,637.258583690987,662.5469420600858,620.6142703862661,637.0708154506437,619.4340128755365,17.636802575107254,2.8472447764425612
688256.SH,2025-08-19,2025-08-19,939.0,1001.1,927.92,933.98,950.0,-16.02,-1.6863,105469.57,10074664.704,1.0,629.6942060085837,671.3385193133047,622.263948497854,626.3277896995708,637.0708154506437,-10.743025751072992,-1.6863157894736889
688256.SH,2025-08-20,2025-08-20,920.11,1027.0,900.0,1013.0,933.98,79.02,8.4606,127059.5,12383503.093,1.0,617.0265557939914,688.7070815450643,603.5407725321888,679.318669527897,626.3277896995708,52.99087982832623,8.460566607422008
688256.SH,2025-08-21,2025-08-21,1020.0,1080.18,1005.57,1036.0,1013.0,23.0,2.2705,114027.97,11930000.15,1.0,684.0128755364807,724.369635193133,674.3361051502146,694.7424892703863,679.318669527897,15.423819742489286,2.270483711747288
688256.SH,2025-08-22,2025-08-22,1075.0,1243.2,1075.0,1243.2,1036.0,207.2,20.0,141160.82,16488719.338,1.0,720.895922746781,833.6909871244635,720.895922746781,833.6909871244635,694.7424892703863,138.94849785407723,19.999999999999996
688256.SH,2025-08-25,2025-08-25,1321.0,1391.0,1266.0,1384.93,1243.2,141.73,11.4004,187639.05,24989985.4,1.0,885.8637339055794,932.8057939914163,848.9806866952789,928.7352467811158,833.6909871244635,95.04425965665234,11.400418275418273
688256.SH,2025-08-26,2025-08-26,1310.0,1348.0,1289.01,1329.0,1384.93,-55.93,-4.0385,118132.28,15643165.298,1.0,878.4871244635193,903.969957081545,864.4112124463519,891.2285407725321,928.7352467811158,-37.506706008583706,-4.038471258475159
688256.SH,2025-08-27,2025-08-27,1378.88,1464.98,1341.02,1372.1,1329.0,43.1,3.243,178950.9,25003097.032,1.0,924.6781115879828,982.4168454935622,899.2891630901287,920.1314377682403,891.2285407725321,28.902896995708147,3.2430398796087276
688256.SH,2025-08-28,2025-08-28,1420.0,1595.88,1391.0,1587.91,1372.1,215.81,15.7284,178270.45,26023907.975,1.0,952.2532188841201,1070.1984978540772,932.8057939914163,1064.8538090128754,920.1314377682403,144.72237124463516,15.728445448582463
688256.SH,2025-08-29,2025-08-29,1480.0,1534.97,1420.0,1492.49,1587.91,-95.42,-6.0092,178637.73,26507283.491,1.0,992.4892703862661,1029.3521995708154,952.2532188841201,1000.8650751072961,1064.8538090128754,-63.98873390557935,-6.009156690240626
688256.SH,2025-09-01,2025-09-01,1460.0,1508.6,1358.75,1448.39,1492.49,-44.1,-2.9548,175381.16,25070934.112,1.0,979.077253218884,1011.6684549356222,911.1789163090128,971.2915772532189,1000.8650751072961,-29.57349785407723,-2.9547936669592407
688256.SH,2025-09-02,2025-09-02,1451.0,1540.0,1431.0,1480.0,1448.39,31.61,2.1824,173376.45,25731181.437,1.0,973.0418454935622,1032.725321888412,959.6298283261802,992.4892703862661,971.2915772532189,21.19769313304721,2.182423242358757
688256.SH,2025-09-03,2025-09-03,1419.0,1439.0,1371.0,1405.0,1480.0,-75.0,-5.0676,141492.06,19901150.24,1.0,951.582618025751,964.994635193133,919.3937768240343,942.1942060085836,992.4892703862661,-50.29506437768248,-5.0675675675675755
688256.SH,2025-09-04,2025-09-04,1375.0,1389.0,1182.0,1202.0,1405.0,-203.0,-14.4484,221653.87,28013149.023,1.0,922.0761802575107,931.464592274678,792.6502145922747,806.0622317596566,942.1942060085836,-136.131974248927,-14.448398576512453
688256.SH,2025-09-05,2025-09-05,1220.0,1310.15,1172.0,1281.46,1202.0,79.46,6.6106,200038.78,24705957.244,1.0,818.1330472103003,878.5877145922747,785.9442060085836,859.3481759656652,806.0622317596566,53.285944206008594,6.61064891846922
688256.SH,2025-09-08,2025-09-08,1245.0,1257.99,1183.0,1212.78,1281.46,-68.68,-5.3595,140728.03,17136817.058,1.0,834.8980686695279,843.6091738197424,793.3208154506437,813.2913090128754,859.3481759656652,-46.05686695278973,-5.359511806845322
688256.SH,2025-09-09,2025-09-09,1180.01,1267.0,1180.01,1228.07,1212.78,15.29,1.2607,103581.54,12767436.237,1.0,791.3157188841201,849.651287553648,791.3157188841201,823.544796137339,813.2913090128754,10.253487124463504,1.2607397879252609
688256.SH,2025-09-10,2025-09-10,1268.0,1325.0,1236.78,1273.0,1228.07,44.93,3.6586,138585.37,17662160.171,1.0,850.3218884120171,888.5461373390557,829.3857296137338,853.6748927038626,823.544796137339,30.13009656652366,3.6585862369408986
688256.SH,2025-09-11,2025-09-11,1295.0,1436.47,1276.0,1387.0,1273.0,114.0,8.9552,190932.43,25996861.983,1.0,868.4281115879828,963.2980150214592,855.6866952789699,930.1233905579398,853.6748927038626,76.44849785407723,8.955223880597012
688256.SH,2025-09-12,2025-09-12,1387.0,1522.22,1372.0,1488.0,1387.0,101.0,7.2819,197411.49,28695031.003,1.0,930.1233905579398,1020.8020386266094,920.0643776824033,997.8540772532189,930.1233905579398,67.73068669527902,7.281903388608512
688256.SH,2025-09-15,2025-09-15,1505.0,1529.4,1411.1,1440.0,1488.0,-48.0,-3.2258,114491.32,16564077.105,1.0,1009.2542918454935,1025.6169527896996,946.284871244635,965.6652360515021,997.8540772532189,-32.18884120171674,-3.225806451612904
688256.SH,2025-09-16,2025-09-16,1468.0,1528.0,1428.53,1440.1,1440.0,0.1,0.0069,136802.74,20074698.247,1.0,984.4420600858368,1024.6781115879828,957.9734442060085,965.732296137339,965.6652360515021,0.06706008583682888,0.006944444444436057
688256.SH,2025-09-17,2025-09-17,1413.3,1470.02,1372.25,1442.0,1440.1,1.9,0.1319,98617.47,14146955.67,1.0,947.7601931330471,985.7966738197424,920.2320278969956,967.0064377682403,965.732296137339,1.2741416309013402,0.1319352822720699
688256.SH,2025-09-18,2025-09-18,1508.0,1518.0,1381.11,1420.99,1442.0,-21.01,-1.457,171994.85,25149758.553,1.0,1011.2660944206008,1017.9721030042917,926.1735515021458,952.9171137339056,967.0064377682403,-14.089324034334709,-1.4570041608876503
