trade_date,ts_code,open,close,high,low,volume,amount,amplitude_pct,pct_change,price_change,turnover_rate,stock_name
2015-01-05,601618,5.17000000,5.15000000,5.25000000,5.01000000,4312269.47000000,,4.66019417,,,,中国中冶
2015-01-06,601618,5.06000000,5.00000000,5.13000000,4.91000000,3740330.25000000,,4.40000000,-2.91262136,-0.15000000,,中国中冶
2015-01-07,601618,5.01000000,5.06000000,5.13000000,4.98000000,2653644.38000000,,2.96442688,1.20000000,0.06000000,,中国中冶
2015-01-08,601618,5.01000000,4.76000000,5.04000000,4.73000000,3285137.01000000,,6.51260504,-5.92885375,-0.30000000,,中国中冶
2015-01-09,601618,4.73000000,4.77000000,5.03000000,4.66000000,3348588.17000000,,7.75681342,0.21008403,0.01000000,,中国中冶
2015-01-12,601618,4.70000000,4.52000000,4.70000000,4.46000000,2239283.80000000,,5.30973451,-5.24109015,-0.25000000,,中国中冶
2015-01-13,601618,4.49000000,4.52000000,4.61000000,4.48000000,1180769.93000000,,2.87610619,0.00000000,0.00000000,,中国中冶
2015-01-14,601618,4.56000000,4.50000000,4.59000000,4.43000000,1099799.17000000,,3.55555556,-0.44247788,-0.02000000,,中国中冶
2015-01-15,601618,4.48000000,4.65000000,4.66000000,4.43000000,1692533.14000000,,4.94623656,3.33333333,0.15000000,,中国中冶
2015-01-16,601618,4.66000000,4.70000000,4.82000000,4.62000000,1750192.40000000,,4.25531915,1.07526882,0.05000000,,中国中冶
2015-01-19,601618,4.46000000,4.24000000,4.53000000,4.24000000,2342193.08000000,,6.83962264,-9.78723404,-0.46000000,,中国中冶
2015-01-20,601618,4.13000000,4.28000000,4.36000000,4.13000000,1882283.69000000,,5.37383178,0.94339623,0.04000000,,中国中冶
2015-01-21,601618,4.31000000,4.46000000,4.46000000,4.21000000,2534826.53000000,,5.60538117,4.20560748,0.18000000,,中国中冶
2015-01-22,601618,4.43000000,4.43000000,4.47000000,4.38000000,1832421.62000000,,2.03160271,-0.67264574,-0.03000000,,中国中冶
2015-01-23,601618,4.45000000,4.43000000,4.54000000,4.41000000,1787454.11000000,,2.93453725,0.00000000,0.00000000,,中国中冶
2015-01-26,601618,4.38000000,4.41000000,4.42000000,4.33000000,1353499.62000000,,2.04081633,-0.45146727,-0.02000000,,中国中冶
2015-01-27,601618,4.42000000,4.51000000,4.57000000,4.34000000,2843524.80000000,,5.09977827,2.26757370,0.10000000,,中国中冶
2015-01-28,601618,4.47000000,4.43000000,4.54000000,4.39000000,1747517.89000000,,3.38600451,-1.77383592,-0.08000000,,中国中冶
2015-01-29,601618,4.38000000,4.34000000,4.43000000,4.32000000,1153775.95000000,,2.53456221,-2.03160271,-0.09000000,,中国中冶
2015-01-30,601618,4.34000000,4.23000000,4.39000000,4.22000000,1247243.88000000,,4.01891253,-2.53456221,-0.11000000,,中国中冶
2015-02-02,601618,4.16000000,4.02000000,4.17000000,4.00000000,1324998.67000000,,4.22885572,-4.96453901,-0.21000000,,中国中冶
2015-02-03,601618,4.05000000,4.16000000,4.19000000,4.02000000,1270657.45000000,,4.08653846,3.48258706,0.14000000,,中国中冶
2015-02-04,601618,4.13000000,4.18000000,4.28000000,4.09000000,1517906.24000000,,4.54545455,0.48076923,0.02000000,,中国中冶
2015-02-05,601618,4.23000000,4.05000000,4.26000000,4.04000000,1162530.19000000,,5.43209877,-3.11004785,-0.13000000,,中国中冶
