trade_date,ts_code,open,close,high,low,volume,amount,amplitude_pct,pct_change,price_change,turnover_rate,stock_name
2015-01-05,600690,267.64000000,282.51000000,285.93000000,265.67000000,910665.70000000,,7.17142756,,,,海尔智家
2015-01-06,600690,279.75000000,287.24000000,299.74000000,277.38000000,704043.84000000,,7.78443114,1.67427702,4.73000000,,海尔智家
2015-01-07,600690,287.11000000,282.64000000,287.11000000,279.75000000,375932.10000000,,2.60401925,-1.60144827,-4.60000000,,海尔智家
2015-01-08,600690,282.64000000,280.54000000,285.93000000,276.19000000,316442.42000000,,3.47187567,-0.74299462,-2.10000000,,海尔智家
2015-01-09,600690,280.93000000,277.38000000,287.64000000,276.06000000,392841.73000000,,4.17477828,-1.12639909,-3.16000000,,海尔智家
2015-01-12,600690,279.75000000,287.90000000,291.72000000,278.04000000,509777.46000000,,4.75164988,3.79263105,10.52000000,,海尔智家
2015-01-13,600690,289.22000000,295.40000000,299.48000000,287.64000000,458457.08000000,,4.00812458,2.60507121,7.50000000,,海尔智家
2015-01-14,600690,298.16000000,295.14000000,298.69000000,289.22000000,375877.44000000,,3.20864674,-0.08801625,-0.26000000,,海尔智家
2015-01-15,600690,293.16000000,295.53000000,296.85000000,286.59000000,232692.12000000,,3.47172876,0.13214068,0.39000000,,海尔智家
2015-01-16,600690,292.64000000,298.95000000,301.45000000,290.40000000,297048.28000000,,3.69627028,1.15724292,3.42000000,,海尔智家
2015-01-19,600690,287.24000000,274.48000000,293.82000000,271.06000000,550129.41000000,,8.29204314,-8.18531527,-24.47000000,,海尔智家
2015-01-20,600690,276.72000000,286.59000000,287.24000000,276.33000000,343491.84000000,,3.80683206,4.41197901,12.11000000,,海尔智家
2015-01-21,600690,288.56000000,290.80000000,291.72000000,284.22000000,310839.48000000,,2.57909216,1.46899752,4.21000000,,海尔智家
2015-01-22,600690,289.48000000,287.90000000,293.82000000,284.09000000,253437.59000000,,3.37964571,-0.99724897,-2.90000000,,海尔智家
2015-01-23,600690,287.77000000,285.01000000,290.53000000,282.90000000,241323.31000000,,2.67709905,-1.00382077,-2.89000000,,海尔智家
2015-01-26,600690,285.53000000,289.22000000,289.35000000,283.17000000,214316.64000000,,2.13678169,1.47714115,4.21000000,,海尔智家
2015-01-27,600690,289.22000000,289.87000000,291.72000000,282.11000000,247141.03000000,,3.31527926,0.22474241,0.65000000,,海尔智家
2015-01-28,600690,288.03000000,284.35000000,288.56000000,283.43000000,174789.75000000,,1.80411465,-1.90430193,-5.52000000,,海尔智家
2015-01-29,600690,281.59000000,279.88000000,283.30000000,278.69000000,165991.15000000,,1.64713449,-1.57200633,-4.47000000,,海尔智家
2015-01-30,600690,281.32000000,281.98000000,287.24000000,280.67000000,261200.72000000,,2.32995248,0.75032157,2.10000000,,海尔智家
2015-02-02,600690,277.12000000,278.43000000,284.09000000,275.54000000,172846.27000000,,3.07078979,-1.25895454,-3.55000000,,海尔智家
2015-02-03,600690,282.51000000,283.03000000,284.61000000,278.69000000,162119.28000000,,2.09165106,1.65212082,4.60000000,,海尔智家
2015-02-04,600690,284.61000000,287.11000000,290.53000000,282.77000000,259011.37000000,,2.70279684,1.44154330,4.08000000,,海尔智家
2015-02-05,600690,291.32000000,279.88000000,291.58000000,279.48000000,233379.06000000,,4.32328141,-2.51819860,-7.23000000,,海尔智家
2015-02-06,600690,279.09000000,271.46000000,282.38000000,270.93000000,180357.19000000,,4.21793266,-3.00843219,-8.42000000,,海尔智家
2015-02-09,600690,273.83000000,270.14000000,274.62000000,264.62000000,236404.48000000,,3.70178426,-0.48625949,-1.32000000,,海尔智家
2015-02-10,600690,272.51000000,280.27000000,281.19000000,270.14000000,160880.09000000,,3.94262675,3.74990746,10.13000000,,海尔智家
2015-02-11,600690,280.27000000,284.22000000,290.27000000,279.35000000,202804.50000000,,3.84209415,1.40935526,3.95000000,,海尔智家
2015-02-12,600690,286.59000000,284.48000000,288.16000000,282.11000000,199183.73000000,,2.12668729,0.09147843,0.26000000,,海尔智家
2015-02-13,600690,286.98000000,284.61000000,288.30000000,283.30000000,183909.30000000,,1.75678999,0.04569741,0.13000000,,海尔智家
2015-02-16,600690,285.01000000,287.38000000,287.64000000,282.77000000,292926.30000000,,1.69462036,0.97326166,2.77000000,,海尔智家
2015-02-17,600690,288.43000000,290.01000000,295.79000000,287.38000000,268061.48000000,,2.89990000,0.91516459,2.63000000,,海尔智家
2015-02-25,600690,290.01000000,288.95000000,291.58000000,285.67000000,245641.14000000,,2.04533656,-0.36550464,-1.06000000,,海尔智家
2015-02-26,600690,288.95000000,288.43000000,288.95000000,283.56000000,215400.00000000,,1.86873765,-0.17996193,-0.52000000,,海尔智家
2015-02-27,600690,287.90000000,288.43000000,289.35000000,285.01000000,170800.70000000,,1.50469785,0.00000000,0.00000000,,海尔智家
2015-03-02,600690,288.56000000,289.74000000,292.64000000,286.85000000,287729.23000000,,1.99834334,0.45418299,1.31000000,,海尔智家
2015-03-03,600690,288.69000000,283.96000000,291.58000000,283.30000000,287091.35000000,,2.91590365,-1.99489197,-5.78000000,,海尔智家
2015-03-04,600690,285.53000000,286.59000000,289.35000000,283.69000000,260958.16000000,,1.97494679,0.92618679,2.63000000,,海尔智家
2015-03-05,600690,284.88000000,280.40000000,284.88000000,277.90000000,257996.62000000,,2.48930100,-2.15987997,-6.19000000,,海尔智家
2015-03-06,600690,281.98000000,274.22000000,282.64000000,272.38000000,307989.66000000,,3.74152141,-2.20399429,-6.18000000,,海尔智家
2015-03-09,600690,272.12000000,278.43000000,280.67000000,270.54000000,351281.98000000,,3.63825737,1.53526366,4.21000000,,海尔智家
2015-03-10,600690,278.17000000,283.03000000,288.30000000,276.06000000,308234.26000000,,4.32462990,1.65212082,4.60000000,,海尔智家
2015-03-11,600690,286.59000000,309.34000000,309.34000000,286.59000000,587526.53000000,,7.35436736,9.29583436,26.31000000,,海尔智家
