trade_date,ts_code,open,close,high,low,volume,amount,amplitude_pct,pct_change,price_change,turnover_rate,stock_name
2015-01-05,603369,27.86000000,28.61000000,28.65000000,27.52000000,42032.79000000,,3.94966795,,,,今世缘
2015-01-06,603369,28.12000000,28.34000000,28.48000000,27.95000000,31545.08000000,,1.87014820,-0.94372597,-0.27000000,,今世缘
2015-01-07,603369,28.46000000,28.12000000,28.53000000,27.90000000,23032.95000000,,2.24039829,-0.77628793,-0.22000000,,今世缘
2015-01-08,603369,27.98000000,27.59000000,27.98000000,27.33000000,31123.54000000,,2.35592606,-1.88477952,-0.53000000,,今世缘
2015-01-09,603369,27.62000000,27.34000000,27.86000000,27.32000000,19073.01000000,,1.97512802,-0.90612541,-0.25000000,,今世缘
2015-01-12,603369,26.99000000,26.69000000,27.44000000,26.61000000,16289.31000000,,3.10977894,-2.37746891,-0.65000000,,今世缘
2015-01-13,603369,26.70000000,26.91000000,26.98000000,26.56000000,10330.68000000,,1.56075808,0.82427876,0.22000000,,今世缘
2015-01-14,603369,26.91000000,26.86000000,27.08000000,26.70000000,10592.55000000,,1.41474311,-0.18580453,-0.05000000,,今世缘
2015-01-15,603369,26.85000000,27.11000000,27.12000000,26.75000000,8759.13000000,,1.36481003,0.93075205,0.25000000,,今世缘
2015-01-16,603369,27.14000000,27.30000000,27.31000000,27.04000000,11977.74000000,,0.98901099,0.70084840,0.19000000,,今世缘
2015-01-19,603369,26.88000000,26.44000000,27.46000000,26.15000000,21778.07000000,,4.95461422,-3.15018315,-0.86000000,,今世缘
2015-01-20,603369,26.69000000,27.19000000,27.20000000,26.69000000,19284.41000000,,1.87568959,2.83661120,0.75000000,,今世缘
2015-01-21,603369,27.25000000,27.70000000,27.78000000,27.19000000,24944.42000000,,2.12996390,1.87568959,0.51000000,,今世缘
2015-01-22,603369,27.65000000,27.64000000,27.75000000,27.44000000,26065.45000000,,1.12156295,-0.21660650,-0.06000000,,今世缘
2015-01-23,603369,27.65000000,27.33000000,27.80000000,27.25000000,17588.95000000,,2.01244054,-1.12156295,-0.31000000,,今世缘
2015-01-26,603369,27.25000000,27.68000000,27.79000000,27.25000000,15364.95000000,,1.95086705,1.28064398,0.35000000,,今世缘
2015-01-27,603369,27.67000000,27.60000000,27.70000000,27.29000000,16494.66000000,,1.48550725,-0.28901734,-0.08000000,,今世缘
2015-01-28,603369,27.53000000,27.49000000,27.63000000,27.25000000,12246.73000000,,1.38232084,-0.39855072,-0.11000000,,今世缘
