start_date,end_date,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,benchmark_return,benchmark_annualized_return,benchmark_volatility,excess_return,tracking_error,information_ratio,beta,daily_var_95,daily_cvar_95,positive_day_ratio,average_exposure,max_exposure,average_cash_ratio,annual_turnover,transaction_cost,period,trade_orders,sell_events,win_rate,average_holding_days,stop_exit_share,strategy,parameter
2020-01-02,2023-12-29,970,0.27769902132196056,0.06573562174464787,0.2522860246585942,0.3775773884210076,0.5420614526421221,-0.4709513091759038,0.13958050538106717,0.9656576755555917,0.1919321479460563,0.28536042175133464,-0.6879586542336311,0.2541691615575019,-0.47649926809513693,0.4941439409961857,-0.024576660882947375,-0.034447117673121,0.354639175257732,0.5140688185704891,0.9219274918125491,0.4859311814295108,13.16498959990251,55369.875867920164,开发期,186,95,0.4842105263157895,31.042105263157893,0.6736842105263158,基础模板,M60/T120/N3/S12
2024-01-02,2025-12-31,485,-0.09099443471004964,-0.04836219218972371,0.20539752576363568,-0.1379622935415006,-0.16534447380015233,-0.2758162355303616,-0.1753420791083201,0.6581808131818407,0.30052292060913777,0.21474176625736963,-0.7491752478918904,0.14983770205747757,-2.0964099694921337,0.7140000371786523,-0.02024512624330179,-0.03143743332942883,0.4268041237113402,0.6712012179022047,0.9011431120105979,0.32879878209779534,13.29522946834597,18804.842392148497,验证期,103,49,0.4489795918367347,37.183673469387756,0.4489795918367347,基础模板,M60/T120/N3/S12
2026-01-05,2026-07-10,124,-0.24462609530270873,-0.4345506668134632,0.22761416069238408,-2.387751827448778,-2.7782622390313905,-0.28036372722801584,-1.5499532379238536,0.07589739954225228,0.1602900874790849,0.1909252102415808,-0.320523494844961,0.2103545943659282,-3.3762253666683515,0.6036851254108264,-0.02725566149035975,-0.038203680799034835,0.3064516129032258,0.5552583909875402,0.8993609214244075,0.44474160901245985,17.064060975876494,5725.292275349999,模拟观察期,31,17,0.4117647058823529,40.0,0.6470588235294118,基础模板,M60/T120/N3/S12
2020-01-02,2026-07-10,1579,-0.12268191533691797,-0.020671997655265506,0.2370179549010617,0.030097401912160572,0.040298441190986654,-0.6367344919407667,-0.03246564763950082,2.5067970293920485,0.22170074220486935,0.25883335516921574,-2.6294789447289664,0.2238631878458404,-1.0124823785630412,0.5452482327168579,-0.023308781597581728,-0.034350511813984054,0.3730208993033566,0.5655676916899296,0.9219274918125491,0.43443230831007046,13.511190478189938,79900.01053541867,全样本,320,161,0.4658385093167702,33.857142857142854,0.6024844720496895,基础模板,M60/T120/N3/S12
2020-01-02,2023-12-29,970,0.38018873899112915,0.08731442931107347,0.19411536140123187,0.5275618552484866,0.6565869122205003,-0.30005105684188516,0.29099857280984237,0.9656576755555917,0.1919321479460563,0.28536042175133464,-0.5854689365644625,0.26029682005729327,-0.4378119469998372,0.3153417022106214,-0.01788255709053885,-0.027269367720630037,0.30412371134020616,0.349963419384121,0.9112626804657515,0.6500365806158789,14.237282498708796,37684.5990624925,开发期,187,95,0.47368421052631576,18.178947368421053,0.8105263157894737,锁定参数,M20/T60/N3/S8
2024-01-02,2025-12-31,485,0.38764561149333243,0.1855672203350507,0.19626096937646928,0.9652512248917516,1.3098924589394383,-0.1491517781867825,1.2441502380391685,0.6581808131818407,0.30052292060913777,0.21474176625736963,-0.2705352016885083,0.16544152659496542,-0.5823386640028722,0.6208685328855674,-0.014661489200782783,-0.02667413627955544,0.4309278350515464,0.6154444631155497,0.9090669642178744,0.3845555368844503,15.824302491261246,21849.009492080302,验证期,111,54,0.5555555555555556,29.72222222222222,0.5925925925925926,锁定参数,M20/T60/N3/S8
2026-01-05,2026-07-10,124,0.09650728512983697,0.20590678063554257,0.26674085853559987,0.8347656987758829,1.0548057211343673,-0.14069849787483601,1.4634611154037707,0.07589739954225228,0.1602900874790849,0.1909252102415808,0.020609885587584698,0.2364527297360381,0.2366127465857014,0.7090503944931627,-0.021635891595583906,-0.03624651403884259,0.4274193548387097,0.5002034950895082,0.8813944315990179,0.49979650491049177,22.92431851236036,10411.941718364564,模拟观察期,36,19,0.3684210526315789,21.736842105263158,0.6842105263157895,锁定参数,M20/T60/N3/S8
2020-01-02,2026-07-10,1579,1.1000448389737305,0.12570855138676862,0.201264362514187,0.6885702828290009,0.8739187307147289,-0.3252452691669916,0.3865038581767218,2.5067970293920485,0.22170074220486935,0.25883335516921574,-1.406752190418318,0.23316725637095534,-0.4083184749605526,0.3965617829756738,-0.017285116109603635,-0.02841837985054759,0.35275490816972765,0.4433060891733616,0.9112626804657515,0.5566939108266383,15.406945045941686,69945.55027293737,全样本,334,168,0.4880952380952381,22.291666666666668,0.7261904761904762,锁定参数,M20/T60/N3/S8
