trade_date,symbol,shares,close,market_value,weight
2019-07-11,000858.SZ,1800,98.92,178056.0,0.20048012322264744
2019-07-12,000001.SZ,32000,11.089047249079188,354849.51197053405,0.3908702069815042
2019-07-12,600519.SH,300,726.83,218049.0,0.24018310547708246
2019-07-12,000858.SZ,1800,101.0,181800.0,0.20025447755198875
2019-07-15,000001.SZ,32000,10.994806054327809,351833.79373848985,0.3905362695938476
2019-07-15,600519.SH,300,716.67,215001.0,0.23865157353632901
2019-07-15,000858.SZ,1800,100.51,180918.0,0.20081937005430472
2019-07-16,000001.SZ,32000,10.798470231929096,345551.0474217311,0.3884693752332901
2019-07-16,600519.SH,300,708.74,212622.0,0.23903019862661892
2019-07-16,000858.SZ,1800,99.0,178200.0,0.20033289779638747
2019-07-17,000001.SZ,32000,10.751349634553408,344043.18830570905,0.3875822408278254
2019-07-17,000858.SZ,1800,99.02,178236.0,0.20079196631210255
2019-07-18,000001.SZ,32000,10.73564276876151,343540.56860036834,0.3892888716837413
2019-07-18,000858.SZ,1800,96.42,173556.0,0.19666795013237037
2019-07-19,000001.SZ,32000,10.98695262143186,351582.4838858195,0.3941468821328632
2019-07-22,000001.SZ,32000,10.87700456088858,348064.14594843454,0.391747761240509
2019-07-23,000001.SZ,32000,10.806323664825046,345802.35727440147,0.39019541016052767
2019-07-24,000001.SZ,32000,10.900564859576429,348818.0755064457,0.3922634567572731
2019-07-25,000001.SZ,32000,11.151874712246777,356859.9907918968,0.39771028661186614
2019-07-26,000001.SZ,32000,11.175435010934622,357613.9203499079,0.39821592545010775
2019-07-29,000001.SZ,32000,11.22255560831031,359121.77946592995,0.3992246604093882
2019-07-30,000001.SZ,32000,11.2853830714779,361132.2582872928,0.40056439156245066
2019-07-31,000001.SZ,32000,11.096900681975136,355100.82182320434,0.39652715174137043
2019-08-01,300750.SZ,9500,21.39,203205.0,0.22718660887407277
2019-08-01,600584.SH,20600,13.26,273156.0,0.30539300378241785
2019-08-01,600031.SH,28100,11.685,328348.5,0.3670991473826357
2019-08-02,300750.SZ,9500,21.11,200545.0,0.22812044524164882
2019-08-02,600584.SH,20600,13.0,267800.0,0.30462317801846744
2019-08-02,600031.SH,28100,11.425,321042.5,0.3651866565683115
2019-08-05,300750.SZ,9500,19.84,188480.0,0.2205966890797245
2019-08-05,600584.SH,20600,12.85,264710.0,0.30981615856480194
2019-08-05,600031.SH,28100,11.085,311488.5,0.3645656397835832
2019-08-06,600584.SH,20600,12.56,258736.0,0.30960960729570713
2019-08-06,600031.SH,28100,11.055,310645.5,0.37172574076734044
2019-08-07,600584.SH,20600,12.0,247200.0,0.2997414868198627
2019-08-07,600031.SH,28100,11.075,311207.5,0.3773535548523156
2019-08-08,600031.SH,28100,11.055,310645.5,0.3780763160746311
2019-08-09,600031.SH,28100,10.975,308397.5,0.376370085767498
2019-08-12,600031.SH,28100,11.205,314860.5,0.3812504618812096
2019-08-13,600031.SH,28100,10.755,302215.5,0.3716293126937346
2019-09-02,600519.SH,300,879.5,263850.0,0.32056007421755706
2019-09-02,000858.SZ,2300,117.31,269813.0,0.32780471974554376
2019-09-02,600584.SH,13200,14.4,190080.0,0.2309344662015283
2019-09-03,600519.SH,300,880.74,264222.0,0.32080506850647256
2019-09-03,000858.SZ,2300,116.92,268916.0,0.3265042873132691
2019-09-03,600584.SH,13200,14.48,191136.0,0.23206772174176693
2019-09-04,600519.SH,300,865.75,259725.0,0.3121756056812584
2019-09-04,000858.SZ,2300,113.73,261579.0,0.3144040148560897
2019-09-04,600584.SH,13200,16.01,211332.00000000003,0.2540097992100557
2019-09-05,600519.SH,300,884.74,265422.0,0.31515105586655506
2019-09-05,000858.SZ,2300,114.32,262936.0,0.31219928274720454
2019-09-05,600584.SH,13200,16.25,214500.0,0.25468838861652787
2019-09-06,600519.SH,300,883.23,264969.0,0.31256014151958017
2019-09-06,000858.SZ,2300,115.43,265489.0,0.31317353883621035
2019-09-06,600584.SH,13200,16.51,217932.00000000003,0.2570748153997077
2019-09-09,600519.SH,300,877.26,263178.0,0.306896065609993
2019-09-09,000858.SZ,2300,114.62,263626.0,0.3074184855592033
2019-09-09,600584.SH,13200,17.53,231396.00000000003,0.26983456823096896
2019-09-10,600519.SH,300,864.59,259377.0,0.30343388565540735
2019-09-10,000858.SZ,2300,112.67,259141.0,0.3031577995066175
2019-09-10,600584.SH,13200,17.95,236940.0,0.27718581395880215
2019-09-11,600519.SH,300,810.26,243078.0,0.2950127350156771
2019-09-11,000858.SZ,2300,104.68,240764.00000000003,0.29220433825074454
2019-09-11,600584.SH,13200,18.24,240767.99999999997,0.29220919286918
2019-09-12,600584.SH,13200,17.89,236148.0,0.29033199007762417
2019-09-16,600584.SH,13200,18.6,245520.00000000003,0.2984159215593083
2019-09-17,600584.SH,13200,17.48,230736.0,0.2855783861620841
2019-10-08,000001.SZ,26300,12.72256129143646,334603.3619647789,0.4061663889274086
2019-10-08,600584.SH,8200,16.2,132840.0,0.16125104896823
2019-10-08,600031.SH,22700,12.045,273421.5,0.3318993050697599
2019-10-09,000001.SZ,26300,12.761828455916206,335636.0883905962,0.4081796934431867
2019-10-09,600584.SH,8200,16.33,133906.0,0.16284813201194115
2019-10-09,600031.SH,22700,11.885,269789.5,0.3281011762836288
2019-10-10,000001.SZ,26300,12.753975023020256,335429.54310543276,0.40700367223594863
2019-10-10,600584.SH,8200,16.5,135300.0,0.1641703838716881
2019-10-10,600031.SH,22700,11.915,270470.5,0.32818363496649977
2019-10-11,000001.SZ,26300,13.201620698089316,347202.624359749,0.41420339671072903
2019-10-11,600584.SH,8200,15.87,130134.0,0.15524636349437348
2019-10-11,600031.SH,22700,12.245,277961.5,0.33160059681898113
2019-10-14,000001.SZ,26300,13.523611446823203,355670.98105145025,0.4145010227030841
2019-10-14,600584.SH,8200,17.2,141040.0,0.16436883343481476
2019-10-14,600031.SH,22700,12.265,278415.5,0.3244670373310456
2019-10-15,000001.SZ,26300,13.49219771523941,354844.79991079646,0.4147127138590006
2019-10-15,600584.SH,8200,16.34,133988.0,0.1565938887043251
2019-10-15,600031.SH,22700,12.505,283863.5,0.3317557492179911
2019-10-16,000001.SZ,26300,13.18591383229742,346789.53378942213,0.4118499838600486
2019-10-16,600584.SH,8200,16.05,131610.0,0.15630107340187072
2019-10-16,600031.SH,22700,12.365,280685.5,0.3333443122736934
2019-10-17,000001.SZ,26300,13.115232936233884,344930.62622295116,0.41151404354759996
2019-10-17,600031.SH,22700,12.285,278869.5,0.3327008587892726
2019-10-18,000001.SZ,26300,12.966017711210863,341006.2658048457,0.41301624340428705
2019-10-18,600031.SH,22700,11.905,270243.5,0.3273105698248445
2019-10-21,000001.SZ,26300,13.264448161256905,348854.9866410566,0.41797447268620064
2019-10-21,600031.SH,22700,11.955,271378.5,0.3251473815181023
2019-10-22,000001.SZ,26300,12.89533681514733,339147.35823837476,0.4106732254444766
2019-10-22,600031.SH,22700,11.995,272286.5,0.329711473445689
2019-10-23,000001.SZ,26300,12.918897113835172,339766.99409386504,0.4137287506686117
2019-10-23,600031.SH,22700,11.765,267065.5,0.3252013220306004
2019-10-24,000001.SZ,26300,13.248741295465008,348441.8960707297,0.42286422936311396
2019-10-24,600031.SH,22700,11.505,261163.50000000003,0.3169443841588333
2019-10-25,000001.SZ,26300,13.256594728360955,348648.4413558931,0.42266882373304826
2019-10-28,000001.SZ,26300,13.08381920465009,344104.4450822974,0.41947085301183656
2019-10-29,000001.SZ,26300,13.280155027048805,349268.07721138356,0.42310218283576445
2019-10-30,000001.SZ,26300,12.903190248043275,339353.90352353815,0.41608941855646
2019-10-31,000001.SZ,26300,12.769681888812157,335842.6336757597,0.41356466986251983
2019-11-01,000001.SZ,21400,13.24088786256906,283355.0002589779,0.34306204064813206
2019-11-01,600519.SH,300,925.74,277722.0,0.33624208489633595
2019-11-01,600584.SH,9200,17.95,165140.0,0.19993741187151512
2019-11-04,000001.SZ,21400,13.28800845994475,284363.38104281767,0.3409208322659313
2019-11-04,600519.SH,300,940.33,282099.0,0.3382060851460538
2019-11-04,600584.SH,9200,18.25,167900.0,0.20129387802162518
2019-11-05,000001.SZ,21400,13.468637416551564,288228.8407142035,0.34388270962458956
2019-11-05,600519.SH,300,939.74,281922.0,0.33635808624340097
2019-11-05,600584.SH,9200,18.29,168268.0,0.20075872920880455
2019-11-06,000001.SZ,21400,13.319422191528544,285035.6348987108,0.34431616696148776
2019-11-06,600519.SH,300,933.74,280122.0,0.33838061460582
2019-11-06,600584.SH,9200,17.71,162932.0,0.1968179232582784
2019-11-07,000001.SZ,21400,13.264448161256905,283859.19065089774,0.3421153991977273
2019-11-07,600519.SH,300,942.11,282633.0,0.3406375583602949
2019-11-07,600584.SH,9200,17.77,163484.0,0.1970356985595258
2019-11-08,000001.SZ,21400,13.07596577175414,279825.6675155386,0.33966468631775026
2019-11-08,600519.SH,300,945.74,283722.0,0.3443942258302425
2019-11-08,600584.SH,9200,17.45,160540.0,0.19487050357317065
2019-11-11,000001.SZ,21400,12.785388754604051,273607.3193485267,0.3376272559270782
2019-11-11,600519.SH,300,939.74,281922.0,0.34788744494157947
2019-11-11,600584.SH,9200,16.86,155112.0,0.19140584047991388
2019-11-12,000001.SZ,21400,12.82465591908379,274447.6366683931,0.33802812237936297
2019-11-12,600519.SH,300,942.34,282702.0,0.3481947500548327
2019-11-13,000001.SZ,21400,12.82465591908379,274447.6366683931,0.33525329693455685
2019-11-13,600519.SH,300,964.74,289422.0,0.3535453279294636
2019-11-14,000001.SZ,21400,12.816802486187845,274279.57320441987,0.3343814076779409
2019-11-14,600519.SH,300,970.74,291222.0,0.3550363636967191
2019-11-15,000001.SZ,21400,12.83250935197974,274615.70013236644,0.3352791816000581
2019-11-15,600519.SH,300,965.64,289692.0,0.3536858840527613
2019-11-18,000001.SZ,21400,12.918897113835172,276464.3982360727,0.33648347140072604
2019-11-18,600519.SH,300,968.02,290406.0,0.3534517269459012
2019-11-19,000001.SZ,21400,12.88748338225138,275792.1443801795,0.3353225577749257
2019-11-19,600519.SH,300,973.06,291918.0,0.3549292190338965
2019-11-20,000001.SZ,21400,12.447691140078268,266380.59039767494,0.3274557921517911
2019-11-20,600519.SH,300,974.49,292347.0,0.35937572750809266
2019-11-21,600519.SH,300,972.04,291612.0,0.359751097384649
2019-11-22,600519.SH,300,934.74,280422.0,0.350788936526085
2019-11-25,600519.SH,300,922.8,276840.0,0.3478668324782411
2019-11-26,600519.SH,300,925.74,277722.0,0.34858878393872417
2019-11-27,600519.SH,300,930.69,279207.0,0.34980070984704353
2019-11-28,600519.SH,300,916.54,274962.0,0.3463242722522487
2019-11-29,600519.SH,300,869.74,260922.0,0.3345566574327112
2019-12-02,300750.SZ,6800,27.67,188156.0,0.24119545630733122
2019-12-02,002371.SZ,4700,56.525,265667.5,0.3405567395593439
2019-12-02,600584.SH,11900,20.31,241688.99999999997,0.30981891961703356
2019-12-03,300750.SZ,6800,27.28,185504.0,0.23601596918263612
2019-12-03,002371.SZ,4700,56.518,265634.6,0.33796579894472284
2019-12-03,600584.SH,11900,21.03,250257.0,0.3184009422963331
2019-12-04,300750.SZ,6800,27.45,186660.0,0.22992614149817875
2019-12-04,002371.SZ,4700,61.214,287705.8,0.3543934666272726
2019-12-04,600584.SH,11900,21.25,252875.0,0.3114891944249006
2019-12-05,300750.SZ,6800,30.39,206652.0,0.24546487859257385
2019-12-05,002371.SZ,4700,62.57,294079.0,0.34931220618056213
2019-12-05,600584.SH,11900,21.56,256563.99999999997,0.3047512296577101
2019-12-06,300750.SZ,6800,30.95,210460.0,0.24520786340552894
2019-12-06,002371.SZ,4700,64.163,301566.1,0.3513559776515161
2019-12-06,600584.SH,11900,21.99,261680.99999999997,0.3048856737803963
2019-12-09,300750.SZ,6800,30.89,210052.0,0.24614278011841154
2019-12-09,002371.SZ,4700,62.925,295747.5,0.3465623362932508
2019-12-09,600584.SH,11900,22.1,262990.0,0.30817649793070784
2019-12-10,300750.SZ,6800,31.14,211752.0,0.2428844380761429
2019-12-10,002371.SZ,4700,64.007,300832.9,0.34506228924079346
2019-12-10,600584.SH,11900,23.08,274652.0,0.3150321918399297
2019-12-11,300750.SZ,6800,30.11,204748.0,0.23887986894313315
2019-12-11,002371.SZ,4700,63.837,300033.9,0.3500501040815887
2019-12-11,600584.SH,11900,22.5,267750.0,0.31238441845353265
2019-12-12,300750.SZ,6800,29.12,198016.0,0.23158503493479307
2019-12-12,002371.SZ,4700,64.525,303267.5,0.35467949348581607
2019-12-12,600584.SH,11900,22.62,269178.0,0.3148109068644843
2019-12-13,002371.SZ,4700,64.155,301528.5,0.35269461831733595
2019-12-13,600584.SH,11900,22.21,264299.0,0.3091476756812493
2019-12-16,002371.SZ,4700,65.637,308493.9,0.3513764486237945
2019-12-16,600584.SH,11900,23.56,280364.0,0.3193363195899871
2019-12-17,002371.SZ,4700,64.429,302816.3,0.347771390732634
2019-12-17,600584.SH,11900,23.43,278817.0,0.3202092352687118
2019-12-18,002371.SZ,4700,65.266,306750.2,0.3530585260194465
2019-12-18,600584.SH,11900,22.94,272986.0,0.314197137553438
2019-12-19,002371.SZ,4700,62.229,292476.3,0.3468898650759424
2019-12-19,600584.SH,11900,21.98,261562.0,0.31022413402041
2019-12-20,002371.SZ,4700,60.837,285933.9,0.3451205624846062
2019-12-20,600584.SH,11900,21.3,253470.0,0.305936823066356
2020-01-02,300750.SZ,3200,39.02,124864.00000000001,0.1500064600914057
2020-01-02,600031.SH,21200,15.445,327434.0,0.3933657039144135
2020-01-02,000425.SZ,63200,4.706,297419.2,0.3573071610329463
2020-01-03,300750.SZ,3200,40.14,128448.0,0.15466889051050928
2020-01-03,600031.SH,21200,15.245,323194.0,0.3891696048179305
2020-01-03,000425.SZ,63200,4.686,296155.2,0.35661120611389807
2020-01-06,300750.SZ,3200,39.89,127648.0,0.15874586827026835
2020-01-06,600031.SH,21200,14.665,310898.0,0.386639610126989
2020-01-06,000425.SZ,63200,4.476,282883.2,0.35179978693807956
2020-01-07,300750.SZ,3200,39.56,126592.0,0.15753253765561648
2020-01-07,600031.SH,21200,14.685,311322.0,0.3874126697423363
2020-01-08,300750.SZ,3200,40.17,128544.0,0.16084391657547534
2020-01-08,600031.SH,21200,14.385,304962.0,0.38159138105777096
2020-01-09,300750.SZ,3200,43.17,138144.0,0.1699579707076406
2020-01-09,600031.SH,21200,14.575,308990.0,0.380149071758121
2020-01-10,300750.SZ,3200,42.23,135136.0,0.16600562245025124
2020-01-10,600031.SH,21200,14.775,313230.0,0.38478230168195154
2020-01-13,300750.SZ,3200,44.23,141536.0,0.17354270338640174
2020-01-13,600031.SH,21200,14.545,308354.0,0.37808463401544856
2020-01-14,300750.SZ,3200,43.56,139392.0,0.17172239570542416
2020-01-14,600031.SH,21200,14.465,306658.0,0.3777838500217657
2020-01-15,300750.SZ,3200,43.34,138688.0,0.17118240630247544
2020-01-15,600031.SH,21200,14.425,305810.0,0.37746085942085844
2020-01-16,300750.SZ,3200,43.95,140640.0,0.17294878421898413
2020-01-16,600031.SH,21200,14.475,306870.0,0.3773662785358337
2020-01-17,300750.SZ,3200,43.22,138304.0,0.17101323717852351
2020-01-17,600031.SH,21200,14.375,304750.0,0.3768241267798114
2020-01-20,300750.SZ,3200,47.73,152736.0,0.18379590588860548
2020-01-20,600031.SH,21200,14.745,312594.0,0.3761621189853259
2020-01-21,300750.SZ,3200,46.87,149984.0,0.18453193684971722
2020-01-21,600031.SH,21200,14.015,297118.0,0.3655573928746685
2020-01-22,300750.SZ,3200,53.63,171616.0,0.20696012583768525
2020-01-23,300750.SZ,3200,51.82,165824.0,0.20138189335654783
2020-02-03,002594.SZ,18500,15.11,279535.0,0.33433315736422153
2020-02-03,300750.SZ,4200,54.48,228816.0,0.2736715464448162
2020-02-03,002371.SZ,3100,76.266,236424.6,0.28277168510767214
2020-02-04,002594.SZ,18500,15.94,294890.0,0.32491881852479887
2020-02-04,300750.SZ,4200,62.01,260442.0,0.28696295884647044
2020-02-04,002371.SZ,3100,84.17,260927.0,0.2874973466757781
2020-02-05,002594.SZ,18500,17.43,322455.0,0.3268209189735544
2020-02-05,300750.SZ,4200,70.28,295176.0,0.29917257161135014
2020-02-05,002371.SZ,3100,89.577,277688.7,0.2814485001707887
2020-02-06,002594.SZ,18500,17.41,322085.0,0.3129705921927885
2020-02-06,300750.SZ,4200,73.67,309414.0,0.3006581579792274
2020-02-06,002371.SZ,3100,98.807,306301.7,0.2976339302937357
2020-02-07,002594.SZ,18500,16.46,304510.0,0.30239206114390693
2020-02-07,300750.SZ,4200,68.28,286776.0,0.28478140529573764
2020-02-07,002371.SZ,3100,104.644,324396.4,0.32214014654252177
2020-02-10,002594.SZ,18500,17.47,323195.0,0.31491756502927365
2020-02-10,300750.SZ,4200,71.09,298578.0,0.2909310377057518
2020-02-10,002371.SZ,3100,101.029,313189.89999999997,0.30516870836418164
2020-02-11,002594.SZ,18500,16.84,311540.0,0.31109518057719915
2020-02-11,300750.SZ,4200,67.28,282576.0,0.28217253561912636
2020-02-11,002371.SZ,3100,101.933,315992.30000000005,0.31554112354594754
2020-02-12,002594.SZ,18500,16.89,312465.0,0.31467383202093574
2020-02-12,002371.SZ,3100,102.711,318404.1,0.3206549158407413
2020-02-13,002594.SZ,18500,16.34,302290.0,0.3054809728147182
2020-02-13,002371.SZ,3100,104.888,325152.8,0.3285851124993533
2020-02-14,002371.SZ,3100,102.014,316243.39999999997,0.32266409726407036
2020-03-02,002594.SZ,13700,19.44,266328.0,0.2641042808163472
2020-03-02,002371.SZ,2200,102.6,225720.0,0.22383533937800715
2020-03-02,600031.SH,25400,16.435,417448.99999999994,0.4139634883395787
2020-03-03,002594.SZ,13700,19.78,270986.0,0.2689877630951993
2020-03-03,600031.SH,25400,15.975,405765.0,0.4027729096422824
2020-03-04,002594.SZ,13700,19.35,265095.0,0.262425157845732
2020-03-04,600031.SH,25400,16.315,414401.00000000006,0.41022745746403816
2020-03-05,002594.SZ,13700,19.43,266191.0,0.2630263386584871
2020-03-05,600031.SH,25400,16.345,415163.0,0.4102272572569076
2020-03-06,002594.SZ,13700,18.94,259478.00000000003,0.26207814861969486
2020-03-06,600031.SH,25400,15.745,399923.0,0.4039305044375023
2020-03-09,002594.SZ,13700,16.97,232488.99999999997,0.24600559854035853
2020-03-09,600031.SH,25400,15.035,381889.0,0.4040915140973508
2020-05-06,300750.SZ,4400,60.28,265232.0,0.2756555382313896
2020-05-06,002371.SZ,2300,116.533,268025.9,0.2785592376653368
2020-05-06,600584.SH,12200,26.43,322446.0,0.3351180313105457
2020-05-07,300750.SZ,4400,58.84,258896.00000000003,0.2729233704669761
2020-05-07,002371.SZ,2300,114.496,263340.8,0.2776089963439754
2020-05-07,600584.SH,12200,26.22,319884.0,0.33721579104527755
2020-05-08,300750.SZ,4400,59.33,261052.0,0.27668340498264005
2020-05-08,002371.SZ,2300,112.933,259745.90000000002,0.27529909765977784
2020-05-08,600584.SH,12200,25.92,316224.0,0.3351590221765409
2020-05-11,300750.SZ,4400,55.74,245256.0,0.2668791451256671
2020-05-11,002371.SZ,2300,110.251,253577.30000000002,0.2759340976256436
2020-05-11,600584.SH,12200,25.71,313662.0,0.34131620192128637
2020-05-12,002371.SZ,2300,111.451,256337.3,0.271308606471769
2020-05-12,600584.SH,12200,27.35,333670.0,0.3531579006310637
2020-05-13,002371.SZ,2300,114.896,264260.8,0.2796968004269546
2020-05-13,600584.SH,12200,26.7,325740.0,0.34476712312638197
2020-05-14,002371.SZ,2300,112.725,259267.5,0.2708421092389179
2020-05-14,600584.SH,12200,28.13,343186.0,0.35850702498873666
2020-05-15,002371.SZ,2300,117.259,269695.7,0.2709124855352496
2020-05-15,600584.SH,12200,30.41,371002.0,0.37267584896069406
2020-05-18,002371.SZ,2300,121.029,278366.7,0.28030710743719545
2020-05-18,600584.SH,12200,29.5,359900.0,0.36240875063952205
2020-05-19,002371.SZ,2300,133.407,306836.10000000003,0.30019658049860365
2020-05-20,002371.SZ,2300,126.303,290496.89999999997,0.2888280403345037
2020-05-21,002371.SZ,2300,116.481,267906.3,0.2724875129481321
2020-06-01,600519.SH,300,1160.24,348072.0,0.3425578975470546
2020-06-01,000858.SZ,2600,134.01,348426.0,0.34290628953414826
2020-06-01,600584.SH,5400,29.7,160380.0,0.15783928500022013
2020-06-02,600519.SH,300,1151.45,345435.0,0.3394245221104752
2020-06-02,000858.SZ,2600,134.19,348894.0,0.3428233364228064
2020-06-02,600584.SH,5400,30.4,164160.0,0.16130365929814758
2020-06-03,600519.SH,300,1140.04,342012.0,0.3390275915988812
2020-06-03,000858.SZ,2600,133.66,347516.0,0.3444835635067681
2020-06-03,600584.SH,5400,29.64,160056.0,0.15865934587368433
2020-06-04,600519.SH,300,1148.73,344619.0,0.3417829370941698
2020-06-04,000858.SZ,2600,134.27,349102.0,0.3462290439745019
2020-06-04,600584.SH,5400,28.77,155358.0,0.15407947194169802
2020-06-05,600519.SH,300,1165.74,349722.0,0.3435103544293718
2020-06-05,000858.SZ,2600,135.51,352326.0,0.346068103049516
2020-06-05,600584.SH,5400,29.04,156816.0,0.15403068648868634
2020-06-08,600519.SH,300,1146.84,344052.0,0.3421139762808209
2020-06-08,000858.SZ,2600,136.03,353678.0,0.35168575361587257
2020-06-08,600584.SH,5400,27.54,148716.0,0.14787829193429644
2020-06-09,600519.SH,300,1157.29,347187.0,0.3428120236548732
2020-06-09,000858.SZ,2600,138.03,358878.0,0.354355702907118
2020-06-10,600519.SH,300,1164.4,349320.0,0.3442549673273279
2020-06-10,000858.SZ,2600,137.96,358696.0,0.35349501820807055
2020-06-11,600519.SH,300,1141.2,342360.0,0.3419049152831214
2020-06-11,000858.SZ,2600,135.49,352274.0,0.35180573702081525
2020-06-12,600519.SH,300,1157.11,347132.99999999994,0.3437566132200857
2020-06-12,000858.SZ,2600,136.92,355991.99999999994,0.3525294462164206
2020-06-15,600519.SH,300,1123.74,337122.0,0.3411782590671238
2020-06-15,000858.SZ,2600,132.42,344291.99999999994,0.34843452865947094
2020-06-16,600519.SH,300,1144.62,343385.99999999994,0.3447155585584807
2020-06-16,000858.SZ,2600,133.1,346060.0,0.3473999120370308
2020-06-17,600519.SH,300,1145.74,343722.0,0.34656416330221623
2020-06-17,000858.SZ,2600,131.3,341380.00000000006,0.3442027978078523
2020-06-18,600519.SH,300,1153.74,346122.0,0.34589819448520814
2020-06-18,000858.SZ,2600,133.78,347828.0,0.34760309137067563
2020-06-19,600519.SH,300,1180.58,354174.0,0.344713333218986
2020-06-19,000858.SZ,2600,140.99,366574.0,0.35678210543805183
2020-06-22,600519.SH,300,1179.74,353922.0,0.344875559834755
2020-06-22,000858.SZ,2600,140.62,365612.0,0.35626675703207045
2020-06-23,600519.SH,300,1215.24,364572.0,0.34726797467004905
2020-06-23,000858.SZ,2600,145.6,378560.0,0.36059204900840924
2020-06-24,600519.SH,300,1217.78,365334.0,0.34720007772236344
2020-06-24,000858.SZ,2600,146.23,380198.0,0.3613262799243627
2020-06-29,600519.SH,300,1220.94,366282.0,0.34874333926489104
2020-06-29,000858.SZ,2600,145.12,377312.0,0.35924519038531666
2020-06-30,600519.SH,300,1220.65,366195.0,0.34559216794134995
2020-06-30,000858.SZ,2600,148.74,386724.0,0.36496616708297663
2020-07-01,000858.SZ,2100,159.6,335160.0,0.3166383542524574
2020-07-01,002594.SZ,14600,21.31,311126.0,0.2939325235861978
2020-07-01,300750.SZ,4000,73.52,294080.0,0.27782852135864267
2020-07-02,000858.SZ,2100,167.11,350931.0,0.32557515322867425
2020-07-02,002594.SZ,14600,21.2,309520.0,0.2871562256607118
2020-07-03,000858.SZ,2100,166.34,349314.0,0.3142869785557076
2020-07-03,002594.SZ,14600,23.61,344706.0,0.31014103995266074
2020-07-06,000858.SZ,2100,170.44,357924.0,0.3174477696383491
2020-07-06,002594.SZ,14600,24.12,352152.0,0.3123285026253727
2020-07-07,000858.SZ,2100,179.51,376971.0,0.3258818039435731
2020-07-07,002594.SZ,14600,24.82,362372.0,0.3132613412136224
2020-07-08,000858.SZ,2100,180.98,380058.0,0.328006298279786
2020-07-08,002594.SZ,14600,24.74,361204.0,0.3117344904300181
2020-07-09,000858.SZ,2100,181.34,380814.0,0.32610383224310613
2020-07-09,002594.SZ,14600,25.31,369526.0,0.31643753830863897
2020-07-10,000858.SZ,2100,184.62,387702.0,0.3239750768793225
2020-07-10,002594.SZ,14600,26.82,391572.0,0.32720896153176937
2020-07-13,000858.SZ,2100,195.82,411222.0,0.32544066777016367
2020-07-13,002594.SZ,14600,29.79,434934.0,0.34420632017729685
2020-07-14,000858.SZ,2100,198.52,416892.0,0.3301630615739128
2020-07-14,002594.SZ,14600,29.34,428364.0,0.3392484617312099
2020-07-15,000858.SZ,2100,201.57,423297.0,0.33617353796378024
2020-07-15,002594.SZ,14600,28.66,418436.0,0.33231303442125115
2020-07-16,000858.SZ,2100,179.18,376278.0,0.32266601950446006
2020-07-16,002594.SZ,14600,25.51,372446.0,0.3193800017549741
2020-08-03,000858.SZ,2300,195.34,449282.0,0.3894205625738672
2020-08-03,300750.SZ,3000,99.18,297540.0,0.2578963639500992
2020-08-03,600584.SH,5900,46.85,276415.0,0.23958601680872038
2020-08-04,000858.SZ,2300,193.42,444866.0,0.39295081170484547
2020-08-04,300750.SZ,3000,96.46,289380.0,0.2556097923670233
2020-08-04,600584.SH,5900,45.32,267388.0,0.2361842254524626
2020-08-05,000858.SZ,2300,195.1,448730.0,0.3910282142239711
2020-08-05,300750.SZ,3000,96.27,288810.0,0.2516721827157201
2020-08-05,600584.SH,5900,47.38,279542.0,0.2435959464724831
2020-08-06,000858.SZ,2300,188.64,433871.99999999994,0.38106438300227885
2020-08-06,300750.SZ,3000,96.91,290730.0,0.25534454417490077
2020-08-06,600584.SH,5900,48.05,283495.0,0.24899013363211053
2020-08-07,000858.SZ,2300,184.88,425224.0,0.3862480030868046
2020-08-07,300750.SZ,3000,92.9,278700.0,0.25315438089170045
2020-08-07,600584.SH,5900,45.17,266503.0,0.2420753569098703
2020-08-10,000858.SZ,2300,183.56,422188.0,0.38759048224814435
2020-08-11,000858.SZ,2300,186.62,429226.0,0.39152201008264703
2020-08-12,000858.SZ,2300,184.09,423407.0,0.3882750668187649
2020-08-13,000858.SZ,2300,184.52,424396.0,0.3888293609027198
2020-08-14,000858.SZ,2300,190.52,438196.0,0.39646020823133793
2020-08-17,000858.SZ,2300,197.61,454503.00000000006,0.40523527580429247
2020-08-18,000858.SZ,2300,198.19,455837.0,0.40594184594519256
2020-08-19,000858.SZ,2300,199.82,459586.0,0.40791859305370226
2020-08-20,000858.SZ,2300,194.06,446338.0,0.400873683428461
2020-08-21,000858.SZ,2300,196.02,450846.0,0.40328965133427697
2020-08-24,000858.SZ,2300,202.62,466026.0,0.4112836982058383
2020-08-25,000858.SZ,2300,213.22,490406.0,0.4236838175381021
2020-08-26,000858.SZ,2300,214.27,492821.0,0.4248837557155804
2020-08-27,000858.SZ,2300,215.7,496110.0,0.4265099434739587
2020-08-28,000858.SZ,2300,218.12,501676.0,0.42924110302253
2020-08-31,000858.SZ,2300,217.62,500526.0,0.4286789480653679
2020-09-01,000001.SZ,31400,12.094824168393185,379777.478887546,0.3266414158384223
2020-09-01,600036.SH,10900,26.92,293428.0,0.252373409943608
2020-09-01,000858.SZ,1700,213.86,363562.0,0.31269470420654477
2020-09-02,000001.SZ,31400,12.2386199643186,384292.66687960405,0.33052225534069013
2020-09-02,600036.SH,10900,26.7,291030.0,0.2503089448801198
2020-09-02,000858.SZ,1700,212.62,361454.0,0.3108791855227943
2020-09-03,000001.SZ,31400,11.903096440492632,373757.22823146865,0.3233368155404226
2020-09-03,600036.SH,10900,26.48,288632.0,0.2496951087331659
