trade_date,symbol,side,quantity,execution_price,gross_value,fee,reason,realized_return,holding_days
2021-02-25,600036.SH,sell,12500,43.956,549450.0,439.56,trailing_stop,0.08392390707696129,24
2021-03-01,000425.SZ,buy,100500,6.052046,608230.623,182.46918689999998,rebalance_entry,,0
2021-03-01,600519.SH,buy,300,1938.7067699999998,581612.031,174.48360929999998,rebalance_entry,,0
2021-03-05,000425.SZ,sell,100500,5.620374,564847.5869999999,451.87806959999995,trailing_stop,-0.07160514089252534,4
2021-03-09,600519.SH,sell,300,1711.05723,513317.169,410.6537352,trailing_stop,-0.11768809329532282,8
2021-04-01,000425.SZ,buy,85500,6.582575999999999,562810.2479999999,168.84307439999995,rebalance_entry,,0
2021-04-23,000425.SZ,sell,85500,6.629364,566810.622,453.4484976,trailing_stop,0.006805813903830726,22
2021-05-06,300750.SZ,buy,1400,196.26606999999998,274772.49799999996,82.43174939999999,rebalance_entry,,0
2021-05-06,000001.SZ,buy,28700,18.472297507337704,530154.9384605921,159.0464815381776,rebalance_entry,,0
2021-05-06,000858.SZ,buy,1700,259.87962,441795.354,132.53860619999998,rebalance_entry,,0
2021-05-11,000858.SZ,sell,1700,239.60016000000002,407320.27200000006,325.85621760000004,trailing_stop,-0.07831055967548683,5
2021-05-13,300750.SZ,sell,1400,176.06376,246489.264,197.1914112,trailing_stop,-0.10320231758354292,7
2021-06-01,000001.SZ,sell,28700,19.465094725483425,558648.2186213743,446.91857489709946,rebalance_exit,0.05342916552037735,26
2021-06-01,300750.SZ,buy,1800,212.95273999999998,383314.932,114.99447959999998,rebalance_entry,,0
2021-06-01,600036.SH,buy,10500,47.2472,496095.6,148.82868,rebalance_entry,,0
2021-06-01,002371.SZ,buy,2500,136.60446799999997,341511.1699999999,102.45335099999997,rebalance_entry,,0
2021-06-16,600036.SH,sell,10500,44.2557,464684.85,371.74788,trailing_stop,-0.06359684231407459,15
2021-06-17,300750.SZ,sell,1800,214.8849,386792.81999999995,309.43425599999995,trailing_stop,0.008770555682170889,16
2021-07-01,002371.SZ,sell,300,197.862939,59358.881700000005,47.48710536,rebalance_reduce,0.4480024029713574,30
2021-07-01,002594.SZ,buy,5100,80.92084,412696.284,123.80888519999999,rebalance_entry,,0
2021-07-01,300750.SZ,buy,1700,277.90763,472442.97099999996,141.73289129999998,rebalance_entry,,0
2021-07-02,002371.SZ,sell,2200,191.71409400000002,421771.00680000003,337.41680544,trailing_stop,0.40300386822555345,31
2021-07-15,002594.SZ,sell,5100,76.76316,391492.116,313.1936928,trailing_stop,-0.05166409594101584,14
2021-07-19,300750.SZ,sell,1700,279.26046,474742.78200000006,379.79422560000006,trailing_stop,0.004566542443990018,18
2021-08-02,002371.SZ,buy,1300,311.21590499999996,404580.67649999994,121.37420294999997,rebalance_entry,,0
2021-08-02,002594.SZ,buy,4800,89.26917999999999,428492.06399999995,128.54761919999999,rebalance_entry,,0
2021-08-02,300750.SZ,buy,1500,289.26898,433903.47,130.17104099999997,rebalance_entry,,0
2021-08-04,300750.SZ,sell,1500,275.93379,413900.685,331.120548,trailing_stop,-0.04638570409591403,2
2021-08-04,002371.SZ,sell,1300,265.52820599999995,345186.66779999994,276.1493342399999,trailing_stop,-0.1470597512406333,2
2021-08-11,002594.SZ,sell,4800,93.46644,448638.912,358.9111296,trailing_stop,0.04670400778249317,9
2021-09-01,000425.SZ,buy,99500,5.6516459999999995,562338.777,168.70163309999998,rebalance_entry,,0
2021-09-15,000425.SZ,sell,99500,5.980014,595011.3929999999,476.00911439999993,trailing_stop,0.05778396839431332,14
2021-10-08,600519.SH,buy,200,1601.0794799999999,320215.89599999995,96.06476879999998,rebalance_entry,,0
2021-10-08,000425.SZ,buy,54400,5.991985999999999,325964.03839999996,97.78921151999998,rebalance_entry,,0
2021-10-08,300750.SZ,buy,1800,276.48620999999997,497675.17799999996,149.30255339999997,rebalance_entry,,0
2021-10-13,300750.SZ,sell,1800,259.82991,467693.838,374.1550704,trailing_stop,-0.06052463012647691,5
2021-10-13,000425.SZ,sell,54400,5.400594,293792.3136,235.03385088,trailing_stop,-0.09896746959894631,5
2021-10-19,600519.SH,sell,200,1575.4829399999999,315096.588,252.07727039999997,trailing_stop,-0.016282166786036334,11
2021-11-01,300750.SZ,buy,1000,335.98564999999996,335985.64999999997,100.79569499999998,rebalance_entry,,0
2021-11-01,002594.SZ,buy,3700,97.79769999999999,361851.49,108.55544699999999,rebalance_entry,,0
2021-11-01,600036.SH,buy,11300,44.79474999999999,506180.67499999993,151.85420249999996,rebalance_entry,,0
2021-11-10,600036.SH,sell,11300,41.768190000000004,471980.547,377.5844376,trailing_stop,-0.0678447072255185,9
2021-11-16,002594.SZ,sell,3700,95.13477,351998.64900000003,281.5989192,trailing_stop,-0.027520707250155874,15
