ts_code,stock_name,industry,trade_date,open,close,high,low,pre_close,change,pct_chg,vol,amount,amplitude,turnover_rate,adj_factor,price_type,source,true_range,atr,entry_high,exit_low,entry_signal,channel_exit_signal,execution,exit_reason,fill_price,cash,shares,position,exposure,stop_price,transaction_cost,turnover,strategy_equity,strategy_return,market_return,benchmark_equity,drawdown,entry_window,exit_window,atr_window,stop_atr,risk_fraction
000001.SZ,平安银行,银行,2021-01-28,18.198206002532228,18.222172033264272,18.517753078959483,17.93457966447974,18.43786630985267,-0.2156942765883975,-1.1698440207972285,857476.96,1948881.146,3.162911611785092,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5831734144797416,0.6716385979676122,18.749424709369244,15.93741043680939,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.1630649441776511,14.803075700706987,0.0,0.0,100607.65448050851,-0.0019264672216167122,-0.011698440207972283,255138.51870733633,-0.0533822377715909,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-01-29,18.222172033264272,18.44585498676335,18.805345447744013,18.142285264157454,18.222172033264272,0.2236829534990789,1.2275317843051248,1240258.41,2864101.419,3.638754932047344,,111.049,前复权,TuShare Pro: daily + adj_factor,0.663060183586559,0.6712096772485595,18.749424709369244,16.63242532803867,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.16473686868649637,14.803075700706987,0.0,0.0,100809.0382085786,0.002001674018840216,0.012275317843051248,258270.42511847414,-0.051487417591165596,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-01,18.37395689456722,19.612201815722837,19.96370359979281,18.134296587246777,18.44585498676335,1.1663468289594832,6.323083585967937,1475239.3,3529556.986,9.917713295799038,,111.049,前复权,TuShare Pro: daily + adj_factor,1.829407012546035,0.7291195440134333,18.805345447744013,16.935995050644568,True,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.1733476514630173,14.803075700706987,0.0,0.0,101859.11050494398,0.010416449903953406,0.06323083585967959,274601.07997655007,-0.04160728379323453,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-02,18.67752661717311,18.597639848066297,19.25271135474217,18.30205880237109,19.612201815722837,-1.0145619676565367,-5.173116089613028,2416168.77,5679179.941,4.847250509164983,,111.049,前复权,TuShare Pro: daily + adj_factor,1.3101430133517482,0.758170717480349,19.96370359979281,17.11973461959024,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.16586758971960625,14.803075700706987,0.0,0.0,100945.69145262614,-0.008967475248799706,-0.0517311608961305,260395.64732603196,-0.0502016467544486,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-03,18.75741338627993,19.931748892150093,20.11548846109576,18.67752661717311,18.597639848066297,1.334109044083796,7.173539518900363,1923271.59,4690176.486,7.73195876288659,,111.049,前复权,TuShare Pro: daily + adj_factor,1.5178486130294644,0.7961546122578048,19.96370359979281,17.11973461959024,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.17567587388755332,14.803075700706987,0.0,0.0,102146.80154504409,0.011898577097583463,0.07173539518900363,279075.2319924613,-0.038900397821198585,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-04,19.316620770027622,19.652145200276244,20.163420522559854,19.204779293278083,19.931748892150093,-0.2796036918738487,-1.4028056112224463,1255247.5,3084553.75,4.809619238476967,,111.049,前复权,TuShare Pro: daily + adj_factor,0.9586412292817705,0.8042789431090032,20.11548846109576,17.11973461959024,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.17363939824423102,14.803075700706987,0.0,0.0,101895.07188495649,-0.002464391016458789,-0.014028056112224463,275160.348978539,-0.04126892304673013,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-05,19.652145200276244,19.91577153832873,20.21934126093462,19.38851886222376,19.652145200276244,0.2636263380524859,1.3414634146341475,1015575.59,2517804.159,4.227642276422742,,111.049,前复权,TuShare Pro: daily + adj_factor,0.8308223987108612,0.805606115889096,20.163420522559854,17.11973461959024,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.17555977428264674,14.803075700706987,0.0,0.0,102132.41699303908,0.0023293090008373873,0.013414634146341475,278851.52439166576,-0.03903574211980043,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-08,19.891805507596683,19.811918738489872,19.891805507596683,19.25271135474217,19.91577153832873,-0.103852799838858,-0.5214600882470943,1084264.67,2650948.251,3.208985158443621,,111.049,前复权,TuShare Pro: daily + adj_factor,0.663060183586559,0.7984788192739691,20.21934126093462,17.11973461959024,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.17480432897391163,14.803075700706987,0.0,0.0,102038.91740500655,-0.0009154741539005862,-0.005214600882470943,277397.4249864946,-0.039915480060712105,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-09,19.80393006157919,19.63616784645488,19.843873446132594,19.308632093116945,19.811918738489872,-0.1757508920349906,-0.887096774193552,942093.55,2302978.158,2.7016129032257856,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5352413530156497,0.7853169459610532,20.21934126093462,17.81474951081952,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.17352272424681287,14.803075700706987,0.0,0.0,101880.6873329515,-0.0015506835634782057,-0.00887096774193552,274936.64137774345,-0.04140426734533176,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-10,19.652145200276244,19.029028401243096,19.93973756906077,18.67752661717311,19.63616784645488,-0.6071394452117858,-3.0919446704637865,1918867.1,4569741.959,6.427990235964209,,111.049,前复权,TuShare Pro: daily + adj_factor,1.2622109518876599,0.8091616462573835,20.21934126093462,17.822738187730202,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.16906456734035594,14.803075700706987,0.0,0.0,101334.07435676128,-0.0053652266243929825,-0.030919446704637865,266435.7525475121,-0.04654735069220017,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-18,19.17282458563536,19.412484892955803,19.612201815722837,18.75741338627993,19.029028401243096,0.3834564917127068,2.015113350125941,1505230.81,3619387.651,4.492023509655728,,111.049,前复权,TuShare Pro: daily + adj_factor,0.8547884294429089,0.8114429854166598,20.21934126093462,17.93457966447974,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.17188582205476852,14.803075700706987,0.0,0.0,101679.30360488141,0.0034068426668081297,0.02015113350125941,271804.7349666056,-0.04329908752575706,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-19,19.140869877992635,19.05299443197514,19.324609446938307,18.829311478476058,19.412484892955803,-0.3594904609806626,-1.851851851851849,922583.14,2197558.286,2.5514403292181225,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5831734144797451,0.800029506869814,20.21934126093462,18.134296587246777,False,False,HOLD,,,84202.07291879998,900.3087849110642,1,0.16924145881810054,14.803075700706987,0.0,0.0,101355.6511847688,-0.0031830707787919854,-0.01851851851851849,266771.3139487055,-0.0463443342442974,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-22,19.013051047421733,17.878658926104972,19.013051047421733,17.782794803176795,19.05299443197514,-1.174335505870168,-6.1635220125786265,1956842.48,4445818.547,6.457023060796657,,111.049,前复权,TuShare Pro: daily + adj_factor,1.2701996287983448,0.8235380129662406,20.21934126093462,18.134296587246777,False,True,HOLD,,,84202.07291879998,900.3087849110642,1,0.16048427334932594,14.803075700706987,0.0,0.0,100298.38661240091,-0.010431234568662795,-0.06163522012578626,250328.8052902318,-0.056292140191529394,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-23,17.878658926104972,17.51916846512431,18.118319233425414,17.431293019106814,17.878658926104972,-0.3594904609806626,-2.0107238605898137,1870460.13,4160776.611,3.842716711349415,,111.049,前复权,TuShare Pro: daily + adj_factor,0.6870262143185997,0.8167124230338587,20.21934126093462,17.782794803176795,False,True,SELL,CHANNEL_EXIT,17.878658926104972,100282.2902987073,0.0,0,0.0,,16.09631369360092,0.16048427334932594,100282.2902987073,-0.00016048427334935944,-0.020107238605898137,245295.3842723317,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-24,17.790783480087477,17.70290803406998,17.798772156998158,17.223587419429098,17.51916846512431,0.183739568945672,1.0487916096671324,1428499.85,3144209.051,3.2831737346101195,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5751847375690602,0.8046360387606188,20.21934126093462,17.431293019106814,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.010487916096671324,247868.02168148063,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-25,17.894636279926335,17.64698729569521,18.02245511049724,17.319451542357275,17.70290803406998,-0.0559207383747697,-0.3158844765343005,1593403.47,3524600.794,3.9711191335740033,,111.049,前复权,TuShare Pro: daily + adj_factor,0.703003568139966,0.7995544152295861,20.21934126093462,17.223587419429098,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.003158844765343005,247085.04507869616,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-02-26,17.255542127071823,17.079791235036833,17.543134495856354,16.94398372755525,17.64698729569521,-0.5671960606583788,-3.214124038026256,1124977.3,2424653.753,3.395201448619281,,111.049,前复权,TuShare Pro: daily + adj_factor,0.7030035681399625,0.794726872875105,20.21934126093462,17.223587419429098,False,True,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.03214124038026256,239143.42525045376,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-01,17.207610065607735,17.1357119734116,17.319451542357275,16.920017696823205,17.079791235036833,0.0559207383747661,0.3274087932647163,1125386.53,2408050.906,2.338634237605236,,111.049,前复权,TuShare Pro: daily + adj_factor,0.3994338455340696,0.7749622215080533,20.21934126093462,16.94398372755525,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.003274087932647163,239926.4018532382,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-02,17.271519480893186,17.295485511625227,17.6949193571593,16.983927112108656,17.1357119734116,0.1597735382136278,0.932400932400923,1473425.05,3196536.981,4.149184149184146,,111.049,前复权,TuShare Pro: daily + adj_factor,0.7109922450506438,0.7717637226851828,20.21934126093462,16.920017696823205,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.00932400932400923,242163.47786119377,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-03,17.239564773250457,18.381945571477903,18.43786630985267,17.143700650322284,17.295485511625227,1.0864600598526764,6.281755196304895,1919635.27,4320024.431,7.482678983833713,,111.049,前复权,TuShare Pro: daily + adj_factor,1.2941656595303854,0.7978838195274429,20.21934126093462,16.920017696823205,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.06281755196304895,257375.59471529195,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-04,18.190217325621543,18.310047479281767,18.765402063190606,18.09435320269337,18.381945571477903,-0.071898092196136,-0.3911342894393876,1213579.37,2799747.146,3.6505867014341535,,111.049,前复权,TuShare Pro: daily + adj_factor,0.6710488604972369,0.7915420715759327,20.21934126093462,16.920017696823205,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.003911342894393877,256368.91051171187,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-05,18.134296587246777,17.846704218462246,18.35797954074586,17.46324772674954,18.310047479281767,-0.4633432608195207,-2.530541012216403,880171.41,1960439.115,4.8865619546247965,,111.049,前复权,TuShare Pro: daily + adj_factor,0.8947318139963194,0.796701558696952,20.21934126093462,16.920017696823205,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.02530541012216403,249881.39008864062,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-08,17.92659098756906,17.255542127071823,18.1263079103361,17.159678004143647,17.846704218462246,-0.591162091390423,-3.3124440465532645,993773.97,2189190.957,5.416293643688466,,111.049,前复权,TuShare Pro: daily + adj_factor,0.9666299061924519,0.8051979760717269,20.21934126093462,16.920017696823205,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.033124440465532645,241604.2088592049,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-09,17.319451542357275,16.65639135877072,17.511179788213628,16.440697082182318,17.255542127071823,-0.5991507683011044,-3.472222222222221,1361895.33,2882931.927,6.203703703703718,,111.049,前复权,TuShare Pro: daily + adj_factor,1.07048270603131,0.8184622125697061,20.21934126093462,16.920017696823205,False,True,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.03472222222222221,233215.17382937137,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-10,16.648402681860034,16.296900897790056,16.704323420234807,16.20103677486188,16.65639135877072,-0.3594904609806626,-2.1582733812949617,1149416.57,2356185.003,3.0215827338129464,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5032866453729277,0.8027034342098671,20.21934126093462,16.440697082182318,False,True,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.021582733812949617,228181.7528114713,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-11,16.440697082182318,16.991915789019338,17.079791235036833,16.42471972836096,16.296900897790056,0.6950148912292811,4.264705882352926,1048659.39,2213107.787,4.01960784313725,,111.049,前复权,TuShare Pro: daily + adj_factor,0.7828903372467764,0.8017127793617126,20.21934126093462,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.04264705882352926,237913.03344607813,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-12,17.07180255812615,17.159678004143647,17.335428896178637,16.935995050644568,16.991915789019338,0.1677622151243092,0.9873060648801112,697200.6,1494219.075,2.350728725905028,,111.049,前复权,TuShare Pro: daily + adj_factor,0.3994338455340696,0.7815988326703305,20.21934126093462,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.009873060648801113,240261.96325443152,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-15,17.095768588858196,17.255542127071823,17.670953326427256,16.864096958448435,17.159678004143647,0.0958641229281767,0.5586592178770999,958748.7,2077984.893,4.702048417132211,,111.049,前复权,TuShare Pro: daily + adj_factor,0.8068563679788205,0.782861709435755,19.93973756906077,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.005586592178770999,241604.2088592049,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-16,17.255542127071823,17.303474188535912,17.662964649516574,16.991915789019338,17.255542127071823,0.0479320614640883,0.2777777777777768,939684.32,2038470.66,3.888888888888885,,111.049,前复权,TuShare Pro: daily + adj_factor,0.6710488604972369,0.7772710669888291,19.93973756906077,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.002777777777777768,242275.33166159154,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-17,17.1357119734116,16.935995050644568,17.215598742518416,16.696334743324126,17.303474188535912,-0.367479137891344,-2.123730378578026,821488.65,1738185.857,3.000923361034161,,111.049,前复权,TuShare Pro: daily + adj_factor,0.6071394452117858,0.7687644858999769,19.93973756906077,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.02123730378578026,237130.05684329366,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-18,17.01588181975138,17.35939492691068,17.35939492691068,16.776221512430936,16.935995050644568,0.4233998762661137,2.499999999999991,691610.19,1483801.548,3.4433962264151114,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5831734144797451,0.7594849323289654,19.612201815722837,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.02499999999999991,243058.30826437598,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-19,17.199621388697054,16.352821636164823,17.295485511625227,16.272934867058012,17.35939492691068,-1.0065732907458589,-5.7984353428440105,1525622.27,3159181.042,5.890473999079586,,111.049,前复权,TuShare Pro: daily + adj_factor,1.0864600598526692,0.7758336887051506,19.324609446938307,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.057984353428440105,228964.72941425565,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-22,16.416731051450277,17.215598742518416,17.215598742518416,16.400753697628915,16.352821636164823,0.8627771063535938,5.276013678553992,1451190.08,3087549.484,4.9829018075232,,111.049,前复权,TuShare Pro: daily + adj_factor,0.8627771063535938,0.7801808595875728,19.013051047421733,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.052760136785539924,241044.9398572159,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-23,17.23157609633978,16.959961081376612,17.295485511625227,16.744266804788214,17.215598742518416,-0.2556376611418045,-1.4849187935034758,682903.38,1448043.613,3.201856148491855,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5512187068370125,0.7687327519500448,18.765402063190606,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.014849187935034758,237465.61824448698,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-24,16.94398372755525,16.400753697628915,16.99990446593002,16.33684428234346,16.959961081376612,-0.5592073837476974,-3.2972209138012243,850085.07,1757688.572,3.90956194065004,,111.049,前复权,TuShare Pro: daily + adj_factor,0.663060183586559,0.7634491235318704,18.765402063190606,16.20103677486188,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.03297220913801224,229635.85221664235,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-25,16.440697082182318,16.576504589663905,16.640414004949353,16.296900897790056,16.400753697628915,0.1757508920349906,1.0716025328787238,492665.74,1017166.048,2.0944958597174623,,111.049,前复权,TuShare Pro: daily + adj_factor,0.3435131071592963,0.7424523227132418,18.765402063190606,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.010716025328787238,232096.63582539352,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-26,16.648402681860034,16.88806298918048,17.095768588858196,16.584493266574587,16.576504589663905,0.3115583995165742,1.879518072289144,822108.06,1733412.579,3.084337349397587,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5192639991942904,0.7312929065372942,18.765402063190606,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.018795180722891436,236458.9340409069,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-29,16.99990446593002,17.167666681054325,17.295485511625227,16.935995050644568,16.88806298918048,0.2796036918738451,1.6556291390728228,785666.68,1684397.866,2.128666035950781,,111.049,前复权,TuShare Pro: daily + adj_factor,0.4074225224447474,0.7150993873326669,18.765402063190606,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.01655629139072823,240373.81705482912,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-30,17.079791235036833,17.51916846512431,17.51916846512431,16.94398372755525,17.167666681054325,0.3515017840699848,2.0474639367147773,738654.81,1601238.499,3.3503955328059534,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5751847375690602,0.7081036548444866,18.765402063190606,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.020474639367147773,245295.38427233152,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-03-31,17.391349634553407,17.583077880409764,17.63100994187385,17.255542127071823,17.51916846512431,0.0639094152854546,0.3647970816233581,777028.07,1699922.183,2.1431828545371614,,111.049,前复权,TuShare Pro: daily + adj_factor,0.3754678148020254,0.6914718628423635,18.765402063190606,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.003647970816233581,246190.21467551377,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-01,17.638998618784527,17.39933831146409,17.662964649516574,17.17565535796501,17.583077880409764,-0.1837395689456755,-1.0449795547478602,544448.98,1183868.023,2.771467514766012,,111.049,前复权,TuShare Pro: daily + adj_factor,0.4873092915515649,0.6812637342778236,18.765402063190606,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.010449795547478602,243617.57726636477,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-02,17.335428896178637,17.17565535796501,17.35939492691068,17.06381388121547,17.39933831146409,-0.2236829534990789,-1.28558310376492,581083.52,1249405.387,1.698806244260788,,111.049,前复权,TuShare Pro: daily + adj_factor,0.33552443024861844,0.6639767690763634,18.35797954074586,16.272934867058012,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.012855831037649201,240485.67085522693,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-06,17.215598742518416,17.319451542357275,17.64698729569521,17.183644034875694,17.17565535796501,0.143796184392265,0.8372093023255811,401102.82,873387.016,2.6976744186046275,,111.049,前复权,TuShare Pro: daily + adj_factor,0.4713319377302021,0.6543445275090554,18.1263079103361,16.296900897790056,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.008372093023255811,242499.03926238697,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-07,17.479225080570902,17.28749683471455,17.51916846512431,17.02387049666206,17.319451542357275,-0.0319547076427255,-0.1845018450184476,517604.59,1116774.452,2.8597785977859957,,111.049,前复权,TuShare Pro: daily + adj_factor,0.4952979684622498,0.646392199556715,17.670953326427256,16.296900897790056,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.0018450184501844769,242051.62406079585,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-08,17.143700650322284,17.223587419429098,17.35939492691068,17.039847850483422,17.28749683471455,-0.0639094152854511,-0.3696857670979714,383029.5,825170.84,1.848428835489852,,111.049,前复权,TuShare Pro: daily + adj_factor,0.3195470764272592,0.6300499434002422,17.670953326427256,16.296900897790056,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.003696857670979714,241156.7936576136,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-09,17.34341757308932,17.01588181975138,17.35140625,16.840130927716388,17.223587419429098,-0.2077055996777161,-1.2059369202226278,398960.28,849870.878,2.968460111317272,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5112753222836126,0.6241112123444108,17.670953326427256,16.296900897790056,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.012059369202226278,238248.59484727134,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-12,17.183644034875694,16.536561205110498,17.183644034875694,16.480640466735725,17.01588181975138,-0.4793206146408835,-2.8169014084507005,594743.14,1240067.319,4.13145539906107,,111.049,前复权,TuShare Pro: daily + adj_factor,0.7030035681399696,0.6280558301341888,17.670953326427256,16.584493266574587,False,True,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.028169014084507005,231537.3668234045,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-13,16.55253855893186,16.60047062039595,16.680357389502763,16.448685759093003,16.536561205110498,0.0639094152854511,0.3864734299516836,499904.18,1036992.692,1.4009661835748777,,111.049,前复权,TuShare Pro: daily + adj_factor,0.23167163040976035,0.6082366201479673,17.670953326427256,16.480640466735725,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.0038647342995168366,232432.19722658672,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-14,16.608459297306627,16.512595174378454,16.72828945096685,16.31287825161142,16.60047062039595,-0.0878754460174953,-0.5293551491819093,537438.49,1113001.541,2.502406159769006,,111.049,前复权,TuShare Pro: daily + adj_factor,0.41541119935543236,0.5985953491083406,17.662964649516574,16.448685759093003,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.005293551491819093,231201.80542221112,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-15,16.584493266574587,16.264946190147327,16.592481943485268,16.04126323664825,16.512595174378454,-0.2476489842311267,-1.499758103531712,735865.05,1494016.04,3.3381712626995825,,111.049,前复权,TuShare Pro: daily + adj_factor,0.5512187068370196,0.5962265169947745,17.662964649516574,16.31287825161142,False,True,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.01499758103531712,227734.33760987988,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-16,16.264946190147327,16.185059421040517,16.3208669285221,15.82556896005985,16.264946190147327,-0.0798867691068103,-0.4911591355599043,729998.26,1466509.057,3.045186640471532,,111.049,前复权,TuShare Pro: daily + adj_factor,0.4952979684622498,0.5911800895681483,17.662964649516574,16.04126323664825,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,-0.004911591355599043,226615.7996059021,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-19,16.00131985209484,16.896051666091157,16.967949758287293,15.905455729166668,16.185059421040517,0.7109922450506403,4.392892398815373,1112282.62,2304021.478,6.564659427443241,,111.049,前复权,TuShare Pro: daily + adj_factor,1.062494029120625,0.614745786545772,17.662964649516574,15.82556896005985,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.043928923988153734,236570.7878413045,-0.056443590461664805,20,10,20,2.0,0.01
000001.SZ,平安银行,银行,2021-04-20,16.840130927716388,17.32744021926796,17.53514581894567,16.71231209714549,16.896051666091157,0.4313885531768022,2.55319148936175,834772.72,1798249.024,4.869976359338037,,111.049,前复权,TuShare Pro: daily + adj_factor,0.8228337218001798,0.6251501833084925,17.662964649516574,15.82556896005985,False,False,HOLD,,,100282.2902987073,0.0,0,0.0,,0.0,0.0,100282.2902987073,0.0,0.025531914893617502,242610.89306278474,-0.056443590461664805,20,10,20,2.0,0.01
