ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,true_range,atr,entry_high,exit_low,entry_signal,channel_exit_signal,execution,exit_reason,fill_price,cash,shares,position,exposure,stop_price,transaction_cost,turnover,strategy_equity,strategy_return,market_return,benchmark_equity,drawdown,entry_window,exit_window,atr_window,stop_atr,risk_fraction
002371.SZ,北方华创,半导体,2020-06-22,115.414,121.955,122.822,115.192,132429.84,2205086.133,112.829,9.126000000000005,8.088346081237985,6.762445825098166,,前复权,TuShare Pro daily + TuShare legacy qfq,,9.99300000000001,6.083829051571773,121.244,103.118,True,False,HOLD,,,111444.43327974116,0.0,0,0.0,,0.0,0.0,111444.43327974116,0.0,0.08088346081237985,476293.6926381559,-0.04174831983170679,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-06-23,120.713,121.654,122.357,118.054,100769.12,1674185.495,121.955,-0.3010000000000019,-0.2468123488171936,3.528350621130743,,前复权,TuShare Pro daily + TuShare legacy qfq,,4.302999999999997,5.9947875989931845,122.822,103.118,False,False,BUY,,120.713,100377.1888254506,91.59070080293364,1,0.09991408432498844,108.54534189685644,11.05618826602453,0.09920808012251221,111519.56394093069,0.0006741535577730051,-0.002468123488171936,475118.1409880875,-0.04110231105227946,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-06-24,122.713,122.528,126.083,121.387,91745.86,1560551.033,121.654,0.8740000000000094,0.7184309599355565,3.860127903726962,,前复权,TuShare Pro daily + TuShare legacy qfq,,4.695999999999998,5.929848219043525,122.822,103.118,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10055971489757255,108.54534189685644,0.0,0.0,111599.61421343246,0.0007178137151269137,0.007184309599355565,478531.5368092162,-0.040414001139749245,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-06-29,121.757,120.454,124.409,119.535,72821.12,1217465.696,122.528,-2.0740000000000123,-1.692674327500665,3.977866283624975,,前复权,TuShare Pro daily + TuShare legacy qfq,,4.874000000000009,5.87705580809135,126.083,103.118,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.09902612358522433,108.54534189685644,0.0,0.0,111409.65509996717,-0.001702148477879084,-0.01692674327500665,470431.5563366522,-0.04204735898710332,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-06-30,123.239,123.913,125.402,122.039,68461.19,1168770.347,120.454,3.459000000000003,2.871635645142545,2.791937171036246,,前复权,TuShare Pro daily + TuShare legacy qfq,,4.9480000000000075,5.830603017686783,126.083,103.118,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10158093045814617,108.54534189685644,0.0,0.0,111726.46733404452,0.002843669462876175,0.02871635645142545,483940.6365944143,-0.03932325831497341,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-01,124.261,126.017,129.594,122.498,91775.8,1597598.89,123.913,2.103999999999999,1.697965508058075,5.726598500560869,,前复权,TuShare Pro daily + TuShare legacy qfq,,7.095999999999989,5.893872866802443,126.083,103.118,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10312786373586663,108.54534189685644,0.0,0.0,111919.1741685339,0.00172480916194373,0.016979655080580747,492157.78168326407,-0.037666274269248734,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-02,125.943,124.202,129.165,123.239,89566.7,1544533.934,126.017,-1.8149999999999975,-1.4402818667322626,4.702540133474045,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.925999999999988,5.895479223462321,129.594,104.681,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10179372929039673,108.54534189685644,0.0,0.0,111752.93704657657,-0.0014853319209360283,-0.014402818667322626,485069.32239796827,-0.039095659270669936,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-03,123.461,130.765,134.461,123.461,128179.98,2276055.695,124.202,6.562999999999988,5.28413391088709,8.856540152332503,,前复权,TuShare Pro daily + TuShare legacy qfq,,11.000000000000014,6.150705262289206,129.594,105.792,True,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10659925770288999,108.54534189685644,0.0,0.0,112354.04681594622,0.005378916968590497,0.0528413391088709,510701.0349541095,-0.03392703460712865,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-06,132.039,144.113,144.113,131.387,144338.45,2778475.14,130.765,13.348000000000011,10.20762436431768,9.731961916414942,,前复权,TuShare Pro daily + TuShare legacy qfq,,13.348000000000013,6.510569999174746,134.461,105.792,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11621593465601758,108.54534189685644,0.0,0.0,113576.59949026378,0.010881251801462044,0.1020762436431768,562831.4782269078,-0.023414951412103813,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-07,149.898,147.557,158.794,145.535,150219.68,3182351.245,144.113,3.4439999999999884,2.389791344292313,9.200419115555166,,前复权,TuShare Pro daily + TuShare legacy qfq,,14.681000000000012,6.919091499216009,144.113,108.614,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11866368617038023,108.54534189685644,0.0,0.0,113892.03786382909,0.0027773183470980456,0.023897913442923135,576281.9761765269,-0.020702663839159086,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-08,148.498,154.335,156.409,146.868,112990.54,2356164.732,147.557,6.77800000000002,4.593479130098888,6.465975860176066,,前复权,TuShare Pro daily + TuShare legacy qfq,,9.540999999999997,7.050186924255209,158.794,115.192,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.12344162325915833,108.54534189685644,0.0,0.0,114512.83963387136,0.005450791659242338,0.045934791300988875,602753.3684827171,-0.015364718087295226,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-09,150.609,154.35,160.194,149.631,113708.51,2431104.97,154.335,0.0149999999999863,0.0097191175041144,6.844202546408779,,前复权,TuShare Pro daily + TuShare legacy qfq,,10.562999999999988,7.225827578042448,158.794,118.054,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.12345213958637709,108.54534189685644,0.0,0.0,114514.21349438341,1.1997436413668794e-05,9.719117504114472e-05,602811.95079086,-0.015352904988109928,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-10,153.609,161.239,164.943,152.039,117828.47,2571229.87,154.35,6.88900000000001,4.463232912212511,8.360220278587642,,前复权,TuShare Pro daily + TuShare legacy qfq,,12.904000000000025,7.5097361991403275,160.194,119.535,True,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.12825541435405935,108.54534189685644,0.0,0.0,115145.18183221482,0.005509956524849757,0.044632329122125114,629716.8521773079,-0.009927542302274883,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-13,158.261,163.617,163.98,154.72,143368.96,3124856.727,161.239,2.377999999999986,1.4748292906802796,5.743027431328643,,前复权,TuShare Pro daily + TuShare legacy qfq,,9.259999999999991,7.597249389183311,164.943,119.535,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.12990124827120172,108.54534189685644,0.0,0.0,115362.9845187242,0.0018915484177770558,0.014748292906802796,639004.1007615686,-0.008054772311432035,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-14,155.831,155.876,159.387,150.646,169844.37,3638731.711,163.617,-7.7409999999999854,-4.731170966342124,5.342354400826329,,前复权,TuShare Pro daily + TuShare legacy qfq,,12.971000000000004,7.865936919724146,164.943,122.039,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.1245206835891367,108.54534189685644,0.0,0.0,114653.9809038087,-0.006145850143123077,-0.04731170966342124,608771.7242726018,-0.014151119030992088,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-15,155.772,143.98,157.965,141.343,155006.87,3146119.351,155.876,-11.896000000000017,-7.631707254484343,10.663604403500226,,前复权,TuShare Pro daily + TuShare legacy qfq,,16.622000000000014,8.30374007373794,164.943,122.498,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11612113496743857,108.54534189685644,0.0,0.0,113564.41792705699,-0.009503054042805714,-0.07631707254484343,562312.0484280401,-0.023519694224880094,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-16,142.535,129.313,145.313,129.313,145809.1,2728879.38,143.98,-14.667000000000002,-10.186831504375604,11.112654535352132,,前复权,TuShare Pro daily + TuShare legacy qfq,,16.0,8.688553070051043,164.943,123.239,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10554051616565895,108.54534189685644,0.0,0.0,112221.05711838035,-0.01182906436010156,-0.10186831504375604,505030.26752587274,-0.0350705426082657,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-17,128.417,125.461,130.55,122.868,119285.92,2067948.754,129.313,-3.8519999999999897,-2.9788188349199163,5.940624685839797,,前复权,TuShare Pro daily + TuShare legacy qfq,,7.682000000000016,8.63822541654849,164.943,123.461,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10271959148604032,108.54534189685644,0.0,0.0,111868.24973888746,-0.0031438607740142954,-0.029788188349199163,489986.33079476556,-0.03810414647905047,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-20,127.683,132.335,132.35,121.261,117496.5,2060676.88,125.461,6.874000000000009,5.478993472074989,8.838603231283027,,前复权,TuShare Pro daily + TuShare legacy qfq,,11.088999999999999,8.760764145721065,164.943,122.868,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10774122362257749,108.54534189685644,0.0,0.0,112497.84421620682,0.005627999712062293,0.05478993472074989,516832.64987307054,-0.032690596892400725,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-21,130.602,132.128,134.483,128.58,82144.76,1490117.285,132.335,-0.207000000000022,-0.1564212037631906,4.460649110212711,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.902999999999992,8.617875938435011,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10759082579830644,108.54534189685644,0.0,0.0,112478.88494114063,-0.00016853011893958048,-0.0015642120376319069,516024.21402069787,-0.0328536176611578,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-22,132.128,135.831,141.506,130.913,100710.37,1901885.82,132.128,3.703000000000003,2.802585371760724,8.017225720513434,,前复权,TuShare Pro daily + TuShare legacy qfq,,10.59299999999999,8.71663214151326,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11027363970893095,108.54534189685644,0.0,0.0,112818.04530621388,0.003015324745179848,0.02802585371760724,530486.2331575853,-0.029937357242280305,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-23,134.35,139.424,139.683,133.965,89111.75,1679768.725,135.831,3.5930000000000177,2.645198813231153,4.209642865030803,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.717999999999989,8.566700534437597,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11286138491007222,108.54534189685644,0.0,0.0,113147.13069419883,0.0029169570088873886,0.026451988132311532,544518.6487014242,-0.027107726217428185,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-24,136.431,129.602,137.883,129.135,93660.34,1709498.508,139.424,-9.822000000000005,-7.044698186825804,6.274386045444127,,前复权,TuShare Pro daily + TuShare legacy qfq,,10.289000000000016,8.652815507715719,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10575144362283423,108.54534189685644,0.0,0.0,112247.52683091241,-0.007950743936386395,-0.07044698186825804,506158.9533294267,-0.034842943563962225,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-27,129.631,128.58,133.224,124.58,63838.89,1131166.947,129.602,-1.0219999999999914,-0.7885680776531179,6.66965015971975,,前复权,TuShare Pro daily + TuShare legacy qfq,,8.643999999999991,8.652374732329932,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.1050050875626353,108.54534189685644,0.0,0.0,112153.92113469182,-0.0008339221260669216,-0.007885680776531179,502167.54540128773,-0.03564780938845391,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-28,130.283,127.861,131.224,125.95,47897.13,843087.404,128.58,-0.7190000000000083,-0.5591849432260099,4.101726551563218,,前复权,TuShare Pro daily + TuShare legacy qfq,,5.273999999999987,8.483455995713436,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.10447926228755028,108.54534189685644,0.0,0.0,112088.0674208145,-0.0005871726392715493,-0.005591849432260099,499359.50009763613,-0.036214050609402526,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-29,128.054,137.461,137.906,127.868,84995.61,1573319.702,127.861,9.600000000000009,7.508153385316874,7.850712883521958,,前复权,TuShare Pro daily + TuShare legacy qfq,,10.045000000000002,8.561533195927765,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11144946432675337,108.54534189685644,0.0,0.0,112967.33814852267,0.007844463268396717,0.07508153385316874,536852.1773091182,-0.028653667130811078,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-30,137.387,137.713,137.965,134.713,73396.26,1376749.028,137.461,0.2519999999999811,0.1833247248310243,2.365761925200609,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.2520000000000095,8.296056536131378,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.11163097093305133,108.54534189685644,0.0,0.0,112990.419005125,0.00020431442380264286,0.0018332472483102435,537836.3600859195,-0.02845520706449811,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-07-31,137.224,151.75,151.75,135.831,134727.35,2703579.295,137.713,14.037000000000006,10.192937485930887,11.559547755113906,,前复权,TuShare Pro daily + TuShare legacy qfq,,15.919000000000011,8.677203709324809,164.943,121.261,False,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.12162553291951778,108.54534189685644,0.0,0.0,114276.07767229578,0.011378475082143513,0.10192937485930886,592657.6840460834,-0.017400508846895146,20,10,20,2.0,0.01
002371.SZ,北方华创,半导体,2020-08-03,167.187,167.194,167.194,164.728,43477.43,996902.6,151.75,15.443999999999988,10.177265238879718,1.6250411861614362,,前复权,TuShare Pro daily + TuShare legacy qfq,,15.443999999999988,9.015543523858568,164.943,121.261,True,False,HOLD,,,100377.1888254506,91.59070080293364,1,0.13236524869170713,108.54534189685644,0.0,0.0,115690.60445549629,0.012378153083420385,0.10177265238879718,652974.028510055,-0.005237741925711137,20,10,20,2.0,0.01
