entry_date,exit_date,entry_price,exit_price,entry_atr,stop_price,shares,holding_days,exit_reason,gross_return,net_return,entry_cost,exit_cost,total_cost
2019-02-12,2019-05-07,449.2,619.48,18.176968003124994,412.84606399375,27.507337852717775,56,CHANNEL_EXIT,0.3790739091718611,0.3763185167459431,12.356296163440824,17.040245653001605,29.39654181644243
2019-06-21,2019-07-19,696.17,695.74,28.548636769395074,639.0727264612099,18.329168182898478,20,CHANNEL_EXIT,-0.0006176652254477055,-0.002614433127095195,12.760217013888433,12.752335471569788,25.512552485458222
2019-08-13,2019-09-12,756.9,806.74,22.901481114040855,711.0970377719183,22.841570449519356,22,CHANNEL_EXIT,0.06584753600211402,0.06371797049561612,17.2887846732412,18.427208544445246,35.715993217686446
2019-09-23,2019-11-26,897.74,927.42,25.832712401029887,846.0745751979402,20.463175738121798,41,CHANNEL_EXIT,0.033060797112749674,0.03099673957606086,18.370611387141462,18.977958443048916,37.34856983019038
2019-12-31,2020-01-02,923.74,868.74,23.00556241394002,877.72887517212,23.10177497608057,1,ATR_STOP,-0.05954056336198499,-0.06141960319542772,21.340033616404668,20.069435992720237,41.409469609124905
2020-03-05,2020-03-13,877.05,825.0522657919098,25.998867104045104,825.0522657919098,20.189698594093052,6,ATR_STOP,-0.05928708079139178,-0.061166627083516945,17.70737515194931,16.65755657071221,34.364931722661524
2020-04-15,2020-09-18,932.74,1422.77,31.429107602655,869.88178479469,16.52889352193597,107,CHANNEL_EXIT,0.5253661256084226,0.5223184410417723,15.417160143650557,23.516813836204843,38.9339739798554
2020-11-24,2021-02-26,1527.76,1857.77,40.44408526798799,1446.871829464024,13.841133207423718,62,CHANNEL_EXIT,0.21600905901450496,0.21357947048500558,21.145929668973658,25.713642038755562,46.859571707729216
2021-04-06,2021-04-12,1918.77,1761.9753278644073,78.39733606779632,1761.9753278644073,7.428775834083853,4,ATR_STOP,-0.08171624120430943,-0.08355097398911593,14.254112207165074,13.089319735891083,27.343431943056157
2021-05-26,2021-06-18,1965.75,1847.237776899374,59.25611155031304,1847.237776899374,9.727866730362015,16,ATR_STOP,-0.060288553020794056,-0.06216609836940401,19.12255402520913,17.96968291296731,37.09223693817644
2021-09-28,2021-11-11,1625.06,1529.99,64.06965719919245,1496.920685601615,8.90414845831579,27,CHANNEL_EXIT,-0.058502455293958366,-0.06038356926939503,14.469775493670657,13.623258099738576,28.09303359340923
2021-11-25,2022-01-07,1730.06,1752.06,52.966020421757,1624.127959156486,10.688223935450498,30,CHANNEL_EXIT,0.012716321977272571,0.010692912742552574,18.49126870176549,18.726409628345397,37.217678330110886
2022-04-15,2022-07-12,1579.26,1763.73,56.26747727750677,1466.7250454449863,10.078687208273584,58,CHANNEL_EXIT,0.11680787204133591,0.1145764876816131,15.91686756053814,17.77608298984837,33.69295055038651
2022-11-30,2023-02-07,1385.85,1628.72,52.8258053131067,1280.1983893737865,10.908114177474962,43,CHANNEL_EXIT,0.17524984666450205,0.1729016951227147,15.117010032853676,17.766263723137023,32.8832737559907
2023-06-16,2023-08-15,1577.64,1655.55,31.51319387037237,1514.6136122592554,18.70047734225755,40,CHANNEL_EXIT,0.04938388986080455,0.04728721875219155,29.502621074239205,30.959575263974486,60.46219633821369
2024-02-07,2024-04-09,1546.69,1526.33,31.54499855837411,1483.6000028832518,18.902972108830795,36,CHANNEL_EXIT,-0.01316359451473803,-0.01513529562459881,29.237037931007503,28.852173418871708,58.08921134987921
2024-05-07,2024-05-13,1631.45,1577.7626158312596,26.84369208437016,1577.7626158312596,22.131063694123135,4,ATR_STOP,-0.032907771717637924,-0.034840023921998364,36.105723863777186,34.91756494516793,71.02328880894513
2024-07-22,2024-07-23,1421.57,1360.4989303713462,30.535534814326876,1360.4989303713462,19.249165008623123,1,ATR_STOP,-0.042960297156421245,-0.044872464394870026,27.364035501308372,26.188468404773303,53.552503906081675
2024-09-27,2024-10-16,1496.54,1417.613583665251,39.46320816737449,1417.613583665251,14.73873963308911,8,ATR_STOP,-0.052739262789333274,-0.05463189163490911,22.057113410503177,20.893837509972524,42.950950920475705
2025-03-03,2025-04-01,1423.02,1484.42,27.906506929883403,1367.206986140233,20.626258150269965,21,CHANNEL_EXIT,0.04314767185282009,0.041063460720247136,29.351577872997165,30.618030123423747,59.96960799642091
2025-05-13,2025-05-26,1529.34,1477.0663424759653,26.136828762017313,1477.0663424759653,22.253626655176927,9,ATR_STOP,-0.034180533775376776,-0.03611024299860255,34.033361388828276,32.87008293038784,66.9034443192161
2025-07-23,2025-07-31,1417.02,1378.0971348777439,19.46143256112808,1378.0971348777439,29.570706981555684,6,ATR_STOP,-0.027468112745237305,-0.029411233399092906,41.90228320700404,40.751306567591186,82.65358977459522
2025-08-26,2025-08-27,1438.34,1399.8717708994275,19.234114550286268,1399.8717708994275,29.599499736368927,1,ATR_STOP,-0.026744878888560697,-0.028689444565107136,42.57414445080888,41.43550411368791,84.00964856449679
2025-09-11,2025-09-18,1470.03,1424.6514282116982,22.689285894150906,1424.6514282116982,24.82259341521411,5,ATR_STOP,-0.03086914674414931,-0.032805472125279844,36.4899569981672,35.36354316090308,71.85350015907028
2026-01-06,2026-01-14,1404.53,1369.4852051780406,17.522397410979725,1369.4852051780406,31.800190857204704,6,ATR_STOP,-0.02495126114925239,-0.026899410477625563,44.664322064669726,43.549890900779836,88.21421296544956
2026-01-30,2026-03-02,1406.98,1421.98,23.53797199648829,1359.9040560070234,23.417580543595847,15,CHANNEL_EXIT,0.010661132354404579,0.008641829392657563,32.948067473228484,33.29933118138243,66.24739865461092
