ts_code,stock_name,industry,parameter,entry_window,exit_window,atr_window,stop_atr,sample_period,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,benchmark_return,excess_return,buy_count,sell_count,completed_trades,win_rate,average_holding_days,holding_ratio,average_exposure,total_transaction_cost,total_turnover,atr_stop_exits,channel_exits,open_position_at_end
000001.SZ,平安银行,银行,E55/X20/ATR20/S2,55,20,20,2.0,in_sample,1214,-0.0375261821015902,-0.007908104376273428,0.02664285559105925,-0.28470322287501654,-0.04861385600493684,0.10387759069155922,-0.14140377279314942,10,10,10,0.4,19.4,0.15980230642504117,0.0305844101614037,357.77941967257664,3.666501568621551,6,4,0
000001.SZ,平安银行,银行,E55/X20/ATR20/S2,55,20,20,2.0,out_of_sample,609,-0.02238587732776165,-0.009324630467465345,0.03941958359724761,-0.21795124528620563,-0.05222495709056052,0.3254741451060579,-0.3478600224338195,6,6,6,0.3333333333333333,21.166666666666668,0.20853858784893267,0.0652639255757683,352.7009868856826,3.708181865517485,4,2,0
600036.SH,招商银行,银行,E10/X5/ATR14/S1.5,10,5,14,1.5,full,1823,0.0490666681228622,0.006643485840845731,0.05038083344040797,0.15656797028382324,-0.09915415134208216,2.09136630343671,-2.0422996353138476,50,49,49,0.3469387755102041,14.081632653061224,0.37959407569939657,0.0956590747454622,2612.1527050293853,24.756634548398747,17,32,1
600036.SH,招商银行,银行,E10/X5/ATR14/S1.5,10,5,14,1.5,in_sample,1214,0.008813177491248547,0.0018230693021326072,0.04744272961187269,0.06202693778287305,-0.09757560799507359,0.8298407376362089,-0.8210275601449604,32,32,32,0.3125,13.375,0.3525535420098847,0.06953409500843699,1336.5839255504206,12.824950359916347,12,20,0
600036.SH,招商银行,银行,E10/X5/ATR14/S1.5,10,5,14,1.5,out_of_sample,609,0.0399018287327666,0.016321970025475308,0.05581430319933894,0.31794965764545724,-0.06000873372753357,0.6894182317911126,-0.649516403058346,18,17,17,0.4117647058823529,15.411764705882353,0.43349753694581283,0.14773744157756177,1275.5687794789646,11.9316841884824,5,12,1
600036.SH,招商银行,银行,E20/X10/ATR20/S1.5,20,10,20,1.5,full,1823,-0.028876835502252063,-0.004042327675548685,0.04890643762964355,-0.058411914886617046,-0.13016212703886565,2.09136630343671,-2.120243138938962,39,39,39,0.3076923076923077,15.717948717948717,0.3362589138782227,0.08606407499997237,2018.279827634684,20.110708407329557,22,17,0
600036.SH,招商银行,银行,E20/X10/ATR20/S1.5,20,10,20,1.5,in_sample,1214,-0.04870421286989668,-0.010310905830606565,0.046260237039922755,-0.2009738653783908,-0.13016212703886565,0.8298407376362089,-0.8785449505061056,25,25,25,0.24,14.68,0.30230642504118616,0.06226987921276537,1015.2993258949546,10.04353540989295,14,11,0
600036.SH,招商银行,银行,E20/X10/ATR20/S1.5,20,10,20,1.5,out_of_sample,609,0.020842494664524702,0.008572366448949875,0.053825713433644576,0.18544556686183486,-0.07566632721932054,0.6894182317911126,-0.6685757371265879,14,14,14,0.42857142857142855,17.571428571428573,0.4039408866995074,0.13349618285821424,1002.9805017397292,10.067172997436607,8,6,0
600036.SH,招商银行,银行,E20/X10/ATR20/S2,20,10,20,2.0,full,1823,-0.03652776851587869,-0.005130690905435387,0.038132006872441906,-0.11585525856067769,-0.10304497155239167,2.09136630343671,-2.1278940719525883,36,36,36,0.3333333333333333,18.444444444444443,0.3642347778387274,0.06984454915864809,1356.9742671248005,13.640401798298052,17,19,0
600036.SH,招商银行,银行,E20/X10/ATR20/S2,20,10,20,2.0,in_sample,1214,-0.04277562164358695,-0.009033741276887497,0.03623177141469773,-0.23238283098958679,-0.10304497155239167,0.8298407376362089,-0.8726163592797959,23,23,23,0.2608695652173913,17.869565217391305,0.3385502471169687,0.05222313943931347,690.812766057962,6.880326704771288,10,13,0
600036.SH,招商银行,银行,E20/X10/ATR20/S2,20,10,20,2.0,out_of_sample,609,0.006527051827112551,0.0026956997906990576,0.04168910845150635,0.08538484258712008,-0.059108882340878854,0.6894182317911126,-0.6828911799640001,13,13,13,0.46153846153846156,19.46153846153846,0.4154351395730706,0.10497162863200145,666.1615010668385,6.760075093526765,7,6,0
600036.SH,招商银行,银行,E20/X10/ATR20/S3,20,10,20,3.0,full,1823,-0.009866669090249913,-0.001369740227305738,0.026534316138189032,-0.038404496379801784,-0.06576957660036331,2.09136630343671,-2.10123297252696,33,33,33,0.36363636363636365,21.848484848484848,0.3955019199122326,0.050513201315923975,849.5254629988501,8.452743706757548,3,30,0
600036.SH,招商银行,银行,E20/X10/ATR20/S3,20,10,20,3.0,in_sample,1214,-0.018304360310170353,-0.0038274484920939322,0.02537378559990377,-0.13846658699260173,-0.06576957660036331,0.8298407376362089,-0.8481450979463793,21,21,21,0.2857142857142857,21.428571428571427,0.37067545304777594,0.03818223592693665,425.10694012763474,4.23630303572279,2,19,0
600036.SH,招商银行,银行,E20/X10/ATR20/S3,20,10,20,3.0,out_of_sample,609,0.008595017517431636,0.0035476396780527164,0.02872742594489332,0.1376158228766416,-0.043219163950855455,0.6894182317911126,-0.680823214273681,12,12,12,0.5,22.583333333333332,0.44499178981937604,0.07509414053140942,424.4185228712154,4.216440671034758,1,11,0
600036.SH,招商银行,银行,E40/X20/ATR20/S2,40,20,20,2.0,full,1823,-0.05928792761196411,-0.008413000107262314,0.033038174516674235,-0.239212443436267,-0.09603191818200607,2.09136630343671,-2.150654231048674,19,19,19,0.3684210526315789,23.63157894736842,0.2462973121228744,0.04815237558231831,620.3764289768646,6.569615905358706,10,9,0
