ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,amplitude,pct_chg,change,turnover_rate,pre_close,price_type,source,adj_factor,true_range,atr,entry_high,exit_low,entry_signal,channel_exit_signal,execution,exit_reason,fill_price,cash,shares,position,exposure,stop_price,transaction_cost,turnover,strategy_equity,strategy_return,market_return,benchmark_equity,drawdown,entry_window,exit_window,atr_window,stop_atr,risk_fraction
300750.SZ,宁德时代,新能源汽车,2020-03-26,45.4,45.74,47.26,45.01,194371,2344662560.0,4.84,-1.66,-0.77,1.62,46.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.25,4.737317972680984,66.32,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.01655557944528052,227223.05017386968,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-03-27,47.18,45.23,47.8,44.48,174991,2101160336.0,7.26,-1.11,-0.51,1.46,45.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.3200000000000003,4.666452074046934,62.44,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.0111499781372979,224689.5181321409,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-03-30,43.73,45.57,46.31,40.78,261655,3010412512.0,12.23,0.75,0.34,2.18,45.23,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,5.530000000000001,4.709629470344588,62.44,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.007517134645147028,226378.53949329339,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-03-31,46.1,46.17,47.69,44.76,194852,2350421152.0,6.43,1.32,0.6,1.62,45.57,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.9299999999999997,4.620647996827358,62.44,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.013166556945358732,229359.16542473898,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-01,47.67,46.17,49.04,45.44,298951,3664714144.0,7.8,0.0,0.0,2.49,46.17,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.6000000000000014,4.56961559698599,61.83,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.0,229359.16542473898,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-02,44.56,47.95,47.95,44.12,209588,2523168224.0,8.3,3.86,1.78,1.74,46.17,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.8300000000000054,4.5326348171366915,61.83,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.03855317305609707,238201.68902136091,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-03,48.53,46.51,48.73,45.84,182204,2225897360.0,6.03,-3.0,-1.44,1.52,47.95,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.8899999999999935,4.4505030762798565,61.83,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.030031282586027164,231048.18678589148,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-07,47.95,48.56,49.33,47.63,183729,2284706368.0,3.66,4.41,2.05,1.53,46.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.8200000000000003,4.368977922465864,61.83,37.62,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.04407654267899397,241231.99205166398,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-08,48.12,47.62,49.0,47.39,119470,1479285376.0,3.32,-1.94,-0.94,0.99,48.56,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,1.6099999999999994,4.23102902634257,61.83,38.73,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.019357495881383913,236562.34475906586,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-09,48.16,46.07,48.44,45.84,160528,1944405072.0,5.46,-3.25,-1.55,1.33,47.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.5999999999999943,4.149477575025442,61.83,40.78,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.032549349013019646,228862.39443616473,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-10,46.59,45.09,47.66,44.8,145696,1748457120.0,6.21,-2.13,-0.98,1.21,46.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.8599999999999994,4.085003696274169,55.27,40.78,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.021271977425656563,223994.03874813695,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-13,43.12,43.0,44.28,42.11,124581,1432291936.0,4.81,-4.64,-2.09,1.04,45.09,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.980000000000004,4.029753511460461,53.62,40.78,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,-0.04635174096251948,213611.52508693477,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-14,44.84,49.37,49.37,44.56,388939,4803638016.0,11.19,14.81,6.37,3.23,43.0,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,6.369999999999997,4.146765835887438,50.88,40.78,False,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.1481395348837209,245255.83705911558,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-15,51.39,50.39,52.56,49.97,325645,4226641424.0,5.25,2.07,1.02,2.71,49.37,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.190000000000005,4.0989275440930655,49.37,42.11,True,False,HOLD,,,109880.32093607385,0.0,0,0.0,,0.0,0.0,109880.32093607385,0.0,0.020660320032408475,250322.90114257313,-0.058426649589290225,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-16,50.54,53.14,53.57,49.74,216381,2835377040.0,7.6,5.46,2.75,1.8,50.39,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.8299999999999983,4.085481166888412,52.56,42.11,False,False,BUY,,50.54,103099.39505762038,134.03545165664318,1,0.06462086864230308,42.34214491181387,6.774151726726746,0.06165027248753497,110222.03895865439,0.0031099110347461156,0.054574320301647106,263984.1033283655,-0.05549844023682504,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-17,54.88,55.37,57.38,54.34,292522,4024198912.0,5.72,4.2,2.23,2.43,53.14,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.240000000000002,4.093207108543991,53.57,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06715056071243335,42.34214491181387,0.0,0.0,110520.93801584872,0.0027117903099800333,0.04196462175385762,275062.09637357155,-0.05293715005929822,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-20,55.06,54.01,55.26,52.55,187002,2507578384.0,4.89,-2.46,-1.36,1.55,55.37,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.8200000000000003,4.029546753116792,57.38,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06560941933758017,42.34214491181387,0.0,0.0,110338.64980159567,-0.0016493545705059676,-0.0245620372042622,268306.01092896156,-0.05449919249940427,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-21,52.61,51.79,53.09,49.84,193917,2519303200.0,6.02,-4.11,-2.22,1.61,54.01,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.169999999999995,4.036569415460951,57.38,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06308276273867126,42.34214491181387,0.0,0.0,110041.09109891792,-0.0026967767252255026,-0.041103499351971884,257277.69498261283,-0.05704899707075384,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-22,50.02,51.98,52.78,50.01,146869,1904011488.0,5.35,0.37,0.19,1.22,51.79,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.770000000000003,3.973240944687903,57.38,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06329954269646242,42.34214491181387,0.0,0.0,110066.5578347327,0.00023142932844866237,0.0036686619038424073,258221.5598609039,-0.056830770553386034,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-23,53.12,51.45,53.12,50.73,125379,1635621696.0,4.6,-1.02,-0.53,1.04,51.98,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.3900000000000006,3.8940788974535083,57.38,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06269459017590343,42.34214491181387,0.0,0.0,109995.51904535467,-0.0006454166531190131,-0.010196229318968686,255588.67362146033,-0.05743950768078032,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-24,51.51,52.44,54.84,51.51,169916,2263542704.0,6.47,1.92,0.99,1.41,51.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.3900000000000006,3.868874952580833,57.38,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06382396318331093,42.34214491181387,0.0,0.0,110128.21414249475,0.001206368207466335,0.01924198250728848,260506.7064083455,-0.056302432669232516,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-27,53.18,53.68,54.84,52.66,143655,1933994992.0,4.16,2.36,1.24,1.19,52.44,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.4000000000000057,3.7954312049517918,57.38,42.11,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06523469789956962,42.34214491181387,0.0,0.0,110294.41810254898,0.0015091860096740906,0.023646071700991644,266666.66666666645,-0.0548782175032535,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-28,55.39,56.12,57.12,52.41,226917,3115997360.0,8.77,4.55,2.44,1.89,53.68,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.710000000000001,3.8411596447042013,57.38,44.56,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06799828201387438,42.34214491181387,0.0,0.0,110621.4646045912,0.002965213540889522,0.045454545454545414,278787.87878787855,-0.05207572959600448,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-29,54.91,56.35,57.17,54.84,119544,1659513008.0,4.15,0.41,0.23,0.99,56.12,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.3299999999999983,3.765601662468991,57.38,49.74,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06825794127319199,42.34214491181387,0.0,0.0,110652.29275847222,0.000278681483663501,0.004098360655737876,279930.4520615994,-0.05181156065392778,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-04-30,59.28,59.49,61.79,59.28,233385,3409837968.0,4.45,5.57,3.14,1.94,56.35,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,5.439999999999998,3.849321579345541,57.38,49.74,True,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.0717884385966478,42.34214491181387,0.0,0.0,111073.16407667409,0.00380354810288952,0.05572315882874901,295529.06110283145,-0.048205080314271176,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-06,56.51,60.28,60.84,56.37,191464,2769607856.0,7.51,1.33,0.79,1.59,59.49,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.470000000000006,3.880355500378265,61.79,49.84,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07267247628443123,42.34214491181387,0.0,0.0,111179.05208348283,0.0009533176414751043,0.013279542780299192,299453.55191256816,-0.047297717426268426,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-07,60.56,58.84,61.06,57.62,160787,2302059536.0,5.71,-2.39,-1.44,1.34,60.28,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.440000000000005,3.858337725359351,61.79,49.84,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07105980087284129,42.34214491181387,0.0,0.0,110986.04103309727,-0.0017360379205305643,-0.023888520238885214,292300.0496770987,-0.0489516447157925,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-08,58.73,59.33,59.96,57.56,141339,2024998128.0,4.08,0.83,0.49,1.18,58.84,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.3999999999999986,3.785420839091384,61.79,49.84,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07160918769243388,42.34214491181387,0.0,0.0,111051.71840440902,0.00059176244778536,0.008327668252888998,294734.2275211126,-0.04838885001310722,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-11,59.39,55.74,60.38,54.32,285364,3959234288.0,10.21,-6.05,-3.59,2.37,59.33,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,6.060000000000002,3.8991497971368148,61.79,50.01,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06756896253267708,42.34214491181387,0.0,0.0,110570.53113296167,-0.004333001581254714,-0.06050901736052583,276900.14903129643,-0.05251218263074009,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-12,56.54,56.51,56.99,54.69,160277,2208624432.0,4.13,1.38,0.77,1.33,55.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.3000000000000043,3.819192307279974,61.79,50.73,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06843848848439452,42.34214491181387,0.0,0.0,110673.73843073728,0.0009334069097626241,0.013814137064944276,280725.28564331826,-0.051627790955091735,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-13,55.58,56.09,56.87,55.33,121542,1678255888.0,2.73,-0.74,-0.42,1.01,56.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,1.5399999999999991,3.7052326919159753,61.79,51.51,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06796440274477827,42.34214491181387,0.0,0.0,110617.44354104149,-0.0005086562584223353,-0.007432312864979584,278638.84749130637,-0.05211018641453635,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-14,55.87,54.62,56.09,54.56,114335,1560698256.0,2.73,-2.62,-1.47,0.95,56.09,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,1.5300000000000011,3.5964710573201764,61.79,52.41,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.06630129588240849,42.34214491181387,0.0,0.0,110420.41142710623,-0.0017812029244931304,-0.026207880192547828,271336.3139592646,-0.05379857052259207,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-15,57.03,60.11,61.33,56.48,322121,4605864448.0,8.88,10.05,5.49,2.68,54.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,6.710000000000001,3.7521475044541672,61.79,52.41,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07248238254936508,42.34214491181387,0.0,0.0,111156.2660567012,0.006664117802900549,0.1005126327352619,298609.0412319919,-0.047492972731281724,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-18,59.84,58.07,59.84,56.89,160889,2287442336.0,4.91,-3.39,-2.04,1.34,60.11,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.219999999999999,3.725540129231459,61.79,54.32,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07019516380939912,42.34214491181387,0.0,0.0,110882.83373532165,-0.0024598912061338796,-0.03393778073531861,288474.91306507686,-0.04983603639144074,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-19,58.84,58.87,60.28,58.46,104252,1499320592.0,3.13,1.38,0.8,0.87,58.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.210000000000001,3.649763122769886,61.79,54.32,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07109345548573184,42.34214491181387,0.0,0.0,110990.06209664696,0.0009670420362926091,0.013776476666092607,292449.080973671,-0.04891718789726085,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-20,62.62,62.23,65.62,62.07,329693,5027432192.0,6.03,5.71,3.36,2.74,58.87,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,6.750000000000007,3.804774966631392,61.79,54.32,True,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07484740335429634,42.34214491181387,0.0,0.0,111440.42121421329,0.00405765263176594,0.057074910820451796,309140.58618976636,-0.045058024221704684,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-21,63.62,61.21,64.59,60.72,154876,2328717776.0,6.22,-1.64,-1.02,1.29,62.23,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.8700000000000045,3.808036218299823,65.62,54.32,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07371102329394927,42.34214491181387,0.0,0.0,111303.7050535235,-0.001226809439520915,-0.016390808291820602,304073.52210630884,-0.04622955605178436,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-22,60.74,58.62,60.87,57.62,148173,2127136880.0,5.31,-4.23,-2.59,1.23,61.21,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.5900000000000034,3.7971344073848323,65.62,54.32,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.0708129258445972,42.34214491181387,0.0,0.0,110956.5532337328,-0.003118960142645344,-0.04231334749223992,291207.1535022353,-0.04920432805169195,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-25,58.55,59.45,59.51,57.37,103782,1482241104.0,3.65,1.42,0.83,0.86,58.62,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.1400000000000006,3.7142776870155907,65.62,54.32,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07174363236013728,42.34214491181387,0.0,0.0,111067.80265860782,0.0010026395163940105,0.014158990105765934,295330.35270740173,-0.04825102273898019,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-26,60.27,62.63,62.84,59.95,174865,2596292608.0,4.86,5.35,3.18,1.45,59.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.3900000000000006,3.698063802664811,65.62,54.56,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07529228184740513,42.34214491181387,0.0,0.0,111494.03539487594,0.003837590427337778,0.05349032800672826,311127.6701440634,-0.044598599974614794,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-27,62.59,63.45,65.39,62.56,181049,2763780112.0,4.52,1.31,0.82,1.51,62.63,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.8299999999999983,3.6546606125315706,65.62,54.56,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07620294648513298,42.34214491181387,0.0,0.0,111603.94446523438,0.0009857843064804417,0.013092767044547315,315201.1922503724,-0.043656780268080286,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-28,62.61,61.42,63.12,59.01,174247,2553996976.0,6.48,-3.2,-2.03,1.45,63.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.440000000000005,3.6939275819049926,65.62,54.56,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07394521204855953,42.34214491181387,0.0,0.0,111331.8524983714,-0.0024380138906984206,-0.031993695823483104,305116.74118231476,-0.04598835832206205,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-05-29,60.95,60.13,61.41,59.56,141428,2060033600.0,3.01,-2.1,-1.29,1.18,61.42,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,1.8599999999999994,3.602231202809743,65.62,56.48,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07250475056316724,42.34214491181387,0.0,0.0,111158.94676573433,-0.0015530661599257867,-0.02100293064148484,298708.3954297067,-0.04747000151892722,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-01,61.21,63.14,64.3,60.59,151766,2284037536.0,6.17,5.01,3.01,1.26,60.13,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.169999999999995,3.630619642669255,65.62,56.89,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07585888177883321,42.34214491181387,0.0,0.0,111562.39347522083,0.0036294578279583156,0.05005820721769494,313661.20218579215,-0.04401283405957501,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-02,64.84,62.32,65.33,60.94,137030,2055312032.0,6.95,-1.3,-0.82,1.14,63.14,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,4.390000000000001,3.668588660535792,65.62,57.37,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07494753833300444,42.34214491181387,0.0,0.0,111452.48440486238,-0.000985180282842002,-0.012987012987012991,309587.6800794832,-0.04495465376610952,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-03,62.62,61.78,63.24,61.4,113635,1693882304.0,2.95,-0.87,-0.54,0.94,62.32,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,1.8400000000000034,3.5771592275090027,65.62,57.37,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07434640310264923,42.34214491181387,0.0,0.0,111380.1052609678,-0.0006494170523076992,-0.008664955070603275,306905.11674118217,-0.04557487649968095,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-04,62.63,62.74,65.03,61.96,137574,2082248432.0,4.97,1.55,0.96,1.14,61.78,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.25,3.560801266133553,65.62,57.37,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07541454843410868,42.34214491181387,0.0,0.0,111508.77929455818,0.0011552694557872556,0.015539009388151559,311674.11823149514,-0.04447225830666501,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-05,62.49,63.41,63.49,61.22,98627,1475831344.0,3.62,1.07,0.67,0.82,62.74,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.270000000000003,3.496261202826875,65.62,57.37,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07615856543586656,42.34214491181387,0.0,0.0,111598.58304716813,0.0008053514098000925,0.010678992668154308,315002.4838549427,-0.0437027226927893,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-08,64.82,63.52,65.27,62.99,105604,1605995424.0,3.6,0.17,0.11,0.88,63.41,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.279999999999994,3.4354481426855314,65.62,57.37,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07628060306171378,42.34214491181387,0.0,0.0,111613.32694685036,0.00013211547386760003,0.0017347421542344144,315548.93194237445,-0.04357638102483952,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-09,65.24,64.94,66.06,64.46,150699,2325730464.0,2.52,2.24,1.42,1.25,63.52,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.539999999999999,3.3906757355512553,65.62,59.01,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07785310822297097,42.34214491181387,0.0,0.0,111803.65728820278,0.001705265370712139,0.022355163727959537,322603.07998012897,-0.04194542494767006,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-10,68.24,66.45,68.24,64.68,198210,3097487312.0,5.48,2.33,1.51,1.65,64.94,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.559999999999988,3.399141948773692,66.06,59.01,True,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.07951941611512746,42.34214491181387,0.0,0.0,112006.05082020431,0.0018102585989634434,0.023252232830305086,330104.3219076005,-0.04021109841490533,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-11,68.29,70.51,73.89,67.26,368177,6056179456.0,9.98,6.11,4.06,3.06,66.45,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,7.439999999999998,3.6011848513350073,68.24,59.01,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.08396996876081492,42.34214491181387,0.0,0.0,112550.23475393029,0.004858522639991314,0.061098570353649295,350273.22404371575,-0.035547942306941804,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-12,68.39,67.91,69.68,67.67,252446,4038133984.0,2.85,-3.69,-2.6,2.1,70.51,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.8400000000000034,3.5631256087682575,73.89,59.56,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.08112483204566305,42.34214491181387,0.0,0.0,112201.74257962301,-0.003096325610241424,-0.036874202240817056,337357.17834078474,-0.03853419991302687,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-15,66.2,67.02,68.99,65.8,159452,2526289040.0,4.7,-1.31,-0.89,1.33,67.91,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.1899999999999977,3.544469328329844,73.89,60.59,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.08014685517371739,42.34214491181387,0.0,0.0,112082.45102764861,-0.0010631880506646318,-0.01310558091591818,332935.9165424737,-0.03955641886280192,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-16,68.85,68.29,70.12,67.19,131297,2107390560.0,4.37,1.89,1.27,1.09,67.02,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,3.1000000000000085,3.5222458619133525,73.89,60.94,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.08154176199285387,42.34214491181387,0.0,0.0,112252.67605125254,0.0015187482254641615,0.018949567293345515,339244.908097367,-0.03809774687829126,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-17,67.76,67.07,68.57,66.08,125291,1973464256.0,3.65,-1.79,-1.22,1.04,68.29,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,2.489999999999995,3.470633568817685,73.89,61.22,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.08020185288252527,42.34214491181387,0.0,0.0,112089.15280023143,-0.0014567425630587216,-0.017864987553082634,333184.30203676084,-0.03949899083191588,20,10,20,2.0,0.01
300750.SZ,宁德时代,新能源汽车,2020-06-18,67.07,67.71,68.06,66.07,96562,1526258400.0,2.97,0.95,0.64,0.8,67.07,前复权,TuShare Pro daily 日期校验 + 东方财富前复权行情,,1.990000000000009,3.396601890376801,73.89,61.22,False,False,HOLD,,,103099.39505762038,134.03545165664318,1,0.08090524315512236,42.34214491181387,0.0,0.0,112174.93548929169,0.000765307676231064,0.009542269270911063,336363.6363636362,-0.03876391203657181,20,10,20,2.0,0.01
