ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,true_range,atr,entry_high,exit_low,entry_signal,channel_exit_signal,execution,exit_reason,fill_price,cash,shares,position,exposure,stop_price,transaction_cost,turnover,strategy_equity,strategy_return,market_return,benchmark_equity,drawdown,entry_window,exit_window,atr_window,stop_atr,risk_fraction
600584.SH,长电科技,半导体,2019-01-02,7.49,7.43,7.57,7.4,83631.55,69157.776,,,,,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.16999999999999993,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-03,7.41,7.39,7.58,7.38,99275.76,81892.93,7.43,-0.04,-0.538358008075368,2.691790040376853,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.20000000000000018,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,-0.0053835800807536804,99461.64199192463,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-04,7.35,7.59,7.64,7.24,161527.91,133730.917,7.39,0.2000000000000001,2.706359945872805,5.412719891745596,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.39999999999999947,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.02706359945872805,102153.4320323015,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-07,7.64,7.89,7.95,7.57,169587.1,145885.429,7.59,0.2999999999999998,3.9525691699604737,5.006587615283266,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.3799999999999999,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.03952569169960474,106191.11709286677,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-08,7.87,7.8,7.88,7.76,92375.49,79556.385,7.89,-0.0899999999999998,-1.1406844106463865,1.5209125475285186,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.1299999999999999,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,-0.011406844106463865,104979.81157469717,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-09,7.84,8.06,8.34,7.78,294507.13,261958.526,7.8,0.2600000000000007,3.333333333333344,7.179487179487174,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.5599999999999996,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.03333333333333344,108479.1386271871,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-10,8.0,7.93,8.15,7.88,133074.91,117112.152,8.06,-0.1300000000000007,-1.6129032258064613,3.349875930521097,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.27000000000000046,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,-0.016129032258064613,106729.47510094213,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-11,7.92,7.97,8.03,7.83,97214.29,84995.652,7.93,0.04,0.5044136191677095,2.522068095838579,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.1999999999999993,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.0050441361916770955,107267.83310901749,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-14,7.89,7.77,7.98,7.76,93856.99,81117.594,7.97,-0.2000000000000001,-2.509410288582181,2.760351317440409,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.22000000000000064,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,-0.025094102885821812,104576.04306864063,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-15,7.76,7.92,7.94,7.73,125560.46,108558.972,7.77,0.1500000000000003,1.9305019305019264,2.702702702702702,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.20999999999999996,,,,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.019305019305019266,106594.88559892327,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-16,7.93,7.9,8.06,7.9,109485.57,95816.904,7.92,-0.0199999999999995,-0.2525252525252486,2.020202020202022,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.16000000000000014,,,7.24,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,-0.002525252525252486,106325.70659488559,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-17,7.87,7.48,7.89,7.45,210499.98,176624.01,7.9,-0.4199999999999999,-5.316455696202526,5.56962025316455,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.4500000000000002,,,7.24,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,-0.05316455696202527,100672.9475100942,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-18,7.48,8.31,8.31,7.46,338640.64,294583.286,7.48,0.8300000000000001,11.09625668449199,11.36363636363637,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.8500000000000005,,,7.24,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.1109625668449199,111843.87617765817,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-21,8.49,8.68,9.18,8.38,618894.97,584568.377,8.31,0.3699999999999992,4.452466907340535,9.626955475330911,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.8699999999999992,,,7.45,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.044524669073405354,116823.68775235533,0.0,20,10,20,2.0,0.01
600584.SH,长电科技,半导体,2019-01-22,8.59,9.2,9.45,8.47,648592.77,629064.85,8.68,0.5199999999999996,5.990783410138234,11.290322580645146,,前复权,TuShare Pro daily + TuShare legacy qfq,,0.9799999999999986,,,7.45,False,False,HOLD,,,100000.0,0.0,0,0.0,,0.0,0.0,100000.0,0.0,0.05990783410138234,123822.34185733512,0.0,20,10,20,2.0,0.01
