entry_date,exit_date,entry_price,exit_price,entry_atr,stop_price,shares,holding_days,exit_reason,gross_return,net_return,entry_cost,exit_cost,total_cost
2019-02-01,2019-04-29,16.57,21.93,0.6303387500000002,15.3093225,793.2242782154831,55,CHANNEL_EXIT,0.3234761617380808,0.32083185372262,13.143726290030555,17.395408421265543,30.5391347112961
2019-06-11,2019-08-06,22.1,22.8,0.8846571390802925,20.330685721839416,589.0482221444238,40,CHANNEL_EXIT,0.03167420814479627,0.02961292101563595,13.017965709391767,13.430299464892864,26.44826517428463
2019-10-15,2019-10-22,25.52,24.01529940459585,0.7523502977020738,24.01529940459585,695.2016155662787,5,ATR_STOP,-0.05896162207696509,-0.06084181863625193,17.741545229251436,16.695474944382926,34.437020173634366
2019-11-06,2019-11-21,25.96,24.66,0.794118358560399,24.371763282879204,651.8330678658801,11,CHANNEL_EXIT,-0.0500770416024654,-0.05197498957129143,16.921586441798247,16.074203453572604,32.99578989537085
2019-12-19,2020-01-17,26.3,26.36,0.6507499513149981,24.998500097370005,788.675759377822,20,CHANNEL_EXIT,0.0022813688212928174,0.00027880864382745507,20.74217247163672,20.789493017199387,41.53166548883611
2020-03-06,2020-03-09,24.14,22.63115305527279,0.754423472363606,22.63115305527279,680.3336259021281,1,ATR_STOP,-0.06250401593733268,-0.06437713478660878,16.423253729277373,15.396734416439763,31.819988145717137
2020-04-28,2020-05-26,21.9,21.6,0.7686862327899132,20.362627534420174,660.826144980172,17,CHANNEL_EXIT,-0.013698630136986134,-0.01566926224460452,14.472092575065766,14.273844731571717,28.745937306637483
2020-07-06,2020-07-24,25.48,23.876771222959576,0.8016143885202129,23.876771222959576,632.265336386369,14,ATR_STOP,-0.06292106660284236,-0.06479335218405557,16.110120771124684,15.096454789104913,31.206575560229595
2020-08-12,2020-08-28,27.28,26.35,1.1449321000344368,24.990135799931128,438.11211879455453,12,CHANNEL_EXIT,-0.03409090909090906,-0.036020797384433645,11.95169860071545,11.544254330236512,23.49595293095196
2020-10-19,2020-12-14,29.79,32.82,0.9032158139856195,27.98356837202876,552.9729654543986,40,CHANNEL_EXIT,0.10171198388721048,0.09951076114218127,16.473064640886534,18.148572726213363,34.62163736709989
2021-01-08,2021-03-01,35.79,40.61,1.3265141663377256,33.136971667324545,382.701046266465,31,CHANNEL_EXIT,0.13467449008102816,0.13240740818276464,13.696870445876783,15.541489488881146,29.23835993475793
2021-05-18,2021-06-16,45.48,44.3,1.5697237269539228,42.34055254609215,329.18866797204964,20,CHANNEL_EXIT,-0.025945470536499537,-0.027891633432530538,14.971500619368816,14.5830579911618,29.554558610530616
2021-08-19,2021-08-30,43.55,39.93555841946217,1.8072207902689137,39.93555841946217,284.771666858379,7,ATR_STOP,-0.08299521424885947,-0.0848273916429676,12.401806091682404,11.372515538030413,23.774321629712816
2021-09-13,2021-09-22,44.42,39.43,1.8731941093980669,40.67361178120387,271.93121625460975,5,ATR_STOP,-0.11233678523187762,-0.11411033810853721,12.079184626029766,10.722247856919262,22.80143248294903
2021-10-25,2021-11-10,44.58,41.19619498078022,1.6919025096098874,41.19619498078022,296.9918530101831,12,ATR_STOP,-0.07590410541094161,-0.07775045085467591,13.239896807193961,12.234934284310723,25.474831091504683
2022-01-21,2022-02-28,42.14,40.34,1.1585644027958915,39.822871194408215,429.2632101172559,21,CHANNEL_EXIT,-0.04271476032273369,-0.044627418144266406,18.089151674341164,17.316477896130106,35.40562957047127
2022-06-10,2022-07-12,30.66,30.11,1.1510355798923497,28.3579288402153,428.5607554190227,22,CHANNEL_EXIT,-0.017938682322243937,-0.019900842797124674,13.139672761147237,12.903964345666774,26.04363710681401
2022-09-01,2022-09-07,27.13,25.370752752244574,0.879623623877712,25.370752752244574,559.3073037318725,4,ATR_STOP,-0.06484508838022207,-0.06671352976207978,15.1740071502457,14.190047315505895,29.364054465751593
2022-09-14,2022-09-29,27.17,25.3924152770375,0.8887923614812501,25.3924152770375,547.8369516051989,11,ATR_STOP,-0.06542453893862721,-0.06729182257711142,14.884729975113256,13.910903379265507,28.795633354378765
2022-11-15,2022-11-21,25.42,23.378850206174796,1.0205748969126025,23.378850206174796,472.1850284929468,4,ATR_STOP,-0.08029700211743529,-0.08213457054477313,12.002943424290708,11.039143050734982,23.04208647502569
2022-11-30,2023-02-07,26.6,30.77,1.1225533863490667,24.35489322730187,424.893800399969,43,CHANNEL_EXIT,0.1567669172932331,0.15445569468125853,11.302175090639176,13.073982238307046,24.37615732894622
2023-04-19,2023-04-24,28.11,26.572774694956834,0.7686126525215833,26.572774694956834,631.9218501490453,3,ATR_STOP,-0.05468606563654088,-0.05657480476613819,17.763323207689663,16.79191694883086,34.555240156520526
2023-07-26,2023-08-14,27.28,26.81,0.6111107606832642,26.057778478633473,786.5567960166525,13,CHANNEL_EXIT,-0.017228739002932647,-0.01919231794598364,21.45726939533428,21.087587701206452,42.54485709654073
2024-01-08,2024-03-20,22.18,24.81,0.5361542526239366,21.107691494752128,892.676290145755,46,CHANNEL_EXIT,0.1185752930568078,0.11634037738636493,19.799560115432847,22.147298758516182,41.946858873949026
2024-04-18,2024-05-30,27.27,28.46,0.5950727167411589,26.07985456651768,823.6659727628737,27,CHANNEL_EXIT,0.04363769710304366,0.041552506899041664,22.461371077243566,23.44153358483139,45.90290466207496
2024-07-03,2024-07-05,29.02,27.77706438491755,0.6214678075412234,27.77706438491755,796.1996423781923,2,ATR_STOP,-0.04283031065067011,-0.04474273760241709,23.105713621815138,22.11608872958738,45.221802351402516
2024-07-15,2024-07-25,29.98,28.646719159738407,0.6666404201307976,28.646719159738407,734.4862355404679,8,ATR_STOP,-0.04447234290398916,-0.046381489072013005,22.019897341503228,21.040620916221258,43.06051825772448
2024-08-26,2024-08-30,29.68,28.453932003885548,0.6130339980572252,28.453932003885548,790.3746439166619,4,ATR_STOP,-0.04130956860223889,-0.04322503399963695,23.458319431446522,22.48926637559995,45.94758580704647
2024-09-26,2024-10-31,30.14,33.78,0.7084161964995038,28.723167607000992,676.7935672336856,20,CHANNEL_EXIT,0.12076974120769735,0.11853044102546417,20.39855811642329,22.862086701153903,43.26064481757719
2024-12-25,2025-03-27,35.21,38.73,0.8119376715277173,33.58612465694456,605.4071410305339,59,CHANNEL_EXIT,0.09997159897756314,0.0977738535250603,21.316385435685103,23.447418572112575,44.763804007797674
